,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,41,green,76,3233.22,2020,1,46,1,2020-01-01,City Island
1,310,yellow,36,1577.86,2020,1,46,1,2020-01-01,City Island
2,43,green,72,3164.28,2020,2,46,1,2020-02-01,City Island
3,310,yellow,28,991.18,2020,2,46,1,2020-02-01,City Island
4,43,green,55,1812.11,2020,3,46,1,2020-03-01,City Island
5,310,yellow,16,550.4100000000001,2020,3,46,1,2020-03-01,City Island
6,39,green,20,1101.8300000000002,2020,4,46,1,2020-04-01,City Island
7,306,yellow,5,155.69,2020,4,46,1,2020-04-01,City Island
8,41,green,26,1209.0000000000002,2020,5,46,1,2020-05-01,City Island
9,309,yellow,5,171.77999999999997,2020,5,46,1,2020-05-01,City Island
10,41,green,25,1176.08,2020,6,46,1,2020-06-01,City Island
11,309,yellow,11,428.50999999999993,2020,6,46,1,2020-06-01,City Island
12,42,green,29,1163.46,2020,7,46,1,2020-07-01,City Island
13,310,yellow,37,1706.7400000000002,2020,7,46,1,2020-07-01,City Island
14,43,green,54,2218.2600000000007,2020,8,46,1,2020-08-01,City Island
15,309,yellow,52,2264.77,2020,8,46,1,2020-08-01,City Island
16,40,green,52,2070.66,2020,9,46,1,2020-09-01,City Island
17,310,yellow,46,1961.24,2020,9,46,1,2020-09-01,City Island
18,43,green,40,1707.42,2020,10,46,1,2020-10-01,City Island
19,309,yellow,39,1719.1200000000003,2020,10,46,1,2020-10-01,City Island
20,43,green,29,1094.86,2020,11,46,1,2020-11-01,City Island
21,309,yellow,22,961.67,2020,11,46,1,2020-11-01,City Island
22,42,green,32,1658.58,2020,12,46,1,2020-12-01,City Island
23,309,yellow,20,970.29,2020,12,46,1,2020-12-01,City Island
24,43,green,66,3197.8000000000006,2019,1,46,1,2019-01-01,City Island
25,310,yellow,23,1066.5799999999997,2019,1,46,1,2019-01-01,City Island
26,44,green,62,3365.130000000001,2019,2,46,1,2019-02-01,City Island
27,310,yellow,14,659.5999999999999,2019,2,46,1,2019-02-01,City Island
28,44,green,84,4011.65,2019,3,46,1,2019-03-01,City Island
29,310,yellow,25,1006.62,2019,3,46,1,2019-03-01,City Island
30,45,green,52,2180.3600000000006,2019,4,46,1,2019-04-01,City Island
31,310,yellow,32,1502.55,2019,4,46,1,2019-04-01,City Island
32,44,green,46,1903.44,2019,5,46,1,2019-05-01,City Island
33,310,yellow,35,1605.0600000000002,2019,5,46,1,2019-05-01,City Island
34,43,green,52,2069.0,2019,6,46,1,2019-06-01,City Island
35,310,yellow,36,1654.37,2019,6,46,1,2019-06-01,City Island
36,44,green,122,5787.240000000001,2019,7,46,1,2019-07-01,City Island
37,310,yellow,52,2311.0800000000004,2019,7,46,1,2019-07-01,City Island
38,45,green,141,5931.31,2019,8,46,1,2019-08-01,City Island
39,310,yellow,52,2551.16,2019,8,46,1,2019-08-01,City Island
40,44,green,120,5090.9400000000005,2019,9,46,1,2019-09-01,City Island
41,310,yellow,37,1461.7200000000005,2019,9,46,1,2019-09-01,City Island
42,44,green,102,4092.6,2019,10,46,1,2019-10-01,City Island
43,310,yellow,28,1265.91,2019,10,46,1,2019-10-01,City Island
44,43,green,56,2260.62,2019,11,46,1,2019-11-01,City Island
45,310,yellow,22,816.83,2019,11,46,1,2019-11-01,City Island
46,43,green,61,2452.1200000000003,2019,12,46,1,2019-12-01,City Island
47,310,yellow,21,1007.8,2019,12,46,1,2019-12-01,City Island
