,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,24,green,687,18853.08,2020,1,28,1,2020-01-01,Briarwood/Jamaica Hills
1,292,yellow,1352,80057.44,2020,1,28,1,2020-01-01,Briarwood/Jamaica Hills
2,26,green,482,13687.41,2020,2,28,1,2020-02-01,Briarwood/Jamaica Hills
3,292,yellow,1072,65924.79000000001,2020,2,28,1,2020-02-01,Briarwood/Jamaica Hills
4,25,green,292,6368.82,2020,3,28,1,2020-03-01,Briarwood/Jamaica Hills
5,292,yellow,474,25034.48,2020,3,28,1,2020-03-01,Briarwood/Jamaica Hills
6,22,green,48,1043.86,2020,4,28,1,2020-04-01,Briarwood/Jamaica Hills
7,289,yellow,43,1391.35,2020,4,28,1,2020-04-01,Briarwood/Jamaica Hills
8,23,green,90,2570.2900000000004,2020,5,28,1,2020-05-01,Briarwood/Jamaica Hills
9,292,yellow,127,4417.74,2020,5,28,1,2020-05-01,Briarwood/Jamaica Hills
10,23,green,100,3043.91,2020,6,28,1,2020-06-01,Briarwood/Jamaica Hills
11,291,yellow,131,4807.31,2020,6,28,1,2020-06-01,Briarwood/Jamaica Hills
12,24,green,120,4040.03,2020,7,28,1,2020-07-01,Briarwood/Jamaica Hills
13,292,yellow,148,6293.93,2020,7,28,1,2020-07-01,Briarwood/Jamaica Hills
14,25,green,125,4053.43,2020,8,28,1,2020-08-01,Briarwood/Jamaica Hills
15,291,yellow,205,8213.84,2020,8,28,1,2020-08-01,Briarwood/Jamaica Hills
16,23,green,126,3694.95,2020,9,28,1,2020-09-01,Briarwood/Jamaica Hills
17,292,yellow,198,7833.4,2020,9,28,1,2020-09-01,Briarwood/Jamaica Hills
18,25,green,157,4823.49,2020,10,28,1,2020-10-01,Briarwood/Jamaica Hills
19,291,yellow,233,8754.710000000001,2020,10,28,1,2020-10-01,Briarwood/Jamaica Hills
20,25,green,187,6163.36,2020,11,28,1,2020-11-01,Briarwood/Jamaica Hills
21,291,yellow,216,8493.66,2020,11,28,1,2020-11-01,Briarwood/Jamaica Hills
22,24,green,138,4408.36,2020,12,28,1,2020-12-01,Briarwood/Jamaica Hills
23,291,yellow,222,8247.84,2020,12,28,1,2020-12-01,Briarwood/Jamaica Hills
24,25,green,887,20033.240000000005,2019,1,28,1,2019-01-01,Briarwood/Jamaica Hills
25,292,yellow,969,41062.380000000005,2019,1,28,1,2019-01-01,Briarwood/Jamaica Hills
26,26,green,882,20607.65,2019,2,28,1,2019-02-01,Briarwood/Jamaica Hills
27,292,yellow,870,38557.56999999999,2019,2,28,1,2019-02-01,Briarwood/Jamaica Hills
28,26,green,888,21318.310000000005,2019,3,28,1,2019-03-01,Briarwood/Jamaica Hills
29,292,yellow,942,41853.7,2019,3,28,1,2019-03-01,Briarwood/Jamaica Hills
30,27,green,481,10303.910000000002,2019,4,28,1,2019-04-01,Briarwood/Jamaica Hills
31,292,yellow,1040,45595.66,2019,4,28,1,2019-04-01,Briarwood/Jamaica Hills
32,26,green,564,12796.49,2019,5,28,1,2019-05-01,Briarwood/Jamaica Hills
33,292,yellow,835,42327.34,2019,5,28,1,2019-05-01,Briarwood/Jamaica Hills
34,26,green,445,9989.320000000002,2019,6,28,1,2019-06-01,Briarwood/Jamaica Hills
35,292,yellow,846,44984.75,2019,6,28,1,2019-06-01,Briarwood/Jamaica Hills
36,27,green,559,13100.78,2019,7,28,1,2019-07-01,Briarwood/Jamaica Hills
37,292,yellow,1005,54582.01,2019,7,28,1,2019-07-01,Briarwood/Jamaica Hills
38,27,green,654,16957.629999999997,2019,8,28,1,2019-08-01,Briarwood/Jamaica Hills
39,292,yellow,1046,57064.31,2019,8,28,1,2019-08-01,Briarwood/Jamaica Hills
40,26,green,666,17199.75,2019,9,28,1,2019-09-01,Briarwood/Jamaica Hills
41,292,yellow,1028,55933.3,2019,9,28,1,2019-09-01,Briarwood/Jamaica Hills
42,26,green,666,18153.66,2019,10,28,1,2019-10-01,Briarwood/Jamaica Hills
43,292,yellow,1196,70800.45999999999,2019,10,28,1,2019-10-01,Briarwood/Jamaica Hills
44,25,green,578,15018.15,2019,11,28,1,2019-11-01,Briarwood/Jamaica Hills
45,292,yellow,1172,68805.66,2019,11,28,1,2019-11-01,Briarwood/Jamaica Hills
46,26,green,619,17712.26,2019,12,28,1,2019-12-01,Briarwood/Jamaica Hills
47,292,yellow,1151,66501.02000000002,2019,12,28,1,2019-12-01,Briarwood/Jamaica Hills
