,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,255,green,0,0.0,2020,1,84,1,2020-01-01,Eltingville/Annadale/Prince's Bay
1,348,yellow,4,243.32,2020,1,84,1,2020-01-01,Eltingville/Annadale/Prince's Bay
2,256,green,0,0.0,2020,2,84,1,2020-02-01,Eltingville/Annadale/Prince's Bay
3,348,yellow,4,341.33000000000004,2020,2,84,1,2020-02-01,Eltingville/Annadale/Prince's Bay
4,254,green,0,0.0,2020,3,84,1,2020-03-01,Eltingville/Annadale/Prince's Bay
5,348,yellow,1,102.46,2020,3,84,1,2020-03-01,Eltingville/Annadale/Prince's Bay
6,241,green,0,0.0,2020,4,84,1,2020-04-01,Eltingville/Annadale/Prince's Bay
7,342,yellow,4,399.5,2020,4,84,1,2020-04-01,Eltingville/Annadale/Prince's Bay
8,79,green,1,81.34,2020,5,84,1,2020-05-01,Eltingville/Annadale/Prince's Bay
9,347,yellow,25,2763.4300000000003,2020,5,84,1,2020-05-01,Eltingville/Annadale/Prince's Bay
10,79,green,2,54.34,2020,6,84,1,2020-06-01,Eltingville/Annadale/Prince's Bay
11,347,yellow,11,1090.34,2020,6,84,1,2020-06-01,Eltingville/Annadale/Prince's Bay
12,253,green,0,0.0,2020,7,84,1,2020-07-01,Eltingville/Annadale/Prince's Bay
13,348,yellow,5,356.22,2020,7,84,1,2020-07-01,Eltingville/Annadale/Prince's Bay
14,253,green,0,0.0,2020,8,84,1,2020-08-01,Eltingville/Annadale/Prince's Bay
15,347,yellow,2,178.05,2020,8,84,1,2020-08-01,Eltingville/Annadale/Prince's Bay
16,251,green,0,0.0,2020,9,84,1,2020-09-01,Eltingville/Annadale/Prince's Bay
17,524,yellow,0,0.0,2020,9,84,1,2020-09-01,Eltingville/Annadale/Prince's Bay
18,253,green,0,0.0,2020,10,84,1,2020-10-01,Eltingville/Annadale/Prince's Bay
19,347,yellow,3,117.75,2020,10,84,1,2020-10-01,Eltingville/Annadale/Prince's Bay
20,254,green,0,0.0,2020,11,84,1,2020-11-01,Eltingville/Annadale/Prince's Bay
21,347,yellow,11,495.76,2020,11,84,1,2020-11-01,Eltingville/Annadale/Prince's Bay
22,79,green,20,1361.9199999999998,2020,12,84,1,2020-12-01,Eltingville/Annadale/Prince's Bay
23,347,yellow,11,910.54,2020,12,84,1,2020-12-01,Eltingville/Annadale/Prince's Bay
24,81,green,8,556.57,2019,1,84,1,2019-01-01,Eltingville/Annadale/Prince's Bay
25,348,yellow,1,0.31,2019,1,84,1,2019-01-01,Eltingville/Annadale/Prince's Bay
26,82,green,5,409.8,2019,2,84,1,2019-02-01,Eltingville/Annadale/Prince's Bay
27,348,yellow,10,663.4200000000001,2019,2,84,1,2019-02-01,Eltingville/Annadale/Prince's Bay
28,82,green,2,159.11,2019,3,84,1,2019-03-01,Eltingville/Annadale/Prince's Bay
29,348,yellow,5,417.04,2019,3,84,1,2019-03-01,Eltingville/Annadale/Prince's Bay
30,83,green,1,90.54,2019,4,84,1,2019-04-01,Eltingville/Annadale/Prince's Bay
31,348,yellow,5,190.91,2019,4,84,1,2019-04-01,Eltingville/Annadale/Prince's Bay
32,82,green,1,60.01,2019,5,84,1,2019-05-01,Eltingville/Annadale/Prince's Bay
33,348,yellow,10,828.98,2019,5,84,1,2019-05-01,Eltingville/Annadale/Prince's Bay
34,254,green,0,0.0,2019,6,84,1,2019-06-01,Eltingville/Annadale/Prince's Bay
35,348,yellow,5,229.5,2019,6,84,1,2019-06-01,Eltingville/Annadale/Prince's Bay
36,247,green,0,0.0,2019,7,84,1,2019-07-01,Eltingville/Annadale/Prince's Bay
37,348,yellow,7,159.89,2019,7,84,1,2019-07-01,Eltingville/Annadale/Prince's Bay
38,252,green,0,0.0,2019,8,84,1,2019-08-01,Eltingville/Annadale/Prince's Bay
39,348,yellow,2,120.6,2019,8,84,1,2019-08-01,Eltingville/Annadale/Prince's Bay
40,82,green,1,74.24,2019,9,84,1,2019-09-01,Eltingville/Annadale/Prince's Bay
41,348,yellow,4,425.06,2019,9,84,1,2019-09-01,Eltingville/Annadale/Prince's Bay
42,257,green,0,0.0,2019,10,84,1,2019-10-01,Eltingville/Annadale/Prince's Bay
43,348,yellow,5,331.87000000000006,2019,10,84,1,2019-10-01,Eltingville/Annadale/Prince's Bay
44,81,green,1,25.0,2019,11,84,1,2019-11-01,Eltingville/Annadale/Prince's Bay
45,348,yellow,2,133.84,2019,11,84,1,2019-11-01,Eltingville/Annadale/Prince's Bay
46,81,green,1,4.3,2019,12,84,1,2019-12-01,Eltingville/Annadale/Prince's Bay
47,348,yellow,2,85.6,2019,12,84,1,2019-12-01,Eltingville/Annadale/Prince's Bay
