,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,183,green,1334,48537.990000000005,2020,1,197,1,2020-01-01,Richmond Hill
1,458,yellow,674,26823.53,2020,1,197,1,2020-01-01,Richmond Hill
2,186,green,1072,40579.130000000005,2020,2,197,1,2020-02-01,Richmond Hill
3,458,yellow,574,23378.21,2020,2,197,1,2020-02-01,Richmond Hill
4,186,green,846,28972.300000000003,2020,3,197,1,2020-03-01,Richmond Hill
5,457,yellow,362,12045.620000000004,2020,3,197,1,2020-03-01,Richmond Hill
6,176,green,450,19427.14,2020,4,197,1,2020-04-01,Richmond Hill
7,448,yellow,148,5929.039999999999,2020,4,197,1,2020-04-01,Richmond Hill
8,184,green,469,19852.77,2020,5,197,1,2020-05-01,Richmond Hill
9,456,yellow,256,8761.0,2020,5,197,1,2020-05-01,Richmond Hill
10,183,green,526,24862.68,2020,6,197,1,2020-06-01,Richmond Hill
11,454,yellow,322,14236.28,2020,6,197,1,2020-06-01,Richmond Hill
12,185,green,561,26651.91,2020,7,197,1,2020-07-01,Richmond Hill
13,456,yellow,487,20723.11,2020,7,197,1,2020-07-01,Richmond Hill
14,187,green,699,32026.470000000005,2020,8,197,1,2020-08-01,Richmond Hill
15,456,yellow,564,24230.25,2020,8,197,1,2020-08-01,Richmond Hill
16,182,green,705,32676.820000000003,2020,9,197,1,2020-09-01,Richmond Hill
17,456,yellow,542,21149.88,2020,9,197,1,2020-09-01,Richmond Hill
18,186,green,710,31171.65,2020,10,197,1,2020-10-01,Richmond Hill
19,457,yellow,612,24072.43,2020,10,197,1,2020-10-01,Richmond Hill
20,186,green,637,27644.060000000005,2020,11,197,1,2020-11-01,Richmond Hill
21,456,yellow,608,23252.23,2020,11,197,1,2020-11-01,Richmond Hill
22,186,green,682,30355.4,2020,12,197,1,2020-12-01,Richmond Hill
23,457,yellow,555,21061.19,2020,12,197,1,2020-12-01,Richmond Hill
24,189,green,1658,51938.490000000005,2019,1,197,1,2019-01-01,Richmond Hill
25,459,yellow,844,29934.42,2019,1,197,1,2019-01-01,Richmond Hill
26,191,green,1598,51852.880000000005,2019,2,197,1,2019-02-01,Richmond Hill
27,457,yellow,770,23175.800000000003,2019,2,197,1,2019-02-01,Richmond Hill
28,192,green,1502,49189.43,2019,3,197,1,2019-03-01,Richmond Hill
29,458,yellow,770,27050.78000000001,2019,3,197,1,2019-03-01,Richmond Hill
30,191,green,930,31410.500000000007,2019,4,197,1,2019-04-01,Richmond Hill
31,458,yellow,606,21233.000000000004,2019,4,197,1,2019-04-01,Richmond Hill
32,189,green,932,31824.250000000004,2019,5,197,1,2019-05-01,Richmond Hill
33,458,yellow,660,25779.42,2019,5,197,1,2019-05-01,Richmond Hill
34,185,green,818,30844.58,2019,6,197,1,2019-06-01,Richmond Hill
35,458,yellow,689,30532.930000000004,2019,6,197,1,2019-06-01,Richmond Hill
36,181,green,1083,40626.67,2019,7,197,1,2019-07-01,Richmond Hill
37,458,yellow,751,30013.230000000003,2019,7,197,1,2019-07-01,Richmond Hill
38,186,green,1144,42763.17,2019,8,197,1,2019-08-01,Richmond Hill
39,458,yellow,618,24410.08,2019,8,197,1,2019-08-01,Richmond Hill
40,190,green,1114,40258.82,2019,9,197,1,2019-09-01,Richmond Hill
41,457,yellow,661,27379.870000000003,2019,9,197,1,2019-09-01,Richmond Hill
42,188,green,1271,47418.77,2019,10,197,1,2019-10-01,Richmond Hill
43,458,yellow,616,25638.45,2019,10,197,1,2019-10-01,Richmond Hill
44,189,green,1227,45377.87000000001,2019,11,197,1,2019-11-01,Richmond Hill
45,457,yellow,634,26826.93,2019,11,197,1,2019-11-01,Richmond Hill
46,188,green,1212,44547.92,2019,12,197,1,2019-12-01,Richmond Hill
47,458,yellow,686,28210.22,2019,12,197,1,2019-12-01,Richmond Hill
