,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,196,green,5,124.41,2020,1,211,1,2020-01-01,SoHo
1,471,yellow,49493,842860.9200000002,2020,1,211,1,2020-01-01,SoHo
2,199,green,2,67.38,2020,2,211,1,2020-02-01,SoHo
3,470,yellow,51800,890965.2400000002,2020,2,211,1,2020-02-01,SoHo
4,263,green,0,0.0,2020,3,211,1,2020-03-01,SoHo
5,470,yellow,21385,371201.86,2020,3,211,1,2020-03-01,SoHo
6,259,green,0,0.0,2020,4,211,1,2020-04-01,SoHo
7,461,yellow,342,5545.219999999999,2020,4,211,1,2020-04-01,SoHo
8,196,green,1,22.97,2020,5,211,1,2020-05-01,SoHo
9,470,yellow,494,8568.220000000001,2020,5,211,1,2020-05-01,SoHo
10,196,green,3,99.74,2020,6,211,1,2020-06-01,SoHo
11,468,yellow,1155,20635.36,2020,6,211,1,2020-06-01,SoHo
12,197,green,1,30.14,2020,7,211,1,2020-07-01,SoHo
13,469,yellow,2472,43328.39,2020,7,211,1,2020-07-01,SoHo
14,199,green,2,56.7,2020,8,211,1,2020-08-01,SoHo
15,469,yellow,3918,66858.47000000002,2020,8,211,1,2020-08-01,SoHo
16,194,green,5,167.35,2020,9,211,1,2020-09-01,SoHo
17,469,yellow,6145,105737.81,2020,9,211,1,2020-09-01,SoHo
18,198,green,3,88.5,2020,10,211,1,2020-10-01,SoHo
19,470,yellow,9300,159675.9,2020,10,211,1,2020-10-01,SoHo
20,199,green,7,218.43,2020,11,211,1,2020-11-01,SoHo
21,470,yellow,8266,142645.30000000002,2020,11,211,1,2020-11-01,SoHo
22,198,green,1,68.1,2020,12,211,1,2020-12-01,SoHo
23,470,yellow,7496,129381.54,2020,12,211,1,2020-12-01,SoHo
24,201,green,6,70.6,2019,1,211,1,2019-01-01,SoHo
25,473,yellow,55649,779267.2000000001,2019,1,211,1,2019-01-01,SoHo
26,204,green,8,124.13,2019,2,211,1,2019-02-01,SoHo
27,471,yellow,55667,951441.83,2019,2,211,1,2019-02-01,SoHo
28,205,green,10,183.18,2019,3,211,1,2019-03-01,SoHo
29,471,yellow,62228,1085219.1300000004,2019,3,211,1,2019-03-01,SoHo
30,203,green,3,47.08,2019,4,211,1,2019-04-01,SoHo
31,471,yellow,58644,1031915.2900000002,2019,4,211,1,2019-04-01,SoHo
32,203,green,2,29.3,2019,5,211,1,2019-05-01,SoHo
33,471,yellow,59121,1051774.1900000002,2019,5,211,1,2019-05-01,SoHo
34,198,green,1,62.75,2019,6,211,1,2019-06-01,SoHo
35,471,yellow,54085,970313.8000000002,2019,6,211,1,2019-06-01,SoHo
36,262,green,0,0.0,2019,7,211,1,2019-07-01,SoHo
37,471,yellow,48266,850578.3300000001,2019,7,211,1,2019-07-01,SoHo
38,264,green,0,0.0,2019,8,211,1,2019-08-01,SoHo
39,471,yellow,48337,849872.81,2019,8,211,1,2019-08-01,SoHo
40,202,green,3,67.53,2019,9,211,1,2019-09-01,SoHo
41,471,yellow,55235,992487.9500000002,2019,9,211,1,2019-09-01,SoHo
42,201,green,10,296.14,2019,10,211,1,2019-10-01,SoHo
43,470,yellow,55464,998248.8000000004,2019,10,211,1,2019-10-01,SoHo
44,202,green,14,503.13000000000005,2019,11,211,1,2019-11-01,SoHo
45,470,yellow,55158,979539.49,2019,11,211,1,2019-11-01,SoHo
46,201,green,16,549.0600000000001,2019,12,211,1,2019-12-01,SoHo
47,471,yellow,54098,974118.57,2019,12,211,1,2019-12-01,SoHo
