,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,254,green,0,0.0,2020,1,44,1,2020-01-01,Charleston/Tottenville
1,308,yellow,41,1548.62,2020,1,44,1,2020-01-01,Charleston/Tottenville
2,255,green,0,0.0,2020,2,44,1,2020-02-01,Charleston/Tottenville
3,308,yellow,27,2172.06,2020,2,44,1,2020-02-01,Charleston/Tottenville
4,41,green,1,49.3,2020,3,44,1,2020-03-01,Charleston/Tottenville
5,308,yellow,33,3474.84,2020,3,44,1,2020-03-01,Charleston/Tottenville
6,240,green,0,0.0,2020,4,44,1,2020-04-01,Charleston/Tottenville
7,304,yellow,41,3965.72,2020,4,44,1,2020-04-01,Charleston/Tottenville
8,39,green,10,412.35,2020,5,44,1,2020-05-01,Charleston/Tottenville
9,307,yellow,66,6454.67,2020,5,44,1,2020-05-01,Charleston/Tottenville
10,39,green,4,224.7,2020,6,44,1,2020-06-01,Charleston/Tottenville
11,307,yellow,79,7831.58,2020,6,44,1,2020-06-01,Charleston/Tottenville
12,40,green,4,230.2,2020,7,44,1,2020-07-01,Charleston/Tottenville
13,308,yellow,95,10130.56,2020,7,44,1,2020-07-01,Charleston/Tottenville
14,41,green,17,716.31,2020,8,44,1,2020-08-01,Charleston/Tottenville
15,307,yellow,89,9651.39,2020,8,44,1,2020-08-01,Charleston/Tottenville
16,38,green,2,152.08,2020,9,44,1,2020-09-01,Charleston/Tottenville
17,308,yellow,124,11728.31,2020,9,44,1,2020-09-01,Charleston/Tottenville
18,41,green,4,158.7,2020,10,44,1,2020-10-01,Charleston/Tottenville
19,307,yellow,124,12946.449999999995,2020,10,44,1,2020-10-01,Charleston/Tottenville
20,41,green,2,159.08,2020,11,44,1,2020-11-01,Charleston/Tottenville
21,307,yellow,106,11276.08,2020,11,44,1,2020-11-01,Charleston/Tottenville
22,40,green,17,1042.12,2020,12,44,1,2020-12-01,Charleston/Tottenville
23,307,yellow,133,14580.38,2020,12,44,1,2020-12-01,Charleston/Tottenville
24,41,green,4,340.98,2019,1,44,1,2019-01-01,Charleston/Tottenville
25,308,yellow,28,1507.9199999999996,2019,1,44,1,2019-01-01,Charleston/Tottenville
26,42,green,4,199.1,2019,2,44,1,2019-02-01,Charleston/Tottenville
27,308,yellow,31,1979.46,2019,2,44,1,2019-02-01,Charleston/Tottenville
28,42,green,2,179.62,2019,3,44,1,2019-03-01,Charleston/Tottenville
29,308,yellow,38,1394.3199999999997,2019,3,44,1,2019-03-01,Charleston/Tottenville
30,43,green,1,96.04,2019,4,44,1,2019-04-01,Charleston/Tottenville
31,308,yellow,30,899.4999999999998,2019,4,44,1,2019-04-01,Charleston/Tottenville
32,42,green,1,50.0,2019,5,44,1,2019-05-01,Charleston/Tottenville
33,308,yellow,30,1022.3999999999996,2019,5,44,1,2019-05-01,Charleston/Tottenville
34,253,green,0,0.0,2019,6,44,1,2019-06-01,Charleston/Tottenville
35,308,yellow,31,1655.9799999999996,2019,6,44,1,2019-06-01,Charleston/Tottenville
36,245,green,0,0.0,2019,7,44,1,2019-07-01,Charleston/Tottenville
37,308,yellow,41,1960.85,2019,7,44,1,2019-07-01,Charleston/Tottenville
38,43,green,3,275.38,2019,8,44,1,2019-08-01,Charleston/Tottenville
39,308,yellow,35,1764.7199999999998,2019,8,44,1,2019-08-01,Charleston/Tottenville
40,42,green,2,166.14,2019,9,44,1,2019-09-01,Charleston/Tottenville
41,308,yellow,36,1582.6499999999996,2019,9,44,1,2019-09-01,Charleston/Tottenville
42,42,green,1,125.0,2019,10,44,1,2019-10-01,Charleston/Tottenville
43,308,yellow,32,1662.17,2019,10,44,1,2019-10-01,Charleston/Tottenville
44,41,green,3,182.6,2019,11,44,1,2019-11-01,Charleston/Tottenville
45,308,yellow,32,1622.6,2019,11,44,1,2019-11-01,Charleston/Tottenville
46,257,green,0,0.0,2019,12,44,1,2019-12-01,Charleston/Tottenville
47,308,yellow,33,1409.36,2019,12,44,1,2019-12-01,Charleston/Tottenville
