,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,208,green,5526,75832.69,2020,1,223,1,2020-01-01,Steinway
1,483,yellow,3031,105087.52000000002,2020,1,223,1,2020-01-01,Steinway
2,211,green,5462,73541.31,2020,2,223,1,2020-02-01,Steinway
3,482,yellow,2850,94396.89,2020,2,223,1,2020-02-01,Steinway
4,210,green,2580,34444.8,2020,3,223,1,2020-03-01,Steinway
5,482,yellow,1675,51062.060000000005,2020,3,223,1,2020-03-01,Steinway
6,196,green,68,1352.1,2020,4,223,1,2020-04-01,Steinway
7,473,yellow,143,3481.78,2020,4,223,1,2020-04-01,Steinway
8,208,green,88,1813.24,2020,5,223,1,2020-05-01,Steinway
9,482,yellow,251,5982.59,2020,5,223,1,2020-05-01,Steinway
10,208,green,105,2862.31,2020,6,223,1,2020-06-01,Steinway
11,480,yellow,376,11449.56,2020,6,223,1,2020-06-01,Steinway
12,208,green,153,3621.34,2020,7,223,1,2020-07-01,Steinway
13,481,yellow,484,15444.9,2020,7,223,1,2020-07-01,Steinway
14,210,green,209,5101.6,2020,8,223,1,2020-08-01,Steinway
15,481,yellow,514,15153.410000000002,2020,8,223,1,2020-08-01,Steinway
16,205,green,192,4090.61,2020,9,223,1,2020-09-01,Steinway
17,481,yellow,539,15041.840000000002,2020,9,223,1,2020-09-01,Steinway
18,209,green,231,5623.76,2020,10,223,1,2020-10-01,Steinway
19,482,yellow,592,17321.350000000002,2020,10,223,1,2020-10-01,Steinway
20,210,green,269,6379.280000000001,2020,11,223,1,2020-11-01,Steinway
21,482,yellow,549,15609.86,2020,11,223,1,2020-11-01,Steinway
22,210,green,208,4727.57,2020,12,223,1,2020-12-01,Steinway
23,482,yellow,554,14929.82,2020,12,223,1,2020-12-01,Steinway
24,213,green,10262,130395.42,2019,1,223,1,2019-01-01,Steinway
25,485,yellow,3421,80884.49,2019,1,223,1,2019-01-01,Steinway
26,216,green,9087,116960.48000000004,2019,2,223,1,2019-02-01,Steinway
27,483,yellow,3187,83899.85,2019,2,223,1,2019-02-01,Steinway
28,217,green,8858,115356.03,2019,3,223,1,2019-03-01,Steinway
29,483,yellow,3931,110786.18,2019,3,223,1,2019-03-01,Steinway
30,215,green,7442,95725.34000000004,2019,4,223,1,2019-04-01,Steinway
31,483,yellow,3838,118198.85,2019,4,223,1,2019-04-01,Steinway
32,215,green,7197,93538.52000000002,2019,5,223,1,2019-05-01,Steinway
33,483,yellow,3881,117692.16000000002,2019,5,223,1,2019-05-01,Steinway
34,210,green,6206,84174.56,2019,6,223,1,2019-06-01,Steinway
35,483,yellow,4082,124906.89,2019,6,223,1,2019-06-01,Steinway
36,204,green,5267,72646.95000000001,2019,7,223,1,2019-07-01,Steinway
37,483,yellow,3683,121699.41,2019,7,223,1,2019-07-01,Steinway
38,209,green,4786,65934.05,2019,8,223,1,2019-08-01,Steinway
39,483,yellow,3409,116806.66,2019,8,223,1,2019-08-01,Steinway
40,214,green,5340,74320.16,2019,9,223,1,2019-09-01,Steinway
41,483,yellow,3498,120559.42,2019,9,223,1,2019-09-01,Steinway
42,213,green,6235,89223.19,2019,10,223,1,2019-10-01,Steinway
43,482,yellow,3732,120993.4,2019,10,223,1,2019-10-01,Steinway
44,214,green,5739,79070.16,2019,11,223,1,2019-11-01,Steinway
45,482,yellow,3319,109067.17,2019,11,223,1,2019-11-01,Steinway
46,213,green,6483,91174.33,2019,12,223,1,2019-12-01,Steinway
47,483,yellow,3401,115194.06,2019,12,223,1,2019-12-01,Steinway
