,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,1,green,510,14820.079999999998,2020,1,3,1,2020-01-01,Allerton/Pelham Gardens
1,267,yellow,206,7942.37,2020,1,3,1,2020-01-01,Allerton/Pelham Gardens
2,1,green,371,11204.3,2020,2,3,1,2020-02-01,Allerton/Pelham Gardens
3,267,yellow,178,6509.140000000001,2020,2,3,1,2020-02-01,Allerton/Pelham Gardens
4,2,green,215,4478.200000000001,2020,3,3,1,2020-03-01,Allerton/Pelham Gardens
5,267,yellow,101,2697.85,2020,3,3,1,2020-03-01,Allerton/Pelham Gardens
6,1,green,47,1250.85,2020,4,3,1,2020-04-01,Allerton/Pelham Gardens
7,266,yellow,55,1477.21,2020,4,3,1,2020-04-01,Allerton/Pelham Gardens
8,0,green,132,3422.96,2020,5,3,1,2020-05-01,Allerton/Pelham Gardens
9,267,yellow,121,3244.4500000000003,2020,5,3,1,2020-05-01,Allerton/Pelham Gardens
10,0,green,114,3268.21,2020,6,3,1,2020-06-01,Allerton/Pelham Gardens
11,267,yellow,90,3605.82,2020,6,3,1,2020-06-01,Allerton/Pelham Gardens
12,1,green,119,3746.9,2020,7,3,1,2020-07-01,Allerton/Pelham Gardens
13,267,yellow,121,4885.389999999999,2020,7,3,1,2020-07-01,Allerton/Pelham Gardens
14,1,green,147,4594.349999999999,2020,8,3,1,2020-08-01,Allerton/Pelham Gardens
15,267,yellow,164,6400.689999999999,2020,8,3,1,2020-08-01,Allerton/Pelham Gardens
16,0,green,186,5591.57,2020,9,3,1,2020-09-01,Allerton/Pelham Gardens
17,267,yellow,204,6927.4,2020,9,3,1,2020-09-01,Allerton/Pelham Gardens
18,1,green,219,6883.15,2020,10,3,1,2020-10-01,Allerton/Pelham Gardens
19,266,yellow,222,8470.16,2020,10,3,1,2020-10-01,Allerton/Pelham Gardens
20,1,green,175,5396.280000000001,2020,11,3,1,2020-11-01,Allerton/Pelham Gardens
21,266,yellow,182,6425.0,2020,11,3,1,2020-11-01,Allerton/Pelham Gardens
22,1,green,170,5347.4,2020,12,3,1,2020-12-01,Allerton/Pelham Gardens
23,266,yellow,221,7524.790000000001,2020,12,3,1,2020-12-01,Allerton/Pelham Gardens
24,1,green,676,17223.33,2019,1,3,1,2019-01-01,Allerton/Pelham Gardens
25,267,yellow,175,5947.72,2019,1,3,1,2019-01-01,Allerton/Pelham Gardens
26,1,green,705,20283.82,2019,2,3,1,2019-02-01,Allerton/Pelham Gardens
27,267,yellow,177,5651.610000000001,2019,2,3,1,2019-02-01,Allerton/Pelham Gardens
28,1,green,653,17659.520000000004,2019,3,3,1,2019-03-01,Allerton/Pelham Gardens
29,267,yellow,222,7570.200000000002,2019,3,3,1,2019-03-01,Allerton/Pelham Gardens
30,2,green,336,6512.150000000001,2019,4,3,1,2019-04-01,Allerton/Pelham Gardens
31,267,yellow,125,4043.5300000000016,2019,4,3,1,2019-04-01,Allerton/Pelham Gardens
32,2,green,338,7349.830000000002,2019,5,3,1,2019-05-01,Allerton/Pelham Gardens
33,267,yellow,158,5168.990000000002,2019,5,3,1,2019-05-01,Allerton/Pelham Gardens
34,1,green,243,5354.290000000002,2019,6,3,1,2019-06-01,Allerton/Pelham Gardens
35,267,yellow,174,5591.420000000002,2019,6,3,1,2019-06-01,Allerton/Pelham Gardens
36,2,green,469,13012.97,2019,7,3,1,2019-07-01,Allerton/Pelham Gardens
37,267,yellow,200,6145.1,2019,7,3,1,2019-07-01,Allerton/Pelham Gardens
38,2,green,451,12445.36,2019,8,3,1,2019-08-01,Allerton/Pelham Gardens
39,267,yellow,176,5724.76,2019,8,3,1,2019-08-01,Allerton/Pelham Gardens
40,2,green,428,12470.399999999998,2019,9,3,1,2019-09-01,Allerton/Pelham Gardens
41,267,yellow,192,6815.630000000001,2019,9,3,1,2019-09-01,Allerton/Pelham Gardens
42,2,green,542,16433.93,2019,10,3,1,2019-10-01,Allerton/Pelham Gardens
43,267,yellow,175,6741.219999999999,2019,10,3,1,2019-10-01,Allerton/Pelham Gardens
44,1,green,484,15156.37,2019,11,3,1,2019-11-01,Allerton/Pelham Gardens
45,267,yellow,155,5364.49,2019,11,3,1,2019-11-01,Allerton/Pelham Gardens
46,2,green,430,13293.64,2019,12,3,1,2019-12-01,Allerton/Pelham Gardens
47,267,yellow,177,6569.650000000001,2019,12,3,1,2019-12-01,Allerton/Pelham Gardens
