,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,195,green,2213,47612.67,2020,1,210,1,2020-01-01,Sheepshead Bay
1,470,yellow,346,12927.4,2020,1,210,1,2020-01-01,Sheepshead Bay
2,198,green,1963,42487.600000000006,2020,2,210,1,2020-02-01,Sheepshead Bay
3,469,yellow,259,10221.490000000002,2020,2,210,1,2020-02-01,Sheepshead Bay
4,198,green,1026,17980.840000000004,2020,3,210,1,2020-03-01,Sheepshead Bay
5,469,yellow,193,7306.32,2020,3,210,1,2020-03-01,Sheepshead Bay
6,185,green,80,2602.55,2020,4,210,1,2020-04-01,Sheepshead Bay
7,460,yellow,76,3091.28,2020,4,210,1,2020-04-01,Sheepshead Bay
8,195,green,136,3766.86,2020,5,210,1,2020-05-01,Sheepshead Bay
9,469,yellow,180,6935.049999999999,2020,5,210,1,2020-05-01,Sheepshead Bay
10,195,green,184,5767.09,2020,6,210,1,2020-06-01,Sheepshead Bay
11,467,yellow,157,6566.91,2020,6,210,1,2020-06-01,Sheepshead Bay
12,196,green,234,7339.45,2020,7,210,1,2020-07-01,Sheepshead Bay
13,468,yellow,203,8206.92,2020,7,210,1,2020-07-01,Sheepshead Bay
14,198,green,270,9221.09,2020,8,210,1,2020-08-01,Sheepshead Bay
15,468,yellow,317,12035.84,2020,8,210,1,2020-08-01,Sheepshead Bay
16,193,green,281,9948.21,2020,9,210,1,2020-09-01,Sheepshead Bay
17,468,yellow,367,13164.78,2020,9,210,1,2020-09-01,Sheepshead Bay
18,197,green,253,8908.96,2020,10,210,1,2020-10-01,Sheepshead Bay
19,469,yellow,375,14191.23,2020,10,210,1,2020-10-01,Sheepshead Bay
20,198,green,276,9321.57,2020,11,210,1,2020-11-01,Sheepshead Bay
21,469,yellow,350,12921.77,2020,11,210,1,2020-11-01,Sheepshead Bay
22,197,green,220,7242.54,2020,12,210,1,2020-12-01,Sheepshead Bay
23,469,yellow,376,13553.63,2020,12,210,1,2020-12-01,Sheepshead Bay
24,200,green,3242,62342.61,2019,1,210,1,2019-01-01,Sheepshead Bay
25,472,yellow,509,15170.240000000002,2019,1,210,1,2019-01-01,Sheepshead Bay
26,203,green,2874,58615.87000000001,2019,2,210,1,2019-02-01,Sheepshead Bay
27,470,yellow,418,13081.620000000004,2019,2,210,1,2019-02-01,Sheepshead Bay
28,204,green,2834,56175.39,2019,3,210,1,2019-03-01,Sheepshead Bay
29,470,yellow,482,16519.380000000005,2019,3,210,1,2019-03-01,Sheepshead Bay
30,202,green,2252,35819.64,2019,4,210,1,2019-04-01,Sheepshead Bay
31,470,yellow,324,10473.63,2019,4,210,1,2019-04-01,Sheepshead Bay
32,202,green,2219,38330.17,2019,5,210,1,2019-05-01,Sheepshead Bay
33,470,yellow,275,10246.29,2019,5,210,1,2019-05-01,Sheepshead Bay
34,197,green,1858,30330.870000000006,2019,6,210,1,2019-06-01,Sheepshead Bay
35,470,yellow,279,9030.39,2019,6,210,1,2019-06-01,Sheepshead Bay
36,192,green,2136,42853.47,2019,7,210,1,2019-07-01,Sheepshead Bay
37,470,yellow,385,13638.24,2019,7,210,1,2019-07-01,Sheepshead Bay
38,197,green,1916,39989.25,2019,8,210,1,2019-08-01,Sheepshead Bay
39,470,yellow,339,13034.29,2019,8,210,1,2019-08-01,Sheepshead Bay
40,201,green,2147,42925.19,2019,9,210,1,2019-09-01,Sheepshead Bay
41,470,yellow,394,12657.64,2019,9,210,1,2019-09-01,Sheepshead Bay
42,200,green,2349,48248.91,2019,10,210,1,2019-10-01,Sheepshead Bay
43,469,yellow,371,13246.81,2019,10,210,1,2019-10-01,Sheepshead Bay
44,201,green,2112,47132.2,2019,11,210,1,2019-11-01,Sheepshead Bay
45,469,yellow,383,13595.170000000002,2019,11,210,1,2019-11-01,Sheepshead Bay
46,200,green,2241,49299.47,2019,12,210,1,2019-12-01,Sheepshead Bay
47,470,yellow,351,12703.97,2019,12,210,1,2019-12-01,Sheepshead Bay
