,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,200,green,1146,36126.95,2020,1,215,1,2020-01-01,South Jamaica
1,475,yellow,1304,75617.62,2020,1,215,1,2020-01-01,South Jamaica
2,203,green,867,28619.79,2020,2,215,1,2020-02-01,South Jamaica
3,474,yellow,1103,66919.27,2020,2,215,1,2020-02-01,South Jamaica
4,202,green,457,10837.31,2020,3,215,1,2020-03-01,South Jamaica
5,474,yellow,555,27560.54,2020,3,215,1,2020-03-01,South Jamaica
6,188,green,126,5105.22,2020,4,215,1,2020-04-01,South Jamaica
7,465,yellow,94,2977.4,2020,4,215,1,2020-04-01,South Jamaica
8,200,green,177,5074.700000000001,2020,5,215,1,2020-05-01,South Jamaica
9,474,yellow,185,7064.719999999999,2020,5,215,1,2020-05-01,South Jamaica
10,200,green,185,5892.049999999999,2020,6,215,1,2020-06-01,South Jamaica
11,472,yellow,261,12013.67,2020,6,215,1,2020-06-01,South Jamaica
12,200,green,189,7030.81,2020,7,215,1,2020-07-01,South Jamaica
13,473,yellow,347,16716.81,2020,7,215,1,2020-07-01,South Jamaica
14,202,green,303,11505.780000000002,2020,8,215,1,2020-08-01,South Jamaica
15,473,yellow,420,20035.310000000005,2020,8,215,1,2020-08-01,South Jamaica
16,197,green,314,10586.01,2020,9,215,1,2020-09-01,South Jamaica
17,473,yellow,428,18062.18,2020,9,215,1,2020-09-01,South Jamaica
18,201,green,344,11458.17,2020,10,215,1,2020-10-01,South Jamaica
19,474,yellow,402,17124.85,2020,10,215,1,2020-10-01,South Jamaica
20,203,green,267,9168.84,2020,11,215,1,2020-11-01,South Jamaica
21,474,yellow,391,16503.910000000003,2020,11,215,1,2020-11-01,South Jamaica
22,202,green,302,9958.21,2020,12,215,1,2020-12-01,South Jamaica
23,474,yellow,438,18080.07,2020,12,215,1,2020-12-01,South Jamaica
24,205,green,1136,29114.28,2019,1,215,1,2019-01-01,South Jamaica
25,477,yellow,1037,55903.25,2019,1,215,1,2019-01-01,South Jamaica
26,208,green,979,27536.910000000003,2019,2,215,1,2019-02-01,South Jamaica
27,475,yellow,987,53169.31,2019,2,215,1,2019-02-01,South Jamaica
28,209,green,1142,29988.88,2019,3,215,1,2019-03-01,South Jamaica
29,475,yellow,1210,66248.85,2019,3,215,1,2019-03-01,South Jamaica
30,207,green,628,11997.36,2019,4,215,1,2019-04-01,South Jamaica
31,475,yellow,939,56204.31999999999,2019,4,215,1,2019-04-01,South Jamaica
32,207,green,601,13054.75,2019,5,215,1,2019-05-01,South Jamaica
33,475,yellow,1016,61889.94999999999,2019,5,215,1,2019-05-01,South Jamaica
34,202,green,459,10356.240000000002,2019,6,215,1,2019-06-01,South Jamaica
35,475,yellow,1030,61152.03999999999,2019,6,215,1,2019-06-01,South Jamaica
36,196,green,636,16842.690000000002,2019,7,215,1,2019-07-01,South Jamaica
37,475,yellow,1214,69356.95,2019,7,215,1,2019-07-01,South Jamaica
38,201,green,712,21148.58,2019,8,215,1,2019-08-01,South Jamaica
39,475,yellow,1098,64181.81,2019,8,215,1,2019-08-01,South Jamaica
40,206,green,720,21894.550000000003,2019,9,215,1,2019-09-01,South Jamaica
41,475,yellow,1141,65836.95000000001,2019,9,215,1,2019-09-01,South Jamaica
42,205,green,854,28049.95,2019,10,215,1,2019-10-01,South Jamaica
43,474,yellow,1216,76787.37,2019,10,215,1,2019-10-01,South Jamaica
44,206,green,829,27644.24,2019,11,215,1,2019-11-01,South Jamaica
45,474,yellow,1187,71117.97,2019,11,215,1,2019-11-01,South Jamaica
46,205,green,857,29632.19,2019,12,215,1,2019-12-01,South Jamaica
47,475,yellow,1252,77612.99,2019,12,215,1,2019-12-01,South Jamaica
