,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,101,green,36,1178.4299999999996,2020,1,113,1,2020-01-01,Greenwich Village North
1,374,yellow,95473,1519456.1600000004,2020,1,113,1,2020-01-01,Greenwich Village North
2,103,green,29,1099.56,2020,2,113,1,2020-02-01,Greenwich Village North
3,374,yellow,97941,1590990.89,2020,2,113,1,2020-02-01,Greenwich Village North
4,103,green,11,267.74,2020,3,113,1,2020-03-01,Greenwich Village North
5,374,yellow,45405,746466.1800000002,2020,3,113,1,2020-03-01,Greenwich Village North
6,98,green,1,23.8,2020,4,113,1,2020-04-01,Greenwich Village North
7,365,yellow,1609,24361.67000000001,2020,4,113,1,2020-04-01,Greenwich Village North
8,102,green,7,190.93,2020,5,113,1,2020-05-01,Greenwich Village North
9,372,yellow,2519,40165.39,2020,5,113,1,2020-05-01,Greenwich Village North
10,102,green,5,177.48000000000002,2020,6,113,1,2020-06-01,Greenwich Village North
11,370,yellow,4971,80442.23999999999,2020,6,113,1,2020-06-01,Greenwich Village North
12,102,green,19,680.13,2020,7,113,1,2020-07-01,Greenwich Village North
13,373,yellow,8362,133679.22000000003,2020,7,113,1,2020-07-01,Greenwich Village North
14,104,green,11,356.43,2020,8,113,1,2020-08-01,Greenwich Village North
15,372,yellow,12380,197117.36000000004,2020,8,113,1,2020-08-01,Greenwich Village North
16,102,green,13,467.92,2020,9,113,1,2020-09-01,Greenwich Village North
17,373,yellow,18265,293265.77,2020,9,113,1,2020-09-01,Greenwich Village North
18,104,green,28,940.21,2020,10,113,1,2020-10-01,Greenwich Village North
19,373,yellow,24486,390452.4,2020,10,113,1,2020-10-01,Greenwich Village North
20,103,green,18,719.8100000000002,2020,11,113,1,2020-11-01,Greenwich Village North
21,372,yellow,21906,352866.74000000005,2020,11,113,1,2020-11-01,Greenwich Village North
22,103,green,14,471.99,2020,12,113,1,2020-12-01,Greenwich Village North
23,373,yellow,20325,320662.86,2020,12,113,1,2020-12-01,Greenwich Village North
24,105,green,6,91.72,2019,1,113,1,2019-01-01,Greenwich Village North
25,375,yellow,114126,1465175.59,2019,1,113,1,2019-01-01,Greenwich Village North
26,107,green,19,271.82,2019,2,113,1,2019-02-01,Greenwich Village North
27,373,yellow,110674,1775491.62,2019,2,113,1,2019-02-01,Greenwich Village North
28,108,green,21,398.10000000000014,2019,3,113,1,2019-03-01,Greenwich Village North
29,374,yellow,121388,1990586.83,2019,3,113,1,2019-03-01,Greenwich Village North
30,107,green,18,360.5,2019,4,113,1,2019-04-01,Greenwich Village North
31,374,yellow,114677,1904431.36,2019,4,113,1,2019-04-01,Greenwich Village North
32,105,green,8,163.14999999999998,2019,5,113,1,2019-05-01,Greenwich Village North
33,374,yellow,113199,1895085.57,2019,5,113,1,2019-05-01,Greenwich Village North
34,104,green,1,31.3,2019,6,113,1,2019-06-01,Greenwich Village North
35,374,yellow,100697,1682322.72,2019,6,113,1,2019-06-01,Greenwich Village North
36,104,green,5,235.6,2019,7,113,1,2019-07-01,Greenwich Village North
37,374,yellow,93666,1535147.1100000003,2019,7,113,1,2019-07-01,Greenwich Village North
38,106,green,9,349.48,2019,8,113,1,2019-08-01,Greenwich Village North
39,374,yellow,89161,1451658.5000000002,2019,8,113,1,2019-08-01,Greenwich Village North
40,106,green,36,1174.55,2019,9,113,1,2019-09-01,Greenwich Village North
41,374,yellow,99956,1683509.36,2019,9,113,1,2019-09-01,Greenwich Village North
42,104,green,70,2306.74,2019,10,113,1,2019-10-01,Greenwich Village North
43,374,yellow,110861,1897877.33,2019,10,113,1,2019-10-01,Greenwich Village North
44,105,green,57,1806.63,2019,11,113,1,2019-11-01,Greenwich Village North
45,374,yellow,105085,1777626.6600000004,2019,11,113,1,2019-11-01,Greenwich Village North
46,105,green,63,2052.82,2019,12,113,1,2019-12-01,Greenwich Village North
47,374,yellow,103122,1717463.1500000004,2019,12,113,1,2019-12-01,Greenwich Village North
