,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,4,green,15999,207368.98000000004,2020,1,7,1,2020-01-01,Astoria
1,271,yellow,8524,125117.19000000002,2020,1,7,1,2020-01-01,Astoria
2,5,green,14453,185013.04,2020,2,7,1,2020-02-01,Astoria
3,271,yellow,7576,109363.5,2020,2,7,1,2020-02-01,Astoria
4,5,green,7409,93241.94,2020,3,7,1,2020-03-01,Astoria
5,271,yellow,4868,70150.77,2020,3,7,1,2020-03-01,Astoria
6,3,green,413,6650.820000000001,2020,4,7,1,2020-04-01,Astoria
7,270,yellow,665,9981.4,2020,4,7,1,2020-04-01,Astoria
8,4,green,486,8210.480000000001,2020,5,7,1,2020-05-01,Astoria
9,271,yellow,904,14580.35,2020,5,7,1,2020-05-01,Astoria
10,4,green,441,7534.320000000001,2020,6,7,1,2020-06-01,Astoria
11,270,yellow,1227,22030.56,2020,6,7,1,2020-06-01,Astoria
12,4,green,621,10831.59,2020,7,7,1,2020-07-01,Astoria
13,271,yellow,1641,29947.74,2020,7,7,1,2020-07-01,Astoria
14,5,green,902,15968.9,2020,8,7,1,2020-08-01,Astoria
15,270,yellow,1820,33754.7,2020,8,7,1,2020-08-01,Astoria
16,3,green,1181,19594.28,2020,9,7,1,2020-09-01,Astoria
17,271,yellow,1851,34023.090000000004,2020,9,7,1,2020-09-01,Astoria
18,5,green,1794,30322.550000000003,2020,10,7,1,2020-10-01,Astoria
19,270,yellow,2063,37679.41,2020,10,7,1,2020-10-01,Astoria
20,5,green,1740,29096.4,2020,11,7,1,2020-11-01,Astoria
21,270,yellow,1942,35154.41,2020,11,7,1,2020-11-01,Astoria
22,4,green,1506,23851.13,2020,12,7,1,2020-12-01,Astoria
23,270,yellow,1888,33388.8,2020,12,7,1,2020-12-01,Astoria
24,5,green,26046,301518.55,2019,1,7,1,2019-01-01,Astoria
25,271,yellow,11306,147917.29000000004,2019,1,7,1,2019-01-01,Astoria
26,5,green,23000,277110.29000000004,2019,2,7,1,2019-02-01,Astoria
27,271,yellow,10267,145446.22000000003,2019,2,7,1,2019-02-01,Astoria
28,5,green,23933,290742.49000000005,2019,3,7,1,2019-03-01,Astoria
29,271,yellow,11716,165242.11000000004,2019,3,7,1,2019-03-01,Astoria
30,6,green,22424,272620.4600000001,2019,4,7,1,2019-04-01,Astoria
31,271,yellow,10524,147248.58000000002,2019,4,7,1,2019-04-01,Astoria
32,5,green,22271,274135.12,2019,5,7,1,2019-05-01,Astoria
33,271,yellow,10737,151386.05000000002,2019,5,7,1,2019-05-01,Astoria
34,5,green,21285,267273.55000000005,2019,6,7,1,2019-06-01,Astoria
35,271,yellow,10579,150800.68,2019,6,7,1,2019-06-01,Astoria
36,6,green,20041,250285.32000000004,2019,7,7,1,2019-07-01,Astoria
37,271,yellow,9568,141396.13,2019,7,7,1,2019-07-01,Astoria
38,6,green,17765,227139.98000000004,2019,8,7,1,2019-08-01,Astoria
39,271,yellow,8684,123867.80000000002,2019,8,7,1,2019-08-01,Astoria
40,5,green,18279,241692.39000000004,2019,9,7,1,2019-09-01,Astoria
41,271,yellow,8333,124186.35000000002,2019,9,7,1,2019-09-01,Astoria
42,5,green,18924,250525.52000000005,2019,10,7,1,2019-10-01,Astoria
43,271,yellow,9132,135624.87000000002,2019,10,7,1,2019-10-01,Astoria
44,5,green,17664,232770.77,2019,11,7,1,2019-11-01,Astoria
45,271,yellow,8771,129637.42000000004,2019,11,7,1,2019-11-01,Astoria
46,6,green,17342,222342.19,2019,12,7,1,2019-12-01,Astoria
47,271,yellow,9182,130859.87000000002,2019,12,7,1,2019-12-01,Astoria
