,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,64,green,1981,45136.08,2020,1,69,1,2020-01-01,East Concourse/Concourse Village
1,333,yellow,748,20423.85,2020,1,69,1,2020-01-01,East Concourse/Concourse Village
2,66,green,1501,34407.58,2020,2,69,1,2020-02-01,East Concourse/Concourse Village
3,333,yellow,598,15564.51,2020,2,69,1,2020-02-01,East Concourse/Concourse Village
4,66,green,1203,21793.13,2020,3,69,1,2020-03-01,East Concourse/Concourse Village
5,333,yellow,478,9806.09,2020,3,69,1,2020-03-01,East Concourse/Concourse Village
6,62,green,328,6801.76,2020,4,69,1,2020-04-01,East Concourse/Concourse Village
7,327,yellow,236,4311.15,2020,4,69,1,2020-04-01,East Concourse/Concourse Village
8,64,green,425,9982.81,2020,5,69,1,2020-05-01,East Concourse/Concourse Village
9,332,yellow,482,12074.9,2020,5,69,1,2020-05-01,East Concourse/Concourse Village
10,64,green,488,12927.440000000002,2020,6,69,1,2020-06-01,East Concourse/Concourse Village
11,332,yellow,483,15779.64,2020,6,69,1,2020-06-01,East Concourse/Concourse Village
12,65,green,576,15653.7,2020,7,69,1,2020-07-01,East Concourse/Concourse Village
13,333,yellow,511,16207.3,2020,7,69,1,2020-07-01,East Concourse/Concourse Village
14,66,green,566,15430.4,2020,8,69,1,2020-08-01,East Concourse/Concourse Village
15,332,yellow,584,16978.690000000002,2020,8,69,1,2020-08-01,East Concourse/Concourse Village
16,63,green,613,16841.67,2020,9,69,1,2020-09-01,East Concourse/Concourse Village
17,333,yellow,587,16105.73,2020,9,69,1,2020-09-01,East Concourse/Concourse Village
18,66,green,642,17326.07,2020,10,69,1,2020-10-01,East Concourse/Concourse Village
19,332,yellow,646,18176.300000000003,2020,10,69,1,2020-10-01,East Concourse/Concourse Village
20,66,green,581,15351.59,2020,11,69,1,2020-11-01,East Concourse/Concourse Village
21,332,yellow,553,15755.37,2020,11,69,1,2020-11-01,East Concourse/Concourse Village
22,64,green,496,14168.83,2020,12,69,1,2020-12-01,East Concourse/Concourse Village
23,332,yellow,578,15721.98,2020,12,69,1,2020-12-01,East Concourse/Concourse Village
24,66,green,2536,48500.59,2019,1,69,1,2019-01-01,East Concourse/Concourse Village
25,333,yellow,836,19229.560000000005,2019,1,69,1,2019-01-01,East Concourse/Concourse Village
26,67,green,2497,46932.72,2019,2,69,1,2019-02-01,East Concourse/Concourse Village
27,333,yellow,876,21432.930000000004,2019,2,69,1,2019-02-01,East Concourse/Concourse Village
28,67,green,2664,49679.37000000001,2019,3,69,1,2019-03-01,East Concourse/Concourse Village
29,333,yellow,965,23464.970000000005,2019,3,69,1,2019-03-01,East Concourse/Concourse Village
30,68,green,1866,30528.28000000001,2019,4,69,1,2019-04-01,East Concourse/Concourse Village
31,333,yellow,633,14190.73,2019,4,69,1,2019-04-01,East Concourse/Concourse Village
32,67,green,1849,33246.12000000001,2019,5,69,1,2019-05-01,East Concourse/Concourse Village
33,333,yellow,651,15040.860000000002,2019,5,69,1,2019-05-01,East Concourse/Concourse Village
34,66,green,1656,28146.300000000003,2019,6,69,1,2019-06-01,East Concourse/Concourse Village
35,333,yellow,704,15495.48,2019,6,69,1,2019-06-01,East Concourse/Concourse Village
36,66,green,1789,36026.11,2019,7,69,1,2019-07-01,East Concourse/Concourse Village
37,333,yellow,776,19603.53,2019,7,69,1,2019-07-01,East Concourse/Concourse Village
38,68,green,1916,40102.66,2019,8,69,1,2019-08-01,East Concourse/Concourse Village
39,333,yellow,697,16231.83,2019,8,69,1,2019-08-01,East Concourse/Concourse Village
40,67,green,1808,38194.02,2019,9,69,1,2019-09-01,East Concourse/Concourse Village
41,333,yellow,634,15778.31,2019,9,69,1,2019-09-01,East Concourse/Concourse Village
42,67,green,2004,46458.12,2019,10,69,1,2019-10-01,East Concourse/Concourse Village
43,333,yellow,662,17349.350000000002,2019,10,69,1,2019-10-01,East Concourse/Concourse Village
44,66,green,1889,42393.8,2019,11,69,1,2019-11-01,East Concourse/Concourse Village
45,333,yellow,572,15076.96,2019,11,69,1,2019-11-01,East Concourse/Concourse Village
46,66,green,1817,41260.23,2019,12,69,1,2019-12-01,East Concourse/Concourse Village
47,333,yellow,668,17829.79,2019,12,69,1,2019-12-01,East Concourse/Concourse Village
