,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,202,green,338,8200.17,2020,1,217,1,2020-01-01,South Williamsburg
1,477,yellow,426,8987.93,2020,1,217,1,2020-01-01,South Williamsburg
2,205,green,208,5243.52,2020,2,217,1,2020-02-01,South Williamsburg
3,476,yellow,350,7122.490000000001,2020,2,217,1,2020-02-01,South Williamsburg
4,204,green,169,3370.85,2020,3,217,1,2020-03-01,South Williamsburg
5,476,yellow,225,3841.72,2020,3,217,1,2020-03-01,South Williamsburg
6,190,green,12,229.7,2020,4,217,1,2020-04-01,South Williamsburg
7,467,yellow,45,982.56,2020,4,217,1,2020-04-01,South Williamsburg
8,202,green,31,960.02,2020,5,217,1,2020-05-01,South Williamsburg
9,476,yellow,76,2051.34,2020,5,217,1,2020-05-01,South Williamsburg
10,202,green,60,1334.02,2020,6,217,1,2020-06-01,South Williamsburg
11,474,yellow,141,3613.900000000001,2020,6,217,1,2020-06-01,South Williamsburg
12,202,green,54,1585.6099999999997,2020,7,217,1,2020-07-01,South Williamsburg
13,475,yellow,136,4123.31,2020,7,217,1,2020-07-01,South Williamsburg
14,204,green,60,1875.77,2020,8,217,1,2020-08-01,South Williamsburg
15,475,yellow,162,4530.2,2020,8,217,1,2020-08-01,South Williamsburg
16,199,green,69,2005.68,2020,9,217,1,2020-09-01,South Williamsburg
17,475,yellow,208,5456.35,2020,9,217,1,2020-09-01,South Williamsburg
18,203,green,54,1592.88,2020,10,217,1,2020-10-01,South Williamsburg
19,476,yellow,178,4563.34,2020,10,217,1,2020-10-01,South Williamsburg
20,205,green,58,1840.7000000000005,2020,11,217,1,2020-11-01,South Williamsburg
21,476,yellow,182,4869.61,2020,11,217,1,2020-11-01,South Williamsburg
22,204,green,53,1534.7399999999998,2020,12,217,1,2020-12-01,South Williamsburg
23,476,yellow,189,4492.52,2020,12,217,1,2020-12-01,South Williamsburg
24,207,green,683,12355.45,2019,1,217,1,2019-01-01,South Williamsburg
25,479,yellow,584,9410.47,2019,1,217,1,2019-01-01,South Williamsburg
26,210,green,560,9425.41,2019,2,217,1,2019-02-01,South Williamsburg
27,477,yellow,633,10401.04,2019,2,217,1,2019-02-01,South Williamsburg
28,211,green,544,9433.95,2019,3,217,1,2019-03-01,South Williamsburg
29,477,yellow,749,12659.320000000002,2019,3,217,1,2019-03-01,South Williamsburg
30,209,green,348,5613.580000000001,2019,4,217,1,2019-04-01,South Williamsburg
31,477,yellow,455,7700.550000000001,2019,4,217,1,2019-04-01,South Williamsburg
32,209,green,300,5696.630000000001,2019,5,217,1,2019-05-01,South Williamsburg
33,477,yellow,448,8258.730000000001,2019,5,217,1,2019-05-01,South Williamsburg
34,204,green,288,4996.56,2019,6,217,1,2019-06-01,South Williamsburg
35,477,yellow,468,7960.670000000002,2019,6,217,1,2019-06-01,South Williamsburg
36,198,green,235,4419.38,2019,7,217,1,2019-07-01,South Williamsburg
37,477,yellow,359,7275.49,2019,7,217,1,2019-07-01,South Williamsburg
38,203,green,259,5639.84,2019,8,217,1,2019-08-01,South Williamsburg
39,477,yellow,323,7097.6,2019,8,217,1,2019-08-01,South Williamsburg
40,208,green,328,6761.45,2019,9,217,1,2019-09-01,South Williamsburg
41,477,yellow,465,9156.68,2019,9,217,1,2019-09-01,South Williamsburg
42,207,green,224,4766.4800000000005,2019,10,217,1,2019-10-01,South Williamsburg
43,476,yellow,365,6715.219999999999,2019,10,217,1,2019-10-01,South Williamsburg
44,208,green,300,6943.080000000001,2019,11,217,1,2019-11-01,South Williamsburg
45,476,yellow,443,7902.810000000001,2019,11,217,1,2019-11-01,South Williamsburg
46,207,green,307,7026.0,2019,12,217,1,2019-12-01,South Williamsburg
47,477,yellow,428,8821.630000000001,2019,12,217,1,2019-12-01,South Williamsburg
