,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,141,green,204,4723.85,2020,1,153,1,2020-01-01,Marble Hill
1,414,yellow,91,2328.8300000000004,2020,1,153,1,2020-01-01,Marble Hill
2,143,green,202,4391.300000000001,2020,2,153,1,2020-02-01,Marble Hill
3,414,yellow,86,1729.3300000000002,2020,2,153,1,2020-02-01,Marble Hill
4,143,green,119,2204.78,2020,3,153,1,2020-03-01,Marble Hill
5,414,yellow,91,1716.76,2020,3,153,1,2020-03-01,Marble Hill
6,135,green,26,585.6899999999999,2020,4,153,1,2020-04-01,Marble Hill
7,405,yellow,32,505.82,2020,4,153,1,2020-04-01,Marble Hill
8,141,green,43,997.51,2020,5,153,1,2020-05-01,Marble Hill
9,412,yellow,37,1096.44,2020,5,153,1,2020-05-01,Marble Hill
10,141,green,49,1257.27,2020,6,153,1,2020-06-01,Marble Hill
11,410,yellow,59,1806.5,2020,6,153,1,2020-06-01,Marble Hill
12,142,green,84,2310.88,2020,7,153,1,2020-07-01,Marble Hill
13,413,yellow,100,3011.27,2020,7,153,1,2020-07-01,Marble Hill
14,144,green,93,2761.84,2020,8,153,1,2020-08-01,Marble Hill
15,412,yellow,102,3498.14,2020,8,153,1,2020-08-01,Marble Hill
16,141,green,112,3427.8900000000003,2020,9,153,1,2020-09-01,Marble Hill
17,413,yellow,98,2887.64,2020,9,153,1,2020-09-01,Marble Hill
18,144,green,105,3126.5300000000007,2020,10,153,1,2020-10-01,Marble Hill
19,413,yellow,111,3430.590000000001,2020,10,153,1,2020-10-01,Marble Hill
20,143,green,97,2981.6800000000003,2020,11,153,1,2020-11-01,Marble Hill
21,412,yellow,90,2859.42,2020,11,153,1,2020-11-01,Marble Hill
22,143,green,91,2803.32,2020,12,153,1,2020-12-01,Marble Hill
23,413,yellow,83,2630.25,2020,12,153,1,2020-12-01,Marble Hill
24,145,green,214,2773.11,2019,1,153,1,2019-01-01,Marble Hill
25,415,yellow,214,5540.880000000002,2019,1,153,1,2019-01-01,Marble Hill
26,147,green,170,2297.02,2019,2,153,1,2019-02-01,Marble Hill
27,413,yellow,183,5033.620000000001,2019,2,153,1,2019-02-01,Marble Hill
28,148,green,253,3494.96,2019,3,153,1,2019-03-01,Marble Hill
29,414,yellow,225,5604.89,2019,3,153,1,2019-03-01,Marble Hill
30,147,green,200,2840.6000000000004,2019,4,153,1,2019-04-01,Marble Hill
31,414,yellow,145,3292.77,2019,4,153,1,2019-04-01,Marble Hill
32,145,green,237,3770.06,2019,5,153,1,2019-05-01,Marble Hill
33,414,yellow,112,2324.9100000000003,2019,5,153,1,2019-05-01,Marble Hill
34,142,green,294,4851.2,2019,6,153,1,2019-06-01,Marble Hill
35,414,yellow,100,1847.87,2019,6,153,1,2019-06-01,Marble Hill
36,140,green,260,5709.140000000001,2019,7,153,1,2019-07-01,Marble Hill
37,414,yellow,100,2139.1400000000003,2019,7,153,1,2019-07-01,Marble Hill
38,142,green,250,5711.550000000001,2019,8,153,1,2019-08-01,Marble Hill
39,414,yellow,108,2326.3000000000006,2019,8,153,1,2019-08-01,Marble Hill
40,146,green,236,5068.130000000001,2019,9,153,1,2019-09-01,Marble Hill
41,414,yellow,111,2648.340000000001,2019,9,153,1,2019-09-01,Marble Hill
42,144,green,241,5732.68,2019,10,153,1,2019-10-01,Marble Hill
43,414,yellow,99,2690.55,2019,10,153,1,2019-10-01,Marble Hill
44,145,green,210,5212.060000000001,2019,11,153,1,2019-11-01,Marble Hill
45,414,yellow,93,2173.17,2019,11,153,1,2019-11-01,Marble Hill
46,145,green,232,4923.27,2019,12,153,1,2019-12-01,Marble Hill
47,414,yellow,103,2657.9400000000005,2019,12,153,1,2019-12-01,Marble Hill
