,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,161,green,1374,37004.69,2020,1,174,1,2020-01-01,Norwood
1,435,yellow,273,9251.15,2020,1,174,1,2020-01-01,Norwood
2,164,green,1146,30758.32,2020,2,174,1,2020-02-01,Norwood
3,435,yellow,241,8161.85,2020,2,174,1,2020-02-01,Norwood
4,163,green,611,13626.13,2020,3,174,1,2020-03-01,Norwood
5,435,yellow,218,5101.41,2020,3,174,1,2020-03-01,Norwood
6,154,green,229,6688.34,2020,4,174,1,2020-04-01,Norwood
7,426,yellow,236,6187.35,2020,4,174,1,2020-04-01,Norwood
8,161,green,596,16747.100000000002,2020,5,174,1,2020-05-01,Norwood
9,433,yellow,662,19881.75,2020,5,174,1,2020-05-01,Norwood
10,161,green,323,9835.37,2020,6,174,1,2020-06-01,Norwood
11,431,yellow,349,11382.47,2020,6,174,1,2020-06-01,Norwood
12,163,green,342,11584.09,2020,7,174,1,2020-07-01,Norwood
13,434,yellow,359,14574.750000000002,2020,7,174,1,2020-07-01,Norwood
14,165,green,402,13415.76,2020,8,174,1,2020-08-01,Norwood
15,433,yellow,465,16974.76,2020,8,174,1,2020-08-01,Norwood
16,161,green,499,14839.78,2020,9,174,1,2020-09-01,Norwood
17,433,yellow,470,15000.920000000002,2020,9,174,1,2020-09-01,Norwood
18,164,green,558,17065.0,2020,10,174,1,2020-10-01,Norwood
19,434,yellow,545,17710.02,2020,10,174,1,2020-10-01,Norwood
20,163,green,422,13020.14,2020,11,174,1,2020-11-01,Norwood
21,433,yellow,514,18115.67,2020,11,174,1,2020-11-01,Norwood
22,163,green,390,11531.77,2020,12,174,1,2020-12-01,Norwood
23,434,yellow,586,19280.47,2020,12,174,1,2020-12-01,Norwood
24,166,green,1847,40071.28,2019,1,174,1,2019-01-01,Norwood
25,436,yellow,348,9636.81,2019,1,174,1,2019-01-01,Norwood
26,168,green,1681,39178.18000000001,2019,2,174,1,2019-02-01,Norwood
27,434,yellow,306,8368.490000000002,2019,2,174,1,2019-02-01,Norwood
28,169,green,1723,39411.0,2019,3,174,1,2019-03-01,Norwood
29,435,yellow,319,9039.930000000002,2019,3,174,1,2019-03-01,Norwood
30,168,green,1231,26820.67,2019,4,174,1,2019-04-01,Norwood
31,435,yellow,226,6358.140000000001,2019,4,174,1,2019-04-01,Norwood
32,166,green,1084,23920.94,2019,5,174,1,2019-05-01,Norwood
33,435,yellow,254,7737.41,2019,5,174,1,2019-05-01,Norwood
34,162,green,925,21199.680000000008,2019,6,174,1,2019-06-01,Norwood
35,435,yellow,243,7219.560000000001,2019,6,174,1,2019-06-01,Norwood
36,159,green,1220,30728.08,2019,7,174,1,2019-07-01,Norwood
37,435,yellow,293,9530.99,2019,7,174,1,2019-07-01,Norwood
38,163,green,1258,32170.96,2019,8,174,1,2019-08-01,Norwood
39,435,yellow,269,7752.890000000001,2019,8,174,1,2019-08-01,Norwood
40,167,green,1254,31490.24,2019,9,174,1,2019-09-01,Norwood
41,435,yellow,228,6631.08,2019,9,174,1,2019-09-01,Norwood
42,165,green,1421,36922.25,2019,10,174,1,2019-10-01,Norwood
43,435,yellow,299,10281.19,2019,10,174,1,2019-10-01,Norwood
44,166,green,1111,29908.11,2019,11,174,1,2019-11-01,Norwood
45,435,yellow,256,8686.869999999999,2019,11,174,1,2019-11-01,Norwood
46,166,green,1142,30987.700000000004,2019,12,174,1,2019-12-01,Norwood
47,435,yellow,282,9051.65,2019,12,174,1,2019-12-01,Norwood
