,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,10,green,1586,49090.7,2020,1,14,1,2020-01-01,Bay Ridge
1,278,yellow,688,23777.52,2020,1,14,1,2020-01-01,Bay Ridge
2,12,green,1167,37688.12,2020,2,14,1,2020-02-01,Bay Ridge
3,278,yellow,464,17528.489999999998,2020,2,14,1,2020-02-01,Bay Ridge
4,11,green,662,19059.410000000003,2020,3,14,1,2020-03-01,Bay Ridge
5,278,yellow,335,10736.31,2020,3,14,1,2020-03-01,Bay Ridge
6,9,green,87,2609.4200000000005,2020,4,14,1,2020-04-01,Bay Ridge
7,276,yellow,79,2255.51,2020,4,14,1,2020-04-01,Bay Ridge
8,9,green,165,4918.41,2020,5,14,1,2020-05-01,Bay Ridge
9,278,yellow,222,7669.05,2020,5,14,1,2020-05-01,Bay Ridge
10,9,green,204,6684.15,2020,6,14,1,2020-06-01,Bay Ridge
11,277,yellow,265,8835.57,2020,6,14,1,2020-06-01,Bay Ridge
12,10,green,301,10895.79,2020,7,14,1,2020-07-01,Bay Ridge
13,278,yellow,419,16779.95,2020,7,14,1,2020-07-01,Bay Ridge
14,11,green,421,14718.15,2020,8,14,1,2020-08-01,Bay Ridge
15,277,yellow,469,18730.6,2020,8,14,1,2020-08-01,Bay Ridge
16,9,green,533,17469.13,2020,9,14,1,2020-09-01,Bay Ridge
17,278,yellow,489,17657.68,2020,9,14,1,2020-09-01,Bay Ridge
18,11,green,555,17468.83,2020,10,14,1,2020-10-01,Bay Ridge
19,277,yellow,533,20949.45,2020,10,14,1,2020-10-01,Bay Ridge
20,11,green,490,15237.03,2020,11,14,1,2020-11-01,Bay Ridge
21,277,yellow,444,16005.15,2020,11,14,1,2020-11-01,Bay Ridge
22,10,green,472,14862.589999999998,2020,12,14,1,2020-12-01,Bay Ridge
23,277,yellow,486,18683.09,2020,12,14,1,2020-12-01,Bay Ridge
24,11,green,2210,60923.12,2019,1,14,1,2019-01-01,Bay Ridge
25,278,yellow,714,23093.06,2019,1,14,1,2019-01-01,Bay Ridge
26,12,green,2039,55886.72,2019,2,14,1,2019-02-01,Bay Ridge
27,278,yellow,689,21727.82,2019,2,14,1,2019-02-01,Bay Ridge
28,12,green,1858,51987.09000000001,2019,3,14,1,2019-03-01,Bay Ridge
29,278,yellow,838,27880.85,2019,3,14,1,2019-03-01,Bay Ridge
30,13,green,993,26849.840000000004,2019,4,14,1,2019-04-01,Bay Ridge
31,278,yellow,620,21183.75,2019,4,14,1,2019-04-01,Bay Ridge
32,12,green,889,25441.03000000001,2019,5,14,1,2019-05-01,Bay Ridge
33,278,yellow,537,18128.910000000003,2019,5,14,1,2019-05-01,Bay Ridge
34,12,green,915,24529.980000000003,2019,6,14,1,2019-06-01,Bay Ridge
35,278,yellow,699,22862.35,2019,6,14,1,2019-06-01,Bay Ridge
36,13,green,1244,37718.72,2019,7,14,1,2019-07-01,Bay Ridge
37,278,yellow,686,22963.72,2019,7,14,1,2019-07-01,Bay Ridge
38,13,green,1232,37725.55,2019,8,14,1,2019-08-01,Bay Ridge
39,278,yellow,679,23812.04,2019,8,14,1,2019-08-01,Bay Ridge
40,12,green,1273,38462.9,2019,9,14,1,2019-09-01,Bay Ridge
41,278,yellow,666,22886.53,2019,9,14,1,2019-09-01,Bay Ridge
42,12,green,1494,48437.67,2019,10,14,1,2019-10-01,Bay Ridge
43,278,yellow,608,22641.31,2019,10,14,1,2019-10-01,Bay Ridge
44,11,green,1381,43209.03,2019,11,14,1,2019-11-01,Bay Ridge
45,278,yellow,657,22778.0,2019,11,14,1,2019-11-01,Bay Ridge
46,12,green,1396,44135.37,2019,12,14,1,2019-12-01,Bay Ridge
47,278,yellow,685,23857.65,2019,12,14,1,2019-12-01,Bay Ridge
