,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,115,green,1164,25483.58,2020,1,127,1,2020-01-01,Inwood
1,388,yellow,679,16753.350000000002,2020,1,127,1,2020-01-01,Inwood
2,117,green,1193,25106.27,2020,2,127,1,2020-02-01,Inwood
3,388,yellow,626,14442.22,2020,2,127,1,2020-02-01,Inwood
4,117,green,668,13161.63,2020,3,127,1,2020-03-01,Inwood
5,388,yellow,357,8168.080000000001,2020,3,127,1,2020-03-01,Inwood
6,110,green,131,2961.79,2020,4,127,1,2020-04-01,Inwood
7,379,yellow,102,2184.49,2020,4,127,1,2020-04-01,Inwood
8,115,green,237,5350.4400000000005,2020,5,127,1,2020-05-01,Inwood
9,386,yellow,193,5407.300000000001,2020,5,127,1,2020-05-01,Inwood
10,115,green,297,7507.12,2020,6,127,1,2020-06-01,Inwood
11,384,yellow,247,7633.679999999999,2020,6,127,1,2020-06-01,Inwood
12,116,green,324,8522.79,2020,7,127,1,2020-07-01,Inwood
13,387,yellow,354,10815.28,2020,7,127,1,2020-07-01,Inwood
14,118,green,376,10034.96,2020,8,127,1,2020-08-01,Inwood
15,386,yellow,374,10913.86,2020,8,127,1,2020-08-01,Inwood
16,115,green,341,9045.18,2020,9,127,1,2020-09-01,Inwood
17,387,yellow,306,8444.060000000001,2020,9,127,1,2020-09-01,Inwood
18,118,green,318,8797.26,2020,10,127,1,2020-10-01,Inwood
19,387,yellow,315,9002.03,2020,10,127,1,2020-10-01,Inwood
20,117,green,342,9634.23,2020,11,127,1,2020-11-01,Inwood
21,386,yellow,264,7488.630000000001,2020,11,127,1,2020-11-01,Inwood
22,117,green,270,8113.4000000000015,2020,12,127,1,2020-12-01,Inwood
23,387,yellow,340,9685.15,2020,12,127,1,2020-12-01,Inwood
24,119,green,1812,32903.30000000001,2019,1,127,1,2019-01-01,Inwood
25,389,yellow,693,14887.300000000005,2019,1,127,1,2019-01-01,Inwood
26,121,green,1561,31088.61,2019,2,127,1,2019-02-01,Inwood
27,387,yellow,664,14351.38,2019,2,127,1,2019-02-01,Inwood
28,122,green,1858,34361.240000000005,2019,3,127,1,2019-03-01,Inwood
29,388,yellow,805,16895.760000000002,2019,3,127,1,2019-03-01,Inwood
30,121,green,1558,26190.520000000004,2019,4,127,1,2019-04-01,Inwood
31,388,yellow,701,15294.77,2019,4,127,1,2019-04-01,Inwood
32,119,green,1607,27732.53,2019,5,127,1,2019-05-01,Inwood
33,388,yellow,786,16602.52,2019,5,127,1,2019-05-01,Inwood
34,117,green,1635,28768.240000000005,2019,6,127,1,2019-06-01,Inwood
35,388,yellow,862,17448.450000000004,2019,6,127,1,2019-06-01,Inwood
36,116,green,1360,25388.31,2019,7,127,1,2019-07-01,Inwood
37,388,yellow,692,15154.63,2019,7,127,1,2019-07-01,Inwood
38,118,green,1300,25069.35,2019,8,127,1,2019-08-01,Inwood
39,388,yellow,654,15051.2,2019,8,127,1,2019-08-01,Inwood
40,120,green,1246,26016.6,2019,9,127,1,2019-09-01,Inwood
41,388,yellow,655,15216.830000000002,2019,9,127,1,2019-09-01,Inwood
42,118,green,1323,27825.78,2019,10,127,1,2019-10-01,Inwood
43,388,yellow,638,15283.7,2019,10,127,1,2019-10-01,Inwood
44,119,green,1212,25276.43,2019,11,127,1,2019-11-01,Inwood
45,388,yellow,668,16435.690000000002,2019,11,127,1,2019-11-01,Inwood
46,119,green,1200,25577.27,2019,12,127,1,2019-12-01,Inwood
47,388,yellow,680,15852.14,2019,12,127,1,2019-12-01,Inwood
