,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,37,green,23657,305649.79000000004,2020,1,41,1,2020-01-01,Central Harlem
1,305,yellow,23269,321547.75,2020,1,41,1,2020-01-01,Central Harlem
2,39,green,23040,288141.27,2020,2,41,1,2020-02-01,Central Harlem
3,305,yellow,23569,320773.51,2020,2,41,1,2020-02-01,Central Harlem
4,38,green,13685,163863.72000000003,2020,3,41,1,2020-03-01,Central Harlem
5,305,yellow,16261,209450.52000000005,2020,3,41,1,2020-03-01,Central Harlem
6,35,green,2735,30408.16,2020,4,41,1,2020-04-01,Central Harlem
7,301,yellow,4236,51371.240000000005,2020,4,41,1,2020-04-01,Central Harlem
8,36,green,3350,39809.35,2020,5,41,1,2020-05-01,Central Harlem
9,304,yellow,5041,67190.92,2020,5,41,1,2020-05-01,Central Harlem
10,36,green,3953,50715.15000000001,2020,6,41,1,2020-06-01,Central Harlem
11,304,yellow,6531,90912.05,2020,6,41,1,2020-06-01,Central Harlem
12,37,green,4331,60047.18,2020,7,41,1,2020-07-01,Central Harlem
13,305,yellow,8175,119506.43000000002,2020,7,41,1,2020-07-01,Central Harlem
14,38,green,4544,62550.87,2020,8,41,1,2020-08-01,Central Harlem
15,304,yellow,9428,138225.38000000003,2020,8,41,1,2020-08-01,Central Harlem
16,35,green,4661,64968.600000000006,2020,9,41,1,2020-09-01,Central Harlem
17,305,yellow,10641,154418.7,2020,9,41,1,2020-09-01,Central Harlem
18,38,green,4806,67002.68,2020,10,41,1,2020-10-01,Central Harlem
19,304,yellow,11568,1168476.2500000002,2020,10,41,1,2020-10-01,Central Harlem
20,38,green,4627,65977.69,2020,11,41,1,2020-11-01,Central Harlem
21,304,yellow,10195,300574.12000000005,2020,11,41,1,2020-11-01,Central Harlem
22,37,green,4648,63509.55,2020,12,41,1,2020-12-01,Central Harlem
23,304,yellow,10884,158418.81000000003,2020,12,41,1,2020-12-01,Central Harlem
24,38,green,33491,390521.91,2019,1,41,1,2019-01-01,Central Harlem
25,305,yellow,28638,361640.34,2019,1,41,1,2019-01-01,Central Harlem
26,39,green,31543,384617.57000000007,2019,2,41,1,2019-02-01,Central Harlem
27,305,yellow,26939,368600.82,2019,2,41,1,2019-02-01,Central Harlem
28,39,green,34088,418045.88000000006,2019,3,41,1,2019-03-01,Central Harlem
29,305,yellow,32159,441389.4900000001,2019,3,41,1,2019-03-01,Central Harlem
30,40,green,30897,374446.20000000007,2019,4,41,1,2019-04-01,Central Harlem
31,305,yellow,27495,378645.64,2019,4,41,1,2019-04-01,Central Harlem
32,39,green,29099,359705.28,2019,5,41,1,2019-05-01,Central Harlem
33,305,yellow,29367,406932.93000000005,2019,5,41,1,2019-05-01,Central Harlem
34,39,green,28478,351615.9,2019,6,41,1,2019-06-01,Central Harlem
35,305,yellow,27593,384580.09,2019,6,41,1,2019-06-01,Central Harlem
36,40,green,26841,336610.20000000007,2019,7,41,1,2019-07-01,Central Harlem
37,305,yellow,24257,348397.49000000005,2019,7,41,1,2019-07-01,Central Harlem
38,40,green,24825,320563.19000000006,2019,8,41,1,2019-08-01,Central Harlem
39,305,yellow,24017,344714.8600000001,2019,8,41,1,2019-08-01,Central Harlem
40,39,green,23047,304736.00000000006,2019,9,41,1,2019-09-01,Central Harlem
41,305,yellow,23406,335005.2700000001,2019,9,41,1,2019-09-01,Central Harlem
42,39,green,25369,330427.71,2019,10,41,1,2019-10-01,Central Harlem
43,305,yellow,24651,350857.7,2019,10,41,1,2019-10-01,Central Harlem
44,38,green,25833,341455.94000000006,2019,11,41,1,2019-11-01,Central Harlem
45,305,yellow,25359,356433.77,2019,11,41,1,2019-11-01,Central Harlem
46,39,green,25837,335782.86000000004,2019,12,41,1,2019-12-01,Central Harlem
47,305,yellow,26833,378251.28,2019,12,41,1,2019-12-01,Central Harlem
