,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,177,green,782,26858.52,2020,1,191,1,2020-01-01,Queens Village
1,452,yellow,472,21641.96,2020,1,191,1,2020-01-01,Queens Village
2,180,green,611,21842.56,2020,2,191,1,2020-02-01,Queens Village
3,452,yellow,318,14929.740000000002,2020,2,191,1,2020-02-01,Queens Village
4,180,green,328,9539.45,2020,3,191,1,2020-03-01,Queens Village
5,451,yellow,224,8646.650000000001,2020,3,191,1,2020-03-01,Queens Village
6,170,green,61,2057.27,2020,4,191,1,2020-04-01,Queens Village
7,442,yellow,65,2184.17,2020,4,191,1,2020-04-01,Queens Village
8,178,green,111,3800.03,2020,5,191,1,2020-05-01,Queens Village
9,450,yellow,177,7821.860000000001,2020,5,191,1,2020-05-01,Queens Village
10,177,green,143,5870.719999999999,2020,6,191,1,2020-06-01,Queens Village
11,448,yellow,215,10234.36,2020,6,191,1,2020-06-01,Queens Village
12,179,green,127,5473.98,2020,7,191,1,2020-07-01,Queens Village
13,450,yellow,273,14008.24,2020,7,191,1,2020-07-01,Queens Village
14,181,green,165,7356.94,2020,8,191,1,2020-08-01,Queens Village
15,450,yellow,264,13496.62,2020,8,191,1,2020-08-01,Queens Village
16,176,green,167,5900.08,2020,9,191,1,2020-09-01,Queens Village
17,450,yellow,208,9375.76,2020,9,191,1,2020-09-01,Queens Village
18,180,green,186,6845.31,2020,10,191,1,2020-10-01,Queens Village
19,451,yellow,213,10551.96,2020,10,191,1,2020-10-01,Queens Village
20,180,green,175,6257.26,2020,11,191,1,2020-11-01,Queens Village
21,450,yellow,254,10671.61,2020,11,191,1,2020-11-01,Queens Village
22,180,green,189,6647.01,2020,12,191,1,2020-12-01,Queens Village
23,451,yellow,253,11465.8,2020,12,191,1,2020-12-01,Queens Village
24,183,green,1072,32027.880000000005,2019,1,191,1,2019-01-01,Queens Village
25,453,yellow,512,17544.489999999998,2019,1,191,1,2019-01-01,Queens Village
26,185,green,984,29813.67,2019,2,191,1,2019-02-01,Queens Village
27,451,yellow,492,15385.010000000002,2019,2,191,1,2019-02-01,Queens Village
28,186,green,980,30480.18,2019,3,191,1,2019-03-01,Queens Village
29,452,yellow,468,17594.390000000003,2019,3,191,1,2019-03-01,Queens Village
30,185,green,422,11719.350000000004,2019,4,191,1,2019-04-01,Queens Village
31,452,yellow,318,12073.350000000002,2019,4,191,1,2019-04-01,Queens Village
32,183,green,349,10126.230000000003,2019,5,191,1,2019-05-01,Queens Village
33,452,yellow,249,9266.77,2019,5,191,1,2019-05-01,Queens Village
34,179,green,281,7563.450000000001,2019,6,191,1,2019-06-01,Queens Village
35,452,yellow,204,7250.430000000001,2019,6,191,1,2019-06-01,Queens Village
36,175,green,511,17317.590000000004,2019,7,191,1,2019-07-01,Queens Village
37,452,yellow,338,13699.52,2019,7,191,1,2019-07-01,Queens Village
38,180,green,517,18077.24,2019,8,191,1,2019-08-01,Queens Village
39,452,yellow,318,13707.949999999995,2019,8,191,1,2019-08-01,Queens Village
40,184,green,493,17373.47,2019,9,191,1,2019-09-01,Queens Village
41,451,yellow,341,14264.330000000002,2019,9,191,1,2019-09-01,Queens Village
42,182,green,574,20342.53,2019,10,191,1,2019-10-01,Queens Village
43,452,yellow,321,15269.6,2019,10,191,1,2019-10-01,Queens Village
44,183,green,610,21388.73,2019,11,191,1,2019-11-01,Queens Village
45,451,yellow,376,16852.129999999997,2019,11,191,1,2019-11-01,Queens Village
46,182,green,633,22852.51,2019,12,191,1,2019-12-01,Queens Village
47,452,yellow,388,17846.930000000004,2019,12,191,1,2019-12-01,Queens Village
