,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,179,green,1932,27008.160000000003,2020,1,193,1,2020-01-01,Queensbridge/Ravenswood
1,454,yellow,5060,52239.920000000006,2020,1,193,1,2020-01-01,Queensbridge/Ravenswood
2,182,green,1489,17793.489999999998,2020,2,193,1,2020-02-01,Queensbridge/Ravenswood
3,454,yellow,4168,46335.26,2020,2,193,1,2020-02-01,Queensbridge/Ravenswood
4,182,green,840,9545.469999999998,2020,3,193,1,2020-03-01,Queensbridge/Ravenswood
5,453,yellow,2505,1028414.2100000002,2020,3,193,1,2020-03-01,Queensbridge/Ravenswood
6,172,green,94,923.44,2020,4,193,1,2020-04-01,Queensbridge/Ravenswood
7,444,yellow,418,5462.0,2020,4,193,1,2020-04-01,Queensbridge/Ravenswood
8,180,green,151,1897.93,2020,5,193,1,2020-05-01,Queensbridge/Ravenswood
9,452,yellow,747,9342.02,2020,5,193,1,2020-05-01,Queensbridge/Ravenswood
10,179,green,172,2478.94,2020,6,193,1,2020-06-01,Queensbridge/Ravenswood
11,450,yellow,922,13066.45,2020,6,193,1,2020-06-01,Queensbridge/Ravenswood
12,181,green,236,3514.4000000000005,2020,7,193,1,2020-07-01,Queensbridge/Ravenswood
13,452,yellow,1289,17688.08,2020,7,193,1,2020-07-01,Queensbridge/Ravenswood
14,183,green,263,3620.900000000001,2020,8,193,1,2020-08-01,Queensbridge/Ravenswood
15,452,yellow,1616,20547.25,2020,8,193,1,2020-08-01,Queensbridge/Ravenswood
16,178,green,316,4013.04,2020,9,193,1,2020-09-01,Queensbridge/Ravenswood
17,452,yellow,1655,18342.47,2020,9,193,1,2020-09-01,Queensbridge/Ravenswood
18,182,green,401,4956.110000000001,2020,10,193,1,2020-10-01,Queensbridge/Ravenswood
19,453,yellow,1790,20743.32,2020,10,193,1,2020-10-01,Queensbridge/Ravenswood
20,182,green,408,5384.1,2020,11,193,1,2020-11-01,Queensbridge/Ravenswood
21,452,yellow,1656,19619.840000000004,2020,11,193,1,2020-11-01,Queensbridge/Ravenswood
22,182,green,340,4586.91,2020,12,193,1,2020-12-01,Queensbridge/Ravenswood
23,453,yellow,1700,22004.49,2020,12,193,1,2020-12-01,Queensbridge/Ravenswood
24,185,green,3119,30684.66,2019,1,193,1,2019-01-01,Queensbridge/Ravenswood
25,455,yellow,5257,47881.02,2019,1,193,1,2019-01-01,Queensbridge/Ravenswood
26,187,green,2406,27095.19,2019,2,193,1,2019-02-01,Queensbridge/Ravenswood
27,453,yellow,5009,48837.85,2019,2,193,1,2019-02-01,Queensbridge/Ravenswood
28,188,green,2281,27722.33,2019,3,193,1,2019-03-01,Queensbridge/Ravenswood
29,454,yellow,5708,64659.36,2019,3,193,1,2019-03-01,Queensbridge/Ravenswood
30,187,green,1812,27966.18,2019,4,193,1,2019-04-01,Queensbridge/Ravenswood
31,454,yellow,5618,58132.44,2019,4,193,1,2019-04-01,Queensbridge/Ravenswood
32,185,green,1553,23389.6,2019,5,193,1,2019-05-01,Queensbridge/Ravenswood
33,454,yellow,5070,58184.05,2019,5,193,1,2019-05-01,Queensbridge/Ravenswood
34,181,green,1545,26952.86,2019,6,193,1,2019-06-01,Queensbridge/Ravenswood
35,454,yellow,5060,48971.76,2019,6,193,1,2019-06-01,Queensbridge/Ravenswood
36,177,green,1639,25362.98,2019,7,193,1,2019-07-01,Queensbridge/Ravenswood
37,454,yellow,5264,59139.14,2019,7,193,1,2019-07-01,Queensbridge/Ravenswood
38,182,green,1708,22564.6,2019,8,193,1,2019-08-01,Queensbridge/Ravenswood
39,454,yellow,5461,60565.03,2019,8,193,1,2019-08-01,Queensbridge/Ravenswood
40,186,green,1651,24180.91,2019,9,193,1,2019-09-01,Queensbridge/Ravenswood
41,453,yellow,5332,72325.90000000001,2019,9,193,1,2019-09-01,Queensbridge/Ravenswood
42,184,green,1878,29243.81,2019,10,193,1,2019-10-01,Queensbridge/Ravenswood
43,454,yellow,5649,60107.82,2019,10,193,1,2019-10-01,Queensbridge/Ravenswood
44,185,green,1767,19615.35,2019,11,193,1,2019-11-01,Queensbridge/Ravenswood
45,453,yellow,4886,52803.82000000001,2019,11,193,1,2019-11-01,Queensbridge/Ravenswood
46,184,green,1664,20048.620000000003,2019,12,193,1,2019-12-01,Queensbridge/Ravenswood
47,454,yellow,4797,59625.05,2019,12,193,1,2019-12-01,Queensbridge/Ravenswood
