,index,taxi_type,num_trips,total_cost,year,month,location_id,day,date,zone_name
0,162,green,143,4612.400000000001,2020,1,175,1,2020-01-01,Oakland Gardens
1,436,yellow,101,3481.7499999999995,2020,1,175,1,2020-01-01,Oakland Gardens
2,165,green,118,4068.36,2020,2,175,1,2020-02-01,Oakland Gardens
3,436,yellow,62,2614.82,2020,2,175,1,2020-02-01,Oakland Gardens
4,164,green,63,1461.38,2020,3,175,1,2020-03-01,Oakland Gardens
5,436,yellow,45,1590.4199999999998,2020,3,175,1,2020-03-01,Oakland Gardens
6,155,green,9,343.7,2020,4,175,1,2020-04-01,Oakland Gardens
7,427,yellow,18,920.22,2020,4,175,1,2020-04-01,Oakland Gardens
8,162,green,15,613.99,2020,5,175,1,2020-05-01,Oakland Gardens
9,434,yellow,20,799.8499999999999,2020,5,175,1,2020-05-01,Oakland Gardens
10,162,green,8,317.12,2020,6,175,1,2020-06-01,Oakland Gardens
11,432,yellow,9,220.83,2020,6,175,1,2020-06-01,Oakland Gardens
12,164,green,27,1129.57,2020,7,175,1,2020-07-01,Oakland Gardens
13,435,yellow,19,732.24,2020,7,175,1,2020-07-01,Oakland Gardens
14,166,green,26,961.29,2020,8,175,1,2020-08-01,Oakland Gardens
15,434,yellow,36,1507.99,2020,8,175,1,2020-08-01,Oakland Gardens
16,162,green,37,1491.58,2020,9,175,1,2020-09-01,Oakland Gardens
17,434,yellow,46,1850.9,2020,9,175,1,2020-09-01,Oakland Gardens
18,165,green,47,1901.3099999999995,2020,10,175,1,2020-10-01,Oakland Gardens
19,435,yellow,41,1787.73,2020,10,175,1,2020-10-01,Oakland Gardens
20,164,green,27,1008.66,2020,11,175,1,2020-11-01,Oakland Gardens
21,434,yellow,59,2140.91,2020,11,175,1,2020-11-01,Oakland Gardens
22,164,green,22,862.7399999999998,2020,12,175,1,2020-12-01,Oakland Gardens
23,435,yellow,39,1558.0899999999997,2020,12,175,1,2020-12-01,Oakland Gardens
24,167,green,256,7326.780000000001,2019,1,175,1,2019-01-01,Oakland Gardens
25,437,yellow,161,4873.52,2019,1,175,1,2019-01-01,Oakland Gardens
26,169,green,216,7210.27,2019,2,175,1,2019-02-01,Oakland Gardens
27,435,yellow,161,5277.31,2019,2,175,1,2019-02-01,Oakland Gardens
28,170,green,301,8815.79,2019,3,175,1,2019-03-01,Oakland Gardens
29,436,yellow,187,6386.920000000001,2019,3,175,1,2019-03-01,Oakland Gardens
30,169,green,143,3606.05,2019,4,175,1,2019-04-01,Oakland Gardens
31,436,yellow,82,2834.9600000000005,2019,4,175,1,2019-04-01,Oakland Gardens
32,167,green,99,2888.2800000000016,2019,5,175,1,2019-05-01,Oakland Gardens
33,436,yellow,85,3366.970000000001,2019,5,175,1,2019-05-01,Oakland Gardens
34,163,green,62,1394.0299999999995,2019,6,175,1,2019-06-01,Oakland Gardens
35,436,yellow,70,2527.9400000000005,2019,6,175,1,2019-06-01,Oakland Gardens
36,160,green,137,3528.58,2019,7,175,1,2019-07-01,Oakland Gardens
37,436,yellow,95,3470.4500000000003,2019,7,175,1,2019-07-01,Oakland Gardens
38,164,green,128,4275.43,2019,8,175,1,2019-08-01,Oakland Gardens
39,436,yellow,85,3182.16,2019,8,175,1,2019-08-01,Oakland Gardens
40,168,green,152,4815.9,2019,9,175,1,2019-09-01,Oakland Gardens
41,436,yellow,107,3712.15,2019,9,175,1,2019-09-01,Oakland Gardens
42,166,green,149,5648.83,2019,10,175,1,2019-10-01,Oakland Gardens
43,436,yellow,95,3415.75,2019,10,175,1,2019-10-01,Oakland Gardens
44,167,green,124,4103.29,2019,11,175,1,2019-11-01,Oakland Gardens
45,436,yellow,112,4109.7300000000005,2019,11,175,1,2019-11-01,Oakland Gardens
46,167,green,122,4105.33,2019,12,175,1,2019-12-01,Oakland Gardens
47,436,yellow,69,2562.4800000000005,2019,12,175,1,2019-12-01,Oakland Gardens
