PULocationID,yellow_total_amount,green_total_amount,Borough,Zone,service_zone,biv_amount_color,log_total_amount
62,14054.36,27005.03,Brooklyn,Crown Heights South,Boro Zone,#5a9178,10.028457147349137
63,9380.14,14065.65,Brooklyn,Cypress Hills,Boro Zone,#90b2b3,9.696225962545848
64,4359.73,4798.53,Queens,Douglaston,Boro Zone,#e8e8e8,8.855318346928327
65,149968.4,167140.77,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone,#2a5a5b,10.967988784825359
66,61583.86,146594.83,Brooklyn,DUMBO/Vinegar Hill,Boro Zone,#2a5a5b,9.480024702346087
67,3723.33,8696.07,Brooklyn,Dyker Heights,Boro Zone,#b8d6be,8.978709656358367
68,2970148.57,4905.72,Manhattan,East Chelsea,Yellow Zone,#6c83b5,13.217414596408473
69,15076.96,42393.8,Bronx,East Concourse/Concourse Village,Boro Zone,#5a9178,10.345186867341354
70,27483.52,11433.39,Queens,East Elmhurst,Boro Zone,#90b2b3,11.678772729411028
71,19854.0,34955.68,Brooklyn,East Flatbush/Farragut,Boro Zone,#5a9178,10.252797743133439
72,20167.18,35796.72,Brooklyn,East Flatbush/Remsen Village,Boro Zone,#5a9178,10.458215988227114
73,1170.57,4395.16,Queens,East Flushing,Boro Zone,#e8e8e8,7.519817125188868
74,369519.79,510593.44,Manhattan,East Harlem North,Boro Zone,#2a5a5b,12.623286334656873
75,772768.6900000002,404571.51,Manhattan,East Harlem South,Boro Zone,#2a5a5b,13.082507478563324
76,45032.49,79201.09,Brooklyn,East New York,Boro Zone,#5a9178,11.289864660232427
77,9611.34,22323.49,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,#5a9178,9.99085261697098
78,10207.01,22544.78,Bronx,East Tremont,Boro Zone,#5a9178,10.04301468473684
79,3072121.98,1993.5,Manhattan,East Village,Yellow Zone,#6c83b5,13.133969900370314
80,44925.06,57402.62,Brooklyn,East Williamsburg,Boro Zone,#5a9178,9.538910036796633
81,8496.54,23965.43,Bronx,Eastchester,Boro Zone,#5a9178,9.908045648614845
82,72877.97,289105.19,Queens,Elmhurst,Boro Zone,#2a5a5b,10.74702908101973
83,13385.77,35842.73,Queens,Elmhurst/Maspeth,Boro Zone,#5a9178,9.342565286529776
84,133.84,25.0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,#e8e8e8,6.206091938653852
85,14330.98,22257.9,Brooklyn,Erasmus,Boro Zone,#5a9178,9.864974349038853
86,10060.25,24675.31,Queens,Far Rockaway,Boro Zone,#5a9178,9.826515251336605
87,1067576.06,4469.19,Manhattan,Financial District North,Yellow Zone,#6c83b5,11.782780984404365
88,582957.03,2630.54,Manhattan,Financial District South,Yellow Zone,#6c83b5,11.196354772321406
89,39195.19,56819.6,Brooklyn,Flatbush/Ditmas Park,Boro Zone,#5a9178,10.820076639897858
90,1940897.82,3030.78,Manhattan,Flatiron,Yellow Zone,#6c83b5,13.057602900969837
91,20342.3,42669.54,Brooklyn,Flatlands,Boro Zone,#5a9178,10.37141715747962
92,15744.44,79563.4,Queens,Flushing,Boro Zone,#5a9178,9.929224984965764
93,172734.33000000002,5615.98,Queens,Flushing Meadows-Corona Park,Boro Zone,#567994,8.463537107839498
94,3050.74,9535.97,Bronx,Fordham South,Boro Zone,#b8d6be,9.117201533103998
95,31845.77,205467.19,Queens,Forest Hills,Boro Zone,#5a9178,11.023451105344439
96,686.1,721.86,Queens,Forest Park/Highland Park,Boro Zone,#e8e8e8,7.083765293162289
97,97118.84,197613.81,Brooklyn,Fort Greene,Boro Zone,#2a5a5b,11.196604657551834
98,4515.52,5358.86,Queens,Fresh Meadows,Boro Zone,#b8d6be,8.626893874904868
99,160.84,95.3,Staten Island,Freshkills Park,Boro Zone,#e8e8e8,7.725488965684799
100,2375379.43,3016.91,Manhattan,Garment District,Yellow Zone,#6c83b5,12.861790170036057
101,9009.87,8772.41,Queens,Glen Oaks,Boro Zone,#90b2b3,8.423974223503325
102,4726.05,9062.01,Queens,Glendale,Boro Zone,#b8d6be,9.059999923987398
103,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,0.0
104,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,0.0
105,139.85,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,0.0
106,14345.4,16878.93,Brooklyn,Gowanus,Boro Zone,#90b2b3,9.397900682505838
107,2573783.84,4896.13,Manhattan,Gramercy,Yellow Zone,#6c83b5,13.227233784978807
108,4951.56,17112.74,Brooklyn,Gravesend,Boro Zone,#b8d6be,9.541025179404341
109,128.96,0.0,Staten Island,Great Kills,Boro Zone,#e8e8e8,5.231108616854587
110,0.0,0.0,Staten Island,Great Kills Park,Boro Zone,#e8e8e8,0.0
111,129.62,160.23000000000005,Brooklyn,Green-Wood Cemetery,Boro Zone,#e8e8e8,5.148017595776819
112,35410.07,34196.04,Brooklyn,Greenpoint,Boro Zone,#5a9178,9.703992166127627
113,1777626.66,1806.63,Manhattan,Greenwich Village North,Yellow Zone,#6c83b5,12.775883571691871
114,1558811.99,995.05,Manhattan,Greenwich Village South,Yellow Zone,#6c83b5,12.345287264238014
115,795.46,2960.3,Staten Island,Grymes Hill/Clifton,Boro Zone,#e8e8e8,8.287030060399113
116,122567.08,100649.81,Manhattan,Hamilton Heights,Boro Zone,#2a5a5b,11.214925141991136
117,11040.38,29498.8,Queens,Hammels/Arverne,Boro Zone,#5a9178,10.097945991830315
118,2769.23,438.94,Staten Island,Heartland Village/Todt Hill,Boro Zone,#e8e8e8,7.076552458956204
119,9279.64,20133.12,Bronx,Highbridge,Boro Zone,#90b2b3,10.010510685279854
120,1459.73,958.92,Manhattan,Highbridge Park,Boro Zone,#e8e8e8,7.2500249635931535
121,10571.25,21575.56,Queens,Hillcrest/Pomonok,Boro Zone,#90b2b3,9.78071238942069
122,6927.51,15513.56,Queens,Hollis,Boro Zone,#b8d6be,9.232457964729779
123,8101.13,19208.37,Brooklyn,Homecrest,Boro Zone,#90b2b3,9.635602878608687
124,11080.54,7021.5,Queens,Howard Beach,Boro Zone,#90b2b3,9.022175375494822
125,656148.96,957.02,Manhattan,Hudson Sq,Yellow Zone,#6c83b5,11.475270948690067
126,5916.59,12722.41,Bronx,Hunts Point,Boro Zone,#b8d6be,9.099808731290228
127,16435.69,25276.43,Manhattan,Inwood,Boro Zone,#5a9178,9.748169691818187
128,1839.46,3601.04,Manhattan,Inwood Hill Park,Boro Zone,#e8e8e8,8.026392392480949
129,57864.01,149946.49,Queens,Jackson Heights,Boro Zone,#2a5a5b,10.593143395463562
130,79772.34,155307.6,Queens,Jamaica,Boro Zone,#2a5a5b,10.886059723283925
131,8811.19,19296.99,Queens,Jamaica Estates,Boro Zone,#90b2b3,9.533287990440279
132,11970572.15,4232.38,Queens,JFK Airport,Airports,#6c83b5,13.935626408269236
133,10185.66,11471.92,Brooklyn,Kensington,Boro Zone,#90b2b3,9.300101548133645
134,30395.37,58791.92,Queens,Kew Gardens,Boro Zone,#5a9178,9.868442588793256
135,16755.55,14352.15,Queens,Kew Gardens Hills,Boro Zone,#90b2b3,9.548354989944084
136,11723.6,27932.21,Bronx,Kingsbridge Heights,Boro Zone,#5a9178,10.28580343974532
137,1269884.41,11918.08,Manhattan,Kips Bay,Yellow Zone,#567994,13.083737843896499
138,6644635.61,1929.59,Queens,LaGuardia Airport,Airports,#6c83b5,13.182758947107978
139,11422.3,11836.55,Queens,Laurelton,Boro Zone,#90b2b3,9.568985673484887
140,2087861.23,18108.12,Manhattan,Lenox Hill East,Yellow Zone,#567994,13.512235206466242
141,2497873.0,5517.62,Manhattan,Lenox Hill West,Yellow Zone,#567994,13.526199666373197
142,3579686.45,4399.36,Manhattan,Lincoln Square East,Yellow Zone,#6c83b5,13.51420274193068
143,1321596.49,2786.01,Manhattan,Lincoln Square West,Yellow Zone,#6c83b5,12.763383035218885
144,1213111.18,1183.09,Manhattan,Little Italy/NoLiTa,Yellow Zone,#6c83b5,11.975567942294242
145,206608.21,51362.18,Queens,Long Island City/Hunters Point,Boro Zone,#2a5a5b,10.092016884494258
146,90536.97,28363.71,Queens,Long Island City/Queens Plaza,Boro Zone,#2a5a5b,10.388768265608883
147,7051.52,11854.57,Bronx,Longwood,Boro Zone,#b8d6be,9.397492741581965
148,1646815.94,1818.14,Manhattan,Lower East Side,Yellow Zone,#6c83b5,11.872313335593262
149,8303.29,13643.04,Brooklyn,Madison,Boro Zone,#90b2b3,9.409600163490387
150,5983.07,11187.46,Brooklyn,Manhattan Beach,Boro Zone,#b8d6be,8.496674107526315
151,919853.77,5920.28,Manhattan,Manhattan Valley,Yellow Zone,#567994,12.721778760301383
152,94294.13,49041.92,Manhattan,Manhattanville,Boro Zone,#2a5a5b,10.639754805012554
153,2173.17,5212.06,Manhattan,Marble Hill,Boro Zone,#b8d6be,8.672674414249862
154,2424.81,579.46,Brooklyn,Marine Park/Floyd Bennett Field,Boro Zone,#e8e8e8,7.016161152825924
155,13094.3,24679.06,Brooklyn,Marine Park/Mill Basin,Boro Zone,#5a9178,9.932916249226933
156,810.38,4153.18,Staten Island,Mariners Harbor,Boro Zone,#e8e8e8,7.758128405886269
157,34059.48,11027.95,Queens,Maspeth,Boro Zone,#90b2b3,8.936788660743094
158,1234529.11,72.53999999999998,Manhattan,Meatpacking/West Village West,Yellow Zone,#6c83b5,11.682184156163135
159,12677.45,33637.79,Bronx,Melrose South,Boro Zone,#5a9178,10.262937343024753
160,6676.8,7439.49,Queens,Middle Village,Boro Zone,#b8d6be,8.686713156372983
161,5365127.67,3853.81,Manhattan,Midtown Center,Yellow Zone,#6c83b5,13.57149541496498
162,4287067.25,3034.05,Manhattan,Midtown East,Yellow Zone,#6c83b5,13.463175540050932
163,3598334.24,3155.45,Manhattan,Midtown North,Yellow Zone,#6c83b5,13.122868249934742
164,2909432.24,2764.44,Manhattan,Midtown South,Yellow Zone,#6c83b5,12.938425827596722
165,16530.2,27159.12,Brooklyn,Midwood,Boro Zone,#5a9178,9.926880296272675
166,634709.86,290986.05,Manhattan,Morningside Heights,Boro Zone,#2a5a5b,12.194690058988328
167,7833.18,19762.65,Bronx,Morrisania/Melrose,Boro Zone,#b8d6be,10.10151348095588
168,26051.43,34047.55,Bronx,Mott Haven/Port Morris,Boro Zone,#5a9178,10.444007891637158
169,10947.92,19756.54,Bronx,Mount Hope,Boro Zone,#90b2b3,10.204007984439182
170,3579665.48,8649.38,Manhattan,Murray Hill,Yellow Zone,#567994,13.520410009873878
171,7990.93,13477.81,Queens,Murray Hill-Queens,Boro Zone,#90b2b3,9.16402414509876
172,245.14,144.58,Staten Island,New Dorp/Midland Beach,Boro Zone,#e8e8e8,3.4610373820181723
173,6771.57,21676.54,Queens,North Corona,Boro Zone,#b8d6be,9.126151915884362
174,8686.87,29908.11,Bronx,Norwood,Boro Zone,#5a9178,10.346113882706064
175,4109.73,4103.29,Queens,Oakland Gardens,Boro Zone,#e8e8e8,8.055021214565114
176,0.0,19.59,Staten Island,Oakwood,Boro Zone,#e8e8e8,5.069532935343741
177,15082.15,27928.12,Brooklyn,Ocean Hill,Boro Zone,#5a9178,10.1855107688206
178,3437.12,6207.58,Brooklyn,Ocean Parkway South,Boro Zone,#b8d6be,7.894620031667569
179,50641.82,43838.91,Queens,Old Astoria,Boro Zone,#2a5a5b,10.052185105341374
180,7233.38,3990.6,Queens,Ozone Park,Boro Zone,#e8e8e8,8.032730329480048
181,99365.4,133029.86000000002,Brooklyn,Park Slope,Boro Zone,#2a5a5b,10.734182268960152
182,10962.79,24970.87,Bronx,Parkchester,Boro Zone,#5a9178,10.008333936050672
183,3275.08,9258.4,Bronx,Pelham Bay,Boro Zone,#b8d6be,9.19488860594124
184,359.24,413.4,Bronx,Pelham Bay Park,Boro Zone,#e8e8e8,6.715892347700959
185,6304.59,16886.91,Bronx,Pelham Parkway,Boro Zone,#b8d6be,9.86626532108732
186,4595732.99,3185.6,Manhattan,Penn Station/Madison Sq West,Yellow Zone,#6c83b5,13.603891382697325
187,328.74,467.79,Staten Island,Port Richmond,Boro Zone,#e8e8e8,6.381240555751506
188,33115.31,57032.76,Brooklyn,Prospect-Lefferts Gardens,Boro Zone,#5a9178,10.838402178057146
189,22373.34,19873.12,Brooklyn,Prospect Heights,Boro Zone,#90b2b3,9.45674878542266
190,4767.27,6132.46,Brooklyn,Prospect Park,Boro Zone,#b8d6be,7.776371424198811
191,16852.13,21388.73,Queens,Queens Village,Boro Zone,#90b2b3,9.73677572747728
192,3324.03,12718.85,Queens,Queensboro Hill,Boro Zone,#b8d6be,8.649708067562903
193,52803.82,19615.35,Queens,Queensbridge/Ravenswood,Boro Zone,#567994,10.126788691432763
194,25653.41,1160.92,Manhattan,Randalls Island,Yellow Zone,#b5c0da,8.011457923112898
195,16890.98,19166.9,Brooklyn,Red Hook,Boro Zone,#90b2b3,9.22278165723077
196,30665.44,63884.32,Queens,Rego Park,Boro Zone,#5a9178,10.114460137209582
197,26826.93,45377.87,Queens,Richmond Hill,Boro Zone,#5a9178,10.837545311866437
198,8968.83,12068.63,Queens,Ridgewood,Boro Zone,#90b2b3,9.381013515323776
199,0.0,0.0,Bronx,Rikers Island,Boro Zone,#e8e8e8,3.7017956793804827
200,7422.43,14579.57,Bronx,Riverdale/North Riverdale/Fieldston,Boro Zone,#b8d6be,9.280269338522743
201,2056.3,4959.53,Queens,Rockaway Park,Boro Zone,#b8d6be,8.718372484793267
202,7745.31,2551.94,Manhattan,Roosevelt Island,Boro Zone,#e8e8e8,8.227987291862782
203,14061.87,14787.91,Queens,Rosedale,Boro Zone,#90b2b3,9.244029467751375
204,498.91,241.0,Staten Island,Rossville/Woodrow,Boro Zone,#e8e8e8,6.734983973020011
205,26917.21,40247.8,Queens,Saint Albans,Boro Zone,#5a9178,10.344379648250754
206,1321.3,792.84,Staten Island,Saint George/New Brighton,Boro Zone,#e8e8e8,7.611535725458836
207,4358.43,710.4,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,#e8e8e8,7.911727163496126
208,9301.53,15937.27,Bronx,Schuylerville/Edgewater Park,Boro Zone,#90b2b3,9.635292371266615
209,312851.91,5337.44,Manhattan,Seaport,Yellow Zone,#567994,10.831235202562924
210,13595.17,47132.2,Brooklyn,Sheepshead Bay,Boro Zone,#5a9178,10.009797916944768
211,979539.49,503.13,Manhattan,SoHo,Yellow Zone,#6c83b5,11.869646517845927
212,6551.38,23019.89,Bronx,Soundview/Bruckner,Boro Zone,#73ae80,9.666673484048745
213,18781.41,47149.75,Bronx,Soundview/Castle Hill,Boro Zone,#5a9178,10.652156238487652
214,1519.06,396.86,Staten Island,South Beach/Dongan Hills,Boro Zone,#e8e8e8,6.43068675201428
215,71117.97,27644.24,Queens,South Jamaica,Boro Zone,#2a5a5b,10.153185397071583
216,64768.5,26065.12,Queens,South Ozone Park,Boro Zone,#2a5a5b,10.318175664352918
217,7902.81,6943.08,Brooklyn,South Williamsburg,Boro Zone,#90b2b3,8.811400428600491
218,22109.5,22588.87,Queens,Springfield Gardens North,Boro Zone,#5a9178,10.221802728601808
219,37453.28,10735.44,Queens,Springfield Gardens South,Boro Zone,#90b2b3,9.932270811403193
220,10214.11,22399.89,Bronx,Spuyten Duyvil/Kingsbridge,Boro Zone,#5a9178,9.702955180840137
221,470.19,840.36,Staten Island,Stapleton,Boro Zone,#e8e8e8,6.811090181691535
222,11603.24,23849.37,Brooklyn,Starrett City,Boro Zone,#5a9178,9.924530097091607
223,109067.17,79070.16,Queens,Steinway,Boro Zone,#2a5a5b,9.998303974098276
224,225660.56,1643.36,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone,#6c83b5,10.859263770200503
225,26496.49,53508.96,Brooklyn,Stuyvesant Heights,Boro Zone,#5a9178,10.67436515410951
226,231804.52,60184.97,Queens,Sunnyside,Boro Zone,#2a5a5b,10.992807467183326
227,6717.26,16973.89,Brooklyn,Sunset Park East,Boro Zone,#b8d6be,9.732005634014548
228,18185.92,18395.12,Brooklyn,Sunset Park West,Boro Zone,#90b2b3,10.441340524689162
229,2087280.3,3465.96,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,#6c83b5,13.148397567725507
230,4798414.1,2648.01,Manhattan,Times Sq/Theatre District,Yellow Zone,#6c83b5,12.853572746002769
231,2168228.91,9957.55,Manhattan,TriBeCa/Civic Center,Yellow Zone,#567994,12.622525994521379
232,193465.28,6663.65,Manhattan,Two Bridges/Seward Park,Yellow Zone,#567994,10.862919379736283
233,1585252.53,3203.4,Manhattan,UN/Turtle Bay South,Yellow Zone,#6c83b5,12.635602787228377
234,3410467.3000000007,1925.27,Manhattan,Union Sq,Yellow Zone,#6c83b5,13.336359538622146
235,13582.33,30843.13,Bronx,University Heights/Morris Heights,Boro Zone,#5a9178,10.351039135372378
236,4342416.85,20254.81,Manhattan,Upper East Side North,Yellow Zone,#567994,13.997431767963478
237,4816281.83,5143.25,Manhattan,Upper East Side South,Yellow Zone,#567994,13.982473286146872
238,2207326.46,6335.64,Manhattan,Upper West Side North,Yellow Zone,#567994,13.423650588803648
239,2986849.5,2526.63,Manhattan,Upper West Side South,Yellow Zone,#6c83b5,13.520519949777022
240,1293.04,2941.66,Bronx,Van Cortlandt Park,Boro Zone,#e8e8e8,8.017149236014923
241,8235.66,17668.02,Bronx,Van Cortlandt Village,Boro Zone,#90b2b3,9.656567312794916
242,11331.96,43291.76,Bronx,Van Nest/Morris Park,Boro Zone,#5a9178,10.543696138575841
243,29320.96,47719.48,Manhattan,Washington Heights North,Boro Zone,#5a9178,10.34848614539226
244,135537.68,228728.64,Manhattan,Washington Heights South,Boro Zone,#2a5a5b,11.668208246585504
245,283.19,300.74,Staten Island,West Brighton,Boro Zone,#e8e8e8,5.523458920524919
246,2020227.38,1365.34,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,#6c83b5,12.356912694117543
247,15122.67,31276.69,Bronx,West Concourse,Boro Zone,#5a9178,10.189914963228917
248,7127.17,12821.76,Bronx,West Farms/Bronx River,Boro Zone,#b8d6be,9.758120103623869
249,2303349.97,1314.27,Manhattan,West Village,Yellow Zone,#6c83b5,13.069145811741143
250,9392.91,16523.24,Bronx,Westchester Village/Unionport,Boro Zone,#90b2b3,9.702433227942175
251,363.86,137.84,Staten Island,Westerleigh,Boro Zone,#e8e8e8,6.452458965008627
252,6760.39,5447.64,Queens,Whitestone,Boro Zone,#b8d6be,8.587323549053787
253,523.77,626.32,Queens,Willets Point,Boro Zone,#e8e8e8,5.619349588681358
254,13378.85,35539.090000000004,Bronx,Williamsbridge/Olinville,Boro Zone,#5a9178,10.449051068147842
255,86565.56,79250.96,Brooklyn,Williamsburg (North Side),Boro Zone,#2a5a5b,9.176852872500092
256,73615.7,33313.52,Brooklyn,Williamsburg (South Side),Boro Zone,#2a5a5b,9.672071125154455
257,7522.79,7695.0,Brooklyn,Windsor Terrace,Boro Zone,#b8d6be,8.742922197559801
258,8097.11,12030.52,Queens,Woodhaven,Boro Zone,#90b2b3,9.44737657199653
259,7279.93,17490.21,Bronx,Woodlawn/Wakefield,Boro Zone,#b8d6be,9.729728631518487
260,74256.98,126043.88,Queens,Woodside,Boro Zone,#2a5a5b,10.302193535805788
261,942791.2,1590.01,Manhattan,World Trade Center,Yellow Zone,#6c83b5,11.576560890940089
262,1423959.09,2599.2,Manhattan,Yorkville East,Yellow Zone,#6c83b5,12.895311849888696
263,1997864.61,11346.84,Manhattan,Yorkville West,Yellow Zone,#567994,13.365916038733555
264,1140110.57,10010.2,Unknown,NV,,#567994,12.075082421400305
265,297078.2,13817.1,Unknown,,,#567994,12.778961272616346
