PULocationID,yellow_total_amount,green_total_amount,Borough,Zone,service_zone,biv_amount_color,yellow_change_percent,green_change_percent,biv_ratio_color,total_change_percent,log_total_amount,log_total_change_percent,sigmoid_total_change_percent,newlog_total_change_percent
11,2813.92,2147.35,Brooklyn,Bath Beach,Boro Zone,#b8d6be,-34.98907212398172,-69.98539350185551,#90b2b3,-56.79363705320948,8.509417035331278,0.0,2.161906068382649e-25,-56.79363705320948
12,2722.9,0.0,Manhattan,Battery Park,Yellow Zone,#e8e8e8,-97.41819683392744,-100.0,#2a5a5b,-97.42188195326837,7.909452767798163,0.0,4.900205022048243e-43,-97.42188195326837
13,47146.48,48.06,Manhattan,Battery Park City,Yellow Zone,#6c83b5,-96.62466194074035,-81.13296431515722,#2a5a5b,-96.62183726944843,10.762033486916337,0.0,1.0906094149632235e-42,-96.62183726944843
14,16779.95,10895.79,Brooklyn,Bay Ridge,Boro Zone,#5a9178,-26.92843319810553,-71.11304413299284,#90b2b3,-54.392506300010346,10.228311496153415,0.0,2.3858034211944217e-24,-54.392506300010346
15,2154.5,804.75,Queens,Bay Terrace/Fort Totten,Boro Zone,#e8e8e8,-52.0062907512146,-84.63431678797551,#5a9178,-69.575230428368,7.992691136834003,0.0,6.079408800238629e-31,-69.575230428368
16,3765.78,2742.52,Queens,Bayside,Boro Zone,#b8d6be,-42.56128196797826,-79.06057690839403,#5a9178,-66.8848967388622,8.780833564387738,0.0,8.958977041191925e-30,-66.8848967388622
17,21560.33,14653.97,Brooklyn,Bedford,Boro Zone,#2a5a5b,-11.567499502677329,-71.91829806217847,#b8d6be,-52.70054852228642,10.497209347435305,0.0,1.295515410785241e-23,-52.70054852228642
18,14963.9,11099.64,Bronx,Bedford Park,Boro Zone,#5a9178,53.28802134819374,-46.57555015731846,#e8e8e8,-14.652888112886526,10.16829268182175,0.0,4.328439589945261e-07,-14.652888112886526
19,2496.17,1462.9,Queens,Bellerose,Boro Zone,#b8d6be,-52.116715230873396,-79.9380409248057,#5a9178,-68.33995205094948,8.283764428182455,0.0,2.0909128456438814e-30,-68.33995205094948
20,8108.57,3895.83,Bronx,Belmont,Boro Zone,#90b2b3,43.26272586410078,-67.60396951846221,#b8d6be,-32.123194219920535,9.393028528231008,0.0,1.1196286658629984e-14,-32.123194219920535
21,6654.67,3673.15,Brooklyn,Bensonhurst East,Boro Zone,#90b2b3,-9.866425034402797,-76.3321558959714,#73ae80,-54.905666144166396,9.242596504024487,0.0,1.428144554864354e-24,-54.905666144166396
22,9049.57,7030.57,Brooklyn,Bensonhurst West,Boro Zone,#5a9178,-28.764633462848806,-60.7151937176227,#90b2b3,-47.45081481573468,9.685340249162717,0.0,2.4681580338072187e-21,-47.45081481573468
23,1665.5,1087.57,Staten Island,Bloomfield/Emerson Hill,Boro Zone,#e8e8e8,-63.42221373023141,-45.734101738891795,#b5c0da,-58.016213594898026,7.920471931626471,0.0,6.366175029765629e-26,-58.016213594898026
24,65785.48,4725.89,Manhattan,Bloomingdale,Yellow Zone,#567994,-76.60832711877107,-80.12099303124897,#5a9178,-76.88211530797172,11.163529252392433,0.0,4.078698138617397e-34,-76.88211530797172
25,22022.2,17277.36,Brooklyn,Boerum Hill,Boro Zone,#2a5a5b,-78.18992263147852,-87.90860616784704,#2a5a5b,-83.8845295985046,10.578968601865924,0.0,3.7103226566126407e-37,-83.8845295985046
26,11580.68,7618.29,Brooklyn,Borough Park,Boro Zone,#5a9178,-16.0989307951007,-63.200204424792005,#b8d6be,-44.358504635735876,9.862611910743553,0.0,5.436835728861733e-20,-44.358504635735876
27,384.52,410.54,Queens,Breezy Point/Fort Tilden/Riis Beach,Boro Zone,#e8e8e8,-76.30325328008777,-78.32326603024416,#5a9178,-77.39116587375838,6.678417583504598,0.0,2.4515666962447068e-34,-77.39116587375838
28,6293.93,4040.03,Queens,Briarwood/Jamaica Hills,Boro Zone,#b8d6be,-88.4688563136462,-69.16191249681316,#567994,-84.73177598027503,9.243190838121619,0.0,1.5902201416316267e-37,-84.73177598027503
29,6178.04,4526.12,Brooklyn,Brighton Beach,Boro Zone,#b8d6be,-16.613374976885936,-82.53466734169712,#73ae80,-67.87832356403638,9.278387729939405,0.0,3.3175588481972816e-30,-67.87832356403638
30,287.3,218.39,Queens,Broad Channel,Boro Zone,#e8e8e8,-66.38704620172453,-84.5863388055277,#5a9178,-77.73850034557292,6.2259238333205165,0.0,1.7322009341927387e-34,-77.73850034557292
31,1997.19,479.66,Bronx,Bronx Park,Boro Zone,#e8e8e8,33.47434689335767,-90.90898752890335,#73ae80,-63.42788714966828,7.814742870530147,0.0,2.8419642606255587e-28,-63.42788714966828
32,6775.34,6460.28,Bronx,Bronxdale,Boro Zone,#5a9178,-14.837621405290987,-47.101258214916804,#e8e8e8,-34.37423921564155,9.490666959049443,0.0,1.1788473974215126e-15,-34.37423921564155
33,15912.99,13407.62,Brooklyn,Brooklyn Heights,Boro Zone,#5a9178,-87.509658376815,-93.66266119242715,#2a5a5b,-91.35003139826075,10.286045960695493,0.0,2.124151272676428e-40,-91.35003139826075
