PULocationID,yellow_total_amount,green_total_amount,Borough,Zone,service_zone,biv_amount_color,yellow_change_percent,green_change_percent,biv_ratio_color,total_change_percent,log_total_amount,log_total_change_percent,sigmoid_total_change_percent,newlog_total_change_percent
41,154418.7,64968.6,Manhattan,Central Harlem,Boro Zone,#2a5a5b,-53.90559079861639,-78.68036595610626,#5a9178,-65.70687084170763,12.298593940006564,0.0,2.909836386754332e-29,-65.70687084170763
42,105581.56,63184.13,Manhattan,Central Harlem North,Boro Zone,#2a5a5b,-32.34709005476549,-70.04600799308761,#90b2b3,-54.01490487011134,12.036266582190388,0.0,3.480365655707641e-24,-54.01490487011134
43,393666.18,23187.2,Manhattan,Central Park,Yellow Zone,#2a5a5b,-77.93297338100618,-69.46468781675652,#567994,-77.58723018531772,12.940489832238177,0.0,2.015088220809774e-34,-77.58723018531772
44,11728.31,152.08,Staten Island,Charleston/Tottenville,Boro Zone,#b5c0da,641.0551922408619,-8.462742265559152,#e8e8e8,579.3491499837029,9.382644420660627,6.361905318252393,1.0,6.363629905152067
45,32964.16,1488.41,Manhattan,Chinatown,Yellow Zone,#567994,-88.14254459815382,-65.91500334343999,#567994,-87.79880342990599,10.447338874530123,0.0,7.403961515222639e-39,-87.79880342990599
46,1961.24,2070.66,Bronx,City Island,Boro Zone,#b8d6be,34.1734395096188,-59.3265683744063,#b8d6be,-38.469262864241394,8.301993007856339,0.0,1.963411883281011e-17,-38.469262864241394
47,11337.16,10006.0,Bronx,Claremont/Bathgate,Boro Zone,#5a9178,67.53400284908705,-32.864381488121445,#e8e8e8,-1.5138958361404329,9.96848659261857,0.0,0.1803621479505894,-1.5138958361404329
48,585985.81,1021.68,Manhattan,Clinton East,Yellow Zone,#6c83b5,-84.05434154030716,-66.52380765147643,#567994,-84.03979469532395,13.2827928585244,0.0,3.176734382669154e-37,-84.03979469532395
49,14025.19,14828.31,Brooklyn,Clinton Hill,Boro Zone,#5a9178,-52.270092147251844,-74.97990824695806,#5a9178,-67.45237738028497,10.269986581735626,0.0,5.079309918441281e-30,-67.45237738028497
50,161902.32,741.85,Manhattan,Clinton West,Yellow Zone,#6c83b5,-84.83560121207424,-63.82736998137367,#567994,-84.79532355631517,11.999320087422635,0.0,1.4923094470488362e-37,-84.79532355631517
51,20970.77,24025.96,Bronx,Co-Op City,Boro Zone,#2a5a5b,0.7751278624587713,-48.33023542191275,#e8e8e8,-33.148557374740264,10.71434509944544,0.0,4.0157294824398864e-15,-33.148557374740264
52,8266.73,8163.31,Brooklyn,Cobble Hill,Boro Zone,#5a9178,-86.86869553297096,-84.69157402823409,#2a5a5b,-85.87027499233102,9.706866645599256,0.0,5.093465997918063e-38,-85.87027499233102
53,3732.53,2073.4500000000007,Queens,College Point,Boro Zone,#b8d6be,-18.255085883484046,-62.28637220164864,#90b2b3,-42.30913309386472,8.666643699866276,0.0,4.2206269063519677e-19,-42.30913309386472
54,1204.83,639.63,Brooklyn,Columbia Street,Boro Zone,#e8e8e8,-75.20089083559058,-85.30211289451613,#2a5a5b,-79.97374652695216,7.519941830707793,0.0,1.8528624764371426e-35,-79.97374652695216
55,17270.28,18670.7,Brooklyn,Coney Island,Boro Zone,#5a9178,35.96515191714054,-73.80198014244904,#73ae80,-57.197623568246556,10.48963342763413,0.0,1.4434033414006053e-25,-57.197623568246556
56,8271.53,8060.47,Queens,Corona,Boro Zone,#5a9178,-79.8363659322481,-69.39392880820225,#567994,-75.75350885267123,9.700881652439467,0.0,1.2608665417503034e-33,-75.75350885267123
57,1132.65,585.84,Queens,Corona,Boro Zone,#e8e8e8,138.6234357224118,-71.13974934972806,#b8d6be,-31.38610066358431,7.449201277244736,0.0,2.3398589232255887e-14,-31.38610066358431
58,308.86,467.01,Bronx,Country Club,Boro Zone,#e8e8e8,-32.83023791918576,-66.38910080175032,#90b2b3,-58.04475255234469,6.653984980376013,0.0,6.187059079645908e-26,-58.04475255234469
59,709.78,427.7,Bronx,Crotona Park,Boro Zone,#e8e8e8,69.36623079125704,-24.07916925534748,#e8e8e8,15.782294921775591,7.036570568252951,2.7588887371486464,0.9999998600939992,2.820324456990017
60,6483.88,5089.54,Bronx,Crotona Park East,Boro Zone,#b8d6be,46.4165225206509,-57.67221025090423,#b8d6be,-29.6555111110841,9.3564663685574,0.0,1.320611778563201e-13,-29.6555111110841
61,41499.26,35233.520000000004,Brooklyn,Crown Heights North,Boro Zone,#2a5a5b,-9.372334352603376,-61.20709521038615,#90b2b3,-43.83307205275766,11.248084275455044,0.0,9.194723685822576e-20,-43.83307205275766
62,13621.77,10777.69,Brooklyn,Crown Heights South,Boro Zone,#5a9178,5.094086332600396,-55.24077567167762,#b8d6be,-34.12807944545415,10.102316279888855,0.0,1.507868326994059e-15,-34.12807944545415
63,10089.05,4962.75,Brooklyn,Cypress Hills,Boro Zone,#90b2b3,3.798412526942277,-63.52209255403052,#b8d6be,-35.46829835890427,9.619252864354257,0.0,3.947423663402032e-16,-35.46829835890427
64,5702.43,1180.53,Queens,Douglaston,Boro Zone,#e8e8e8,60.06731190281038,-73.28083941977553,#73ae80,-13.756122498844109,8.836804070962039,0.0,1.0611858380115372e-06,-13.756122498844109
65,33445.47,29402.25,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone,#2a5a5b,-80.12311077116729,-82.48491032632703,#2a5a5b,-81.3026228656363,11.048469936510733,0.0,4.905909417988077e-36,-81.3026228656363
66,7643.89,4884.97,Brooklyn,DUMBO/Vinegar Hill,Boro Zone,#90b2b3,-91.33452011153736,-97.09034570776896,#2a5a5b,-95.10780864004462,9.435790062106976,0.0,4.956824260942901e-42,-95.10780864004462
67,4006.61,2500.18,Brooklyn,Dyker Heights,Boro Zone,#b8d6be,-0.601855182628062,-66.68443368947331,#b8d6be,-43.59290220286924,8.780601526037362,0.0,1.1690770180428827e-19,-43.59290220286924
68,464643.34,1968.13,Manhattan,East Chelsea,Yellow Zone,#567994,-84.46128560012632,-24.916356700047693,#6c83b5,-84.40913394998339,13.053252220350487,0.0,2.195729836479085e-37,-84.40913394998339
69,16105.73,16841.670000000002,Bronx,East Concourse/Concourse Village,Boro Zone,#5a9178,2.0751271840900585,-55.90495580198157,#b8d6be,-38.95501639451177,10.402667629381787,0.0,1.2079566177232527e-17,-38.95501639451177
70,78231.53,3408.98,Queens,East Elmhurst,Boro Zone,#567994,209.42724053492725,-71.13599859108301,#b8d6be,120.09574266752001,11.310080863842044,4.78828928022716,1.0,4.796581494429269
71,17445.35,13021.8,Brooklyn,East Flatbush/Farragut,Boro Zone,#5a9178,0.0454195371680245,-55.18267247811758,#e8e8e8,-34.46897373803335,10.3244043329809,0.0,1.0722965500233157e-15,-34.46897373803335
72,20151.43,16176.78,Brooklyn,East Flatbush/Remsen Village,Boro Zone,#5a9178,17.521470202985707,-49.50396026437972,#e8e8e8,-26.136292473216226,10.500349853426133,0.0,4.458126643522405e-12,-26.136292473216226
73,1491.39,757.0699999999997,Queens,East Flushing,Boro Zone,#e8e8e8,-17.036686785525546,-79.0862329970497,#5a9178,-58.497197103519824,7.718000816414987,0.0,3.935410963172923e-26,-58.497197103519824
74,179682.93,123326.18,Manhattan,East Harlem North,Boro Zone,#2a5a5b,-51.49966381242381,-77.7122628893002,#5a9178,-67.20021011151832,12.621518150046134,0.0,6.536113209372055e-30,-67.20021011151832
75,346804.59,110856.36,Manhattan,East Harlem South,Boro Zone,#2a5a5b,-52.354413680048296,-72.71889859087722,#5a9178,-59.650165385399404,13.033883905108135,0.0,1.2424025339934782e-26,-59.650165385399404
76,53353.66,24276.68,Brooklyn,East New York,Boro Zone,#2a5a5b,16.457337956965453,-67.92563437119371,#b8d6be,-36.108104317733336,11.259713609140231,0.0,2.081850517721962e-16,-36.108104317733336
77,15093.54,10285.24,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,#5a9178,68.45957583590595,-49.48873578436982,#e8e8e8,-13.448020787115206,10.14166867076707,0.0,1.4441029410494037e-06,-13.448020787115206
78,11857.19,10225.29,Bronx,East Tremont,Boro Zone,#5a9178,61.06854778457885,-52.762451995770206,#e8e8e8,-23.874806045619653,10.002539812924322,0.0,4.2786176449480714e-11,-23.874806045619653
79,443603.46,432.8,Manhattan,East Village,Yellow Zone,#6c83b5,-84.45395774284344,-60.613368521636254,#567994,-84.44478048136865,13.003661504746487,0.0,2.1188382843557477e-37,-84.44478048136865
80,10061.82,2995.470000000001,Brooklyn,East Williamsburg,Boro Zone,#90b2b3,-80.34608080714166,-95.93375462708879,#2a5a5b,-89.54259876786887,9.477101877470039,0.0,1.2946234218168488e-39,-89.54259876786887
81,9768.04,8570.56,Bronx,Eastchester,Boro Zone,#5a9178,16.92006425310555,-59.21738662864979,#b8d6be,-37.559436275970214,9.81676340701886,0.0,4.8769025985072015e-17,-37.559436275970214
82,15708.83,26571.39,Queens,Elmhurst,Boro Zone,#5a9178,-76.57303783833117,-89.70758959516144,#2a5a5b,-86.99947709143285,10.6520746433765,0.0,1.6466722650286056e-38,-86.99947709143285
83,7693.36,5518.3,Queens,Elmhurst/Maspeth,Boro Zone,#90b2b3,-51.70296674170678,-84.46561874879303,#5a9178,-74.3225583257535,9.488855051998502,0.0,5.273792499179193e-33,-74.3225583257535
84,0.0,0.0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,#e8e8e8,-100.0,-100.0,#2a5a5b,-100.0,0.0,0.0,3.7200759760208356e-44,-100.0
85,8355.82,7153.44,Brooklyn,Erasmus,Boro Zone,#5a9178,-32.166104078077225,-63.27633206873008,#90b2b3,-51.22438607724716,9.649192543878275,0.0,5.669330661288763e-23,-51.22438607724716
86,8934.59,7228.17,Queens,Far Rockaway,Boro Zone,#5a9178,-1.3523137173500874,-62.440431187011384,#b8d6be,-42.891042986231874,9.690465109570988,0.0,2.3586131090910343e-19,-42.891042986231874
87,137269.44,1117.96,Manhattan,Financial District North,Yellow Zone,#6c83b5,-88.4433856352457,-44.77164381869828,#6c83b5,-88.36908681361899,11.837812277558847,0.0,4.1859421880763896e-39,-88.36908681361899
88,78024.27,429.82,Manhattan,Financial District South,Yellow Zone,#6c83b5,-87.87650128075998,-70.76074312419644,#567994,-87.83749596135225,11.270268891920097,0.0,7.122954985769041e-39,-87.83749596135225
89,27656.34,19914.09,Brooklyn,Flatbush/Ditmas Park,Boro Zone,#2a5a5b,-16.69689288893106,-62.03780608715329,#90b2b3,-44.46426891145581,10.769966628695963,0.0,4.89117689534967e-20,-44.46426891145581
90,413349.37,1131.23,Manhattan,Flatiron,Yellow Zone,#6c83b5,-78.63015667874978,-38.53514086228911,#6c83b5,-78.59204259917038,12.934781449084609,0.0,7.377506106995645e-35,-78.59204259917038
91,21760.26,13955.17,Brooklyn,Flatlands,Boro Zone,#2a5a5b,20.93622191086952,-63.928123882056866,#b8d6be,-36.98791943372203,10.4833380872758,0.0,8.636756844913281e-17,-36.98791943372203
92,13223.21,9649.68,Queens,Flushing,Boro Zone,#5a9178,-16.04071227431895,-88.28818714665411,#5a9178,-76.6941478625008,10.037707645452153,0.0,4.9221493718143815e-34,-76.6941478625008
93,5822.2,792.45,Queens,Flushing Meadows-Corona Park,Boro Zone,#e8e8e8,-97.05196719238786,-99.62639518380041,#2a5a5b,-98.3851092505153,8.797042165096359,0.0,1.870208175053792e-43,-98.3851092505153
94,5834.72,5606.6,Bronx,Fordham South,Boro Zone,#b8d6be,103.25997972528104,-40.40084276052972,#e8e8e8,-6.812567449247618,9.34498664289288,0.0,0.0010986570482568398,-6.812567449247618
95,17134.16,47747.41,Queens,Forest Hills,Boro Zone,#5a9178,-46.60440666905792,-76.47221345802274,#5a9178,-72.39429842028407,11.080318887016855,0.0,3.6270678082135506e-32,-72.39429842028407
96,609.58,238.01,Queens,Forest Park/Highland Park,Boro Zone,#e8e8e8,-69.98370124530365,-89.16126270538088,#5a9178,-79.94700419944401,6.7423970283066135,0.0,1.903080816480903e-35,-79.94700419944401
97,31738.18,38236.18,Brooklyn,Fort Greene,Boro Zone,#2a5a5b,-66.11614884425848,-79.7716389831207,#5a9178,-75.24698061694393,11.155884168218211,0.0,2.0924328914165355e-33,-75.24698061694393
98,2662.23,1347.29,Queens,Fresh Meadows,Boro Zone,#e8e8e8,-51.67770251138071,-72.95472748769977,#5a9178,-61.78108137219483,8.296426812387779,0.0,1.4750857720513586e-27,-61.78108137219483
99,516.35,90.89,Staten Island,Freshkills Park,Boro Zone,#e8e8e8,1303.1250000000002,-0.0,#e8e8e8,1550.1086956521742,6.408924100064515,7.346080333681773,1.0,7.346725241734632
100,396041.49,537.01,Manhattan,Garment District,Yellow Zone,#6c83b5,-83.5701240265945,-60.93194136262778,#567994,-83.5572222914608,12.890629282806644,0.0,5.147062426531217e-37,-83.5572222914608
101,6040.55,2921.14,Queens,Glen Oaks,Boro Zone,#b8d6be,-22.70866121582025,-49.28004028232353,#b5c0da,-33.98216528602947,9.100714104254633,0.0,1.744749703333359e-15,-33.98216528602947
102,4249.57,3091.99,Queens,Glendale,Boro Zone,#b8d6be,-10.26180862925298,-60.62668963874999,#90b2b3,-41.680561590590806,8.901306633086342,0.0,7.913381413172765e-19,-41.680561590590806
103,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,-0.0,-0.0,#e8e8e8,-0.0,0.0,0.0,0.5,-0.0
104,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,-0.0,-0.0,#e8e8e8,-0.0,0.0,0.0,0.5,-0.0
105,66.92,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,-71.30729322985894,-0.0,#b5c0da,-71.30729322985894,4.2034978761186235,0.0,1.0755634383356344e-31,-71.30729322985894
106,7578.58,5782.07,Brooklyn,Gowanus,Boro Zone,#90b2b3,-45.21305127949326,-62.69598564116063,#90b2b3,-54.451315052017065,9.500069098601744,0.0,2.2495432145269328e-24,-54.451315052017065
107,507190.48,1341.3,Manhattan,Gramercy,Yellow Zone,#6c83b5,-79.39058975519494,-54.58500793992072,#6c83b5,-79.36085600542988,13.139282990059652,0.0,3.419937408715005e-35,-79.36085600542988
108,7190.32,5759.69,Brooklyn,Gravesend,Boro Zone,#90b2b3,50.411259214632956,-63.05773949943108,#b8d6be,-36.43074884029157,9.468851839328158,0.0,1.5077412162724347e-16,-36.43074884029157
109,75.55999999999997,104.0,Staten Island,Great Kills,Boro Zone,#e8e8e8,-85.84170289311947,150.0,#6c83b5,-68.7873731052705,5.190509413913731,0.0,1.3366676449740239e-30,-68.7873731052705
110,0.0,0.0,Staten Island,Great Kills Park,Boro Zone,#e8e8e8,-0.0,-0.0,#e8e8e8,-0.0,0.0,0.0,0.5,-0.0
111,135.72,22.0,Brooklyn,Green-Wood Cemetery,Boro Zone,#e8e8e8,-55.193133047210296,-92.13217938631,#5a9178,-72.92453477992171,5.060821309009427,0.0,2.1344055903180505e-32,-72.92453477992171
112,7127.64,2484.37,Brooklyn,Greenpoint,Boro Zone,#90b2b3,-80.5945796573115,-93.08174962225408,#2a5a5b,-86.76770392506774,9.170768637222027,0.0,2.0761798794958687e-38,-86.76770392506774
113,293265.77,467.92,Manhattan,Greenwich Village North,Yellow Zone,#6c83b5,-82.58009269399012,-60.16176407986036,#567994,-82.56446278993666,12.59042881949477,0.0,1.3890229104615935e-36,-82.56446278993666
114,186846.14,127.25,Manhattan,Greenwich Village South,Yellow Zone,#6c83b5,-87.4849945769422,-68.33080311590055,#567994,-87.47984093063707,12.138721586245953,0.0,1.0185627888466411e-38,-87.47984093063707
115,803.58,1643.91,Staten Island,Grymes Hill/Clifton,Boro Zone,#b8d6be,0.8028299756642135,-32.05326918546256,#e8e8e8,-23.91041444511113,7.802818288594482,0.0,4.128943560581539e-11,-23.91041444511113
116,56341.31,24869.19,Manhattan,Hamilton Heights,Boro Zone,#2a5a5b,-52.2445554210493,-74.75445445614126,#5a9178,-62.48730414853403,11.304799828134735,0.0,7.279618487696997e-28,-62.48730414853403
117,14853.2,8908.89,Queens,Hammels/Arverne,Boro Zone,#5a9178,55.20098638496182,-68.64068411954352,#b8d6be,-37.43421757654221,10.07584673257103,0.0,5.527463356152223e-17,-37.43421757654221
118,266.01,175.58,Staten Island,Heartland Village/Todt Hill,Boro Zone,#e8e8e8,-92.11144390735744,-69.12499120770907,#567994,-88.7943503570359,6.090381849778949,0.0,2.7359213957714054e-39,-88.7943503570359
119,11460.87,11646.81,Bronx,Highbridge,Boro Zone,#5a9178,9.688197163445023,-50.790088226060845,#e8e8e8,-32.267720320551526,10.047920308787267,0.0,9.689628380669375e-15,-32.267720320551526
120,584.43,1089.1,Manhattan,Highbridge Park,Boro Zone,#e8e8e8,-52.32684291669047,-10.793853613786792,#b5c0da,-31.603039083860914,7.422690446992048,0.0,1.883538555462089e-14,-31.603039083860914
121,9442.05,6517.79,Queens,Hillcrest/Pomonok,Boro Zone,#90b2b3,9.016627199054149,-63.8658769903375,#b8d6be,-40.22281084449985,9.677830845890893,0.0,3.399814357489216e-18,-40.22281084449985
122,5046.4,5136.8,Queens,Hollis,Boro Zone,#b8d6be,-14.304976064692411,-61.88183576865224,#90b2b3,-47.413810020046704,9.228494582556225,0.0,2.5612026487066776e-21,-47.413810020046704
123,9689.64,6765.56,Brooklyn,Homecrest,Boro Zone,#5a9178,27.86185655979445,-64.22475674583806,#b8d6be,-37.88029219124559,9.708396815663953,0.0,3.538328320106197e-17,-37.88029219124559
124,4962.44,1811.59,Queens,Howard Beach,Boro Zone,#b8d6be,-53.80833368239297,-73.04618744876204,#5a9178,-61.21199662853923,8.820851462065873,0.0,2.6059593560916384e-27,-61.21199662853923
125,81091.48,0.0,Manhattan,Hudson Sq,Yellow Zone,#6c83b5,-88.40256028009316,-100.0,#2a5a5b,-88.41129383906521,11.303333179097738,0.0,4.012942600135114e-39,-88.41129383906521
126,6752.56,4052.54,Bronx,Hunts Point,Boro Zone,#90b2b3,78.66609515191445,-65.71014208256899,#b8d6be,-30.727257690293115,9.287773523872707,0.0,4.521906114160189e-14,-30.727257690293115
127,8444.06,9045.18,Manhattan,Inwood,Boro Zone,#5a9178,-44.50841601043057,-65.23304351836903,#90b2b3,-57.584804368688225,9.769341113666576,0.0,9.800251505335511e-26,-57.584804368688225
128,1587.17,1127.5,Manhattan,Inwood Hill Park,Boro Zone,#e8e8e8,6.230590062111813,-45.055748313905895,#e8e8e8,-23.4476165768042,7.906425678019277,0.0,6.558877306874247e-11,-23.4476165768042
129,19110.54,17887.61,Queens,Jackson Heights,Boro Zone,#5a9178,-70.94900135643503,-88.83215216574376,#5a9178,-83.6257565389385,10.51862319037632,0.0,4.806128632037707e-37,-83.6257565389385
130,22791.49,31485.07,Queens,Jamaica,Boro Zone,#2a5a5b,-71.62520781713637,-80.09069416389575,#2a5a5b,-77.23924005778613,10.901847736848405,0.0,2.853804750145725e-34,-77.23924005778613
131,6905.27,6497.28,Queens,Jamaica Estates,Boro Zone,#90b2b3,-23.504603945479364,-55.354574670499076,#90b2b3,-43.16163071334273,9.503200266342,0.0,1.7994589808779527e-19,-43.16163071334273
