PULocationID,yellow_total_amount,green_total_amount,Borough,Zone,service_zone,biv_amount_color,yellow_change_percent,green_change_percent,biv_ratio_color,total_change_percent,log_total_amount,log_total_change_percent,sigmoid_total_change_percent,newlog_total_change_percent
11,3733.77,3013.35,Brooklyn,Bath Beach,Boro Zone,#b8d6be,-40.11816725285194,-69.3964291517712,#90b2b3,-58.044551454050364,8.816871026151787,0.0,6.188303411786062e-26,-58.044551454050364
12,7448.78,0.0,Manhattan,Battery Park,Yellow Zone,#e8e8e8,-89.73233959184259,-100.0,#2a5a5b,-89.75537044046195,8.915805539574475,0.0,1.0464967803450613e-39,-89.75537044046195
13,144582.08,272.42,Manhattan,Battery Park City,Yellow Zone,#6c83b5,-90.06866112118792,-76.42120204957759,#567994,-90.05783886190918,11.88348506933558,0.0,7.73352564708625e-40,-90.05783886190918
14,20949.45,17468.83,Brooklyn,Bay Ridge,Boro Zone,#5a9178,-7.4724474864749455,-63.935445284630745,#b5c0da,-45.94987153726741,10.556288666970598,0.0,1.1071955897347118e-20,-45.94987153726741
15,3069.85,1804.44,Queens,Bay Terrace/Fort Totten,Boro Zone,#b8d6be,-42.42624291311189,-74.38934038826737,#90b2b3,-60.62035807973864,8.491729731799621,0.0,4.7088298190578976e-27,-60.62035807973864
16,6272.66,4351.22,Queens,Bayside,Boro Zone,#b8d6be,-9.046143495352009,-65.64140952326805,#90b2b3,-45.687545467512095,9.270859576471704,0.0,1.4392992919830732e-20,-45.687545467512095
17,21925.76,18971.28,Brooklyn,Bedford,Boro Zone,#2a5a5b,-3.979595769205172,-67.60402598265284,#90b2b3,-49.7549053634562,10.618812967773795,0.0,2.4644451291332543e-22,-49.7549053634562
18,12084.55,10906.21,Bronx,Bedford Park,Boro Zone,#5a9178,70.09807923473423,-55.01885245428353,#e8e8e8,-26.66573951919323,10.042847675062069,0.0,2.6255268921809434e-12,-26.66573951919323
19,6066.89,4373.72,Queens,Bellerose,Boro Zone,#b8d6be,-6.093579978237204,-56.72570513220085,#b5c0da,-36.9815313558923,9.253458288848488,0.0,8.692105718068949e-17,-36.9815313558923
20,5989.83,5012.06,Bronx,Belmont,Boro Zone,#b8d6be,23.490446227558746,-60.79439676346444,#e8e8e8,-37.61148613398297,9.305822355203274,0.0,4.6295535914477425e-17,-37.61148613398297
21,6534.26,5132.4,Brooklyn,Bensonhurst East,Boro Zone,#b8d6be,-25.47817409403245,-74.60674946701585,#90b2b3,-59.742262918600176,9.364490480374707,0.0,1.133091229659358e-26,-59.742262918600176
22,10349.51,7966.309999999998,Brooklyn,Bensonhurst West,Boro Zone,#5a9178,23.957212974563014,-67.78625886288222,#b8d6be,-44.629732638427036,9.815520446255446,0.0,4.145275373378956e-20,-44.629732638427036
23,2419.17,1611.5,Staten Island,Bloomfield/Emerson Hill,Boro Zone,#b8d6be,-43.708945204427565,-3.5809375654411046,#b5c0da,-32.472826086956516,8.301687894223951,0.0,7.89279492064406e-15,-32.472826086956516
24,114389.86,5593.88,Manhattan,Bloomingdale,Yellow Zone,#567994,-65.63460810396957,-80.45293963483881,#5a9178,-66.80773630616976,11.695111512583225,0.0,9.677624648763533e-30,-66.80773630616976
25,29234.51,23159.7,Brooklyn,Boerum Hill,Boro Zone,#2a5a5b,-73.07807277947244,-83.87076892090913,#2a5a5b,-79.2233496034334,10.866551368020772,0.0,3.924067138860882e-35,-79.2233496034334
26,14529.6,9003.18,Brooklyn,Borough Park,Boro Zone,#5a9178,8.659007728238812,-62.265610756370144,#e8e8e8,-36.79266441030869,10.06614962178892,0.0,1.0499022636469826e-16,-36.79266441030869
27,2203.69,386.5,Queens,Breezy Point/Fort Tilden/Riis Beach,Boro Zone,#e8e8e8,5676.3826998689365,31.27950816888015,#e8e8e8,678.8639643974019,7.859486511076298,6.520420760501878,1.0,6.521892725800249
28,8754.71,4823.49,Queens,Briarwood/Jamaica Hills,Boro Zone,#90b2b3,-87.63467073519014,-73.42965550748444,#567994,-84.73572668697076,9.516220844462936,0.0,1.5839500420878694e-37,-84.73572668697076
29,9492.22,6128.74,Brooklyn,Brighton Beach,Boro Zone,#90b2b3,59.00398673322389,-81.3268521446848,#73ae80,-59.73039065307518,9.656368881172202,0.0,1.1466237615566006e-26,-59.73039065307518
30,60.1,89.78999999999998,Queens,Broad Channel,Boro Zone,#e8e8e8,-84.12279079597387,-71.53138871274571,#567994,-78.3998386004352,5.009901691742503,0.0,8.940930391038312e-35,-78.3998386004352
31,1453.05,606.3,Bronx,Bronx Park,Boro Zone,#e8e8e8,124.6660275836477,-86.29880049534931,#73ae80,-59.39703307623147,7.630145678011724,0.0,1.6002811644900826e-26,-59.39703307623147
32,12846.25,9209.26,Bronx,Bronxdale,Boro Zone,#5a9178,86.88172825138201,-51.15821607623112,#e8e8e8,-14.27859066456944,10.001317736279844,0.0,6.29341819949054e-07,-14.27859066456944
33,29187.32,24056.47,Brooklyn,Brooklyn Heights,Boro Zone,#2a5a5b,-81.60152531623666,-88.7524248837171,#2a5a5b,-85.70718161389331,10.882636457052755,0.0,5.995756205438296e-38,-85.70718161389331
34,19244.91,7279.04,Brooklyn,Brooklyn Navy Yard,Boro Zone,#5a9178,445.2603633952781,93.81055714570992,#e8e8e8,264.0779164447568,10.185803377401776,5.576244197649971,1.0,5.58002380708938
35,35741.95,20226.04,Brooklyn,Brownsville,Boro Zone,#2a5a5b,55.34480405630354,-62.551610392361184,#e8e8e8,-27.331833435516472,10.932535199144787,0.0,1.3487627360643085e-12,-27.331833435516472
36,11343.65,4457.68,Brooklyn,Bushwick North,Boro Zone,#90b2b3,-14.70664089139724,-83.30521331948617,#5a9178,-60.497267540986876,9.667849392687543,0.0,5.325624436827297e-27,-60.497267540986876
37,22887.48,8857.64,Brooklyn,Bushwick South,Boro Zone,#2a5a5b,-10.866350620830284,-73.75283876748895,#90b2b3,-46.57929566384377,10.365494291720259,0.0,5.900229739377906e-21,-46.57929566384377
38,7957.28,5089.67,Queens,Cambria Heights,Boro Zone,#90b2b3,-0.16285541500528805,-56.92134376880581,#b5c0da,-34.05665579484349,9.476309668959793,0.0,1.6195050859472356e-15,-34.05665579484349
39,34493.52,22109.22,Brooklyn,Canarsie,Boro Zone,#2a5a5b,17.76620075978589,-62.22021725423051,#e8e8e8,-35.54035803889553,10.943812672913547,0.0,3.6729804676684685e-16,-35.54035803889553
40,7472.49,2417.7200000000007,Brooklyn,Carroll Gardens,Boro Zone,#b8d6be,-87.42943821751972,-92.26342473661238,#2a5a5b,-89.09507350359799,9.19930065796059,0.0,2.0253552619474442e-39,-89.09507350359799
41,1168476.25,67002.68000000001,Manhattan,Central Harlem,Boro Zone,#2a5a5b,233.03423296681248,-79.7224391380493,#73ae80,81.3452793594978,14.02696925044102,4.398702803210543,1.0,4.410921130870029
42,111698.97,65399.6,Manhattan,Central Harlem North,Boro Zone,#2a5a5b,-26.949351955643397,-70.8557711474202,#90b2b3,-53.06235365493628,12.084461749204163,0.0,9.02220333953748e-24,-53.06235365493628
43,505533.77,28049.87,Manhattan,Central Park,Yellow Zone,#2a5a5b,-74.16331953663284,-68.27862152386363,#567994,-73.90887491012808,13.187371113443367,0.0,7.975969101162615e-33,-73.90887491012808
44,12946.45,158.7,Staten Island,Charleston/Tottenville,Boro Zone,#b5c0da,678.8884410138554,26.95999999999999,#e8e8e8,633.2906214853655,9.480760561704974,6.45092943445231,1.0,6.452507242917057
45,39389.01,814.59,Manhattan,Chinatown,Yellow Zone,#6c83b5,-85.57441317808828,-86.71711810430435,#2a5a5b,-85.59951429576915,10.601711822836355,0.0,6.677336884039688e-38,-85.59951429576915
46,1719.12,1707.42,Bronx,City Island,Boro Zone,#b8d6be,35.80112330260443,-58.28031080486733,#e8e8e8,-36.054238958217866,8.13930628467728,0.0,2.1970653315881635e-16,-36.054238958217866
47,13660.89,10335.62,Bronx,Claremont/Bathgate,Boro Zone,#5a9178,85.47761447337156,-40.082945504548434,#e8e8e8,-2.5131697455995594,10.085663682089388,0.0,0.07494007357418363,-2.5131697455995594
48,707390.54,1708.26,Manhattan,Clinton East,Yellow Zone,#567994,-81.97244056443905,-75.22742202828691,#567994,-81.96060794049794,13.47175014700466,0.0,2.5407400764900698e-36,-81.96060794049794
49,16853.45,14790.72,Brooklyn,Clinton Hill,Boro Zone,#5a9178,-48.33461525138112,-77.24730742144703,#5a9178,-67.58661167496443,10.36230920839332,0.0,4.441273301096305e-30,-67.58661167496443
50,195484.7,753.1800000000003,Manhattan,Clinton West,Yellow Zone,#6c83b5,-83.22421785268286,-69.28616576613315,#567994,-83.19494777673413,12.187082875775769,0.0,7.394235159048564e-37,-83.19494777673413
51,23270.98,22645.29,Bronx,Co-Op City,Boro Zone,#2a5a5b,-7.760550607082047,-56.22443115203179,#b5c0da,-40.336952085459195,10.734574799471261,0.0,3.0330829831877393e-18,-40.336952085459195
52,11405.79,10147.64,Brooklyn,Cobble Hill,Boro Zone,#5a9178,-83.3621697553803,-83.8477316145233,#2a5a5b,-83.59436469715943,9.97829024759971,0.0,4.959394931210835e-37,-83.59436469715943
53,4467.55,1253.61,Queens,College Point,Boro Zone,#e8e8e8,-11.916347590862653,-76.8860592852362,#5a9178,-45.489659903482895,8.651926861016067,0.0,1.7542509494841353e-20,-45.489659903482895
54,1374.98,636.64,Brooklyn,Columbia Street,Boro Zone,#e8e8e8,-74.40688250819922,-87.69894251558789,#2a5a5b,-80.92880607132192,7.606695646582844,0.0,7.129615290106726e-36,-80.92880607132192
55,18166.2,19191.58,Brooklyn,Coney Island,Boro Zone,#5a9178,56.50384966284759,-77.0176104378162,#73ae80,-60.722781614730245,10.52829646873569,0.0,4.250411900942809e-27,-60.722781614730245
56,9373.61,7744.62,Queens,Corona,Boro Zone,#5a9178,-79.00260227137052,-69.22647169848808,#567994,-75.47822056040066,9.747899256500373,0.0,1.660448104487433e-33,-75.47822056040066
57,1502.96,975.33,Queens,Corona,Boro Zone,#e8e8e8,191.38990674499317,-69.24723791746544,#b8d6be,-32.78867250109158,7.81532408520442,0.0,5.755200574713581e-15,-32.78867250109158
58,732.23,263.08,Bronx,Country Club,Boro Zone,#e8e8e8,2.5589668889013364,-86.31544999635885,#73ae80,-62.2476691877622,6.903054246423488,0.0,9.250831284408343e-28,-62.2476691877622
59,221.78,497.31,Bronx,Crotona Park,Boro Zone,#e8e8e8,26.255265854491633,-41.14047650045567,#e8e8e8,-29.540354899712913,6.577986523740027,0.0,1.4817907301980595e-13,-29.540354899712913
60,6184.38,4076.07,Bronx,Crotona Park East,Boro Zone,#b8d6be,32.98312009461348,-60.80098861363287,#e8e8e8,-31.819269182465167,9.236051977412076,0.0,1.5172843413967094e-14,-31.819269182465167
61,44409.42,38513.53,Brooklyn,Crown Heights North,Boro Zone,#2a5a5b,-6.661504713539977,-62.14876070420636,#b5c0da,-44.469482438763755,11.325667142376124,0.0,4.865742968882525e-20,-44.469482438763755
62,13553.54,10549.69,Brooklyn,Crown Heights South,Boro Zone,#5a9178,-9.182318294815687,-65.70230415765309,#90b2b3,-47.238167829314484,10.09010113539448,0.0,3.052982933190716e-21,-47.238167829314484
63,11075.52,4669.42,Brooklyn,Cypress Hills,Boro Zone,#90b2b3,1.2753233571536449,-71.46059820393354,#b8d6be,-42.32064932286492,9.6642743227943,0.0,4.172300006303781e-19,-42.32064932286492
64,4936.24,1780.44,Queens,Douglaston,Boro Zone,#b8d6be,37.65040838578164,-58.88281264433647,#e8e8e8,-15.15304633645056,8.812349263816413,0.0,2.6249164107587206e-07,-15.15304633645056
65,37159.89,32223.2,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone,#2a5a5b,-79.37133112819835,-82.75849430361801,#2a5a5b,-81.09608713242238,11.147398456862627,0.0,6.031382262288132e-36,-81.09608713242238
66,10809.24,3990.45,Brooklyn,DUMBO/Vinegar Hill,Boro Zone,#90b2b3,-86.89311046901831,-97.4679217420967,#2a5a5b,-93.83515141164452,9.60236151358689,0.0,1.7697484203912183e-41,-93.83515141164452
67,4575.86,3740.46,Brooklyn,Dyker Heights,Boro Zone,#b8d6be,11.07804345187522,-57.412210489881524,#e8e8e8,-35.54459466581514,9.025975128276047,0.0,3.65745233641959e-16,-35.54459466581514
68,580622.52,1402.36,Manhattan,East Chelsea,Yellow Zone,#6c83b5,-81.56279898956628,-78.21451485366926,#2a5a5b,-81.55596886094872,13.274268474940753,0.0,3.807963328785483e-36,-81.55596886094872
69,18176.3,17326.07,Bronx,East Concourse/Concourse Village,Boro Zone,#5a9178,4.7664609913339735,-62.70604578919683,#e8e8e8,-44.36016660745208,10.477354733798501,0.0,5.42780736617458e-20,-44.36016660745208
70,85691.8,4619.02,Queens,East Elmhurst,Boro Zone,#567994,199.6717633226812,-63.43484559423065,#e8e8e8,119.05469938526498,11.411012555039745,4.779583046200537,1.0,4.787947467134469
71,17477.8,13725.48,Brooklyn,East Flatbush/Farragut,Boro Zone,#5a9178,-18.028265985796665,-64.4048755186722,#b5c0da,-47.89182812657081,10.34827849647712,0.0,1.5879737402221054e-21,-47.89182812657081
72,23739.39,16993.33,Brooklyn,East Flatbush/Remsen Village,Boro Zone,#2a5a5b,15.456041195618393,-61.49079597361945,#e8e8e8,-37.03337394793396,10.614786979655015,0.0,8.252965852080431e-17,-37.03337394793396
73,3706.23,1078.39,Queens,East Flushing,Boro Zone,#e8e8e8,116.16342480534252,-75.69304977967114,#b8d6be,-22.215213539041798,8.473161885895491,0.0,2.249341238984873e-10,-22.215213539041798
74,192629.59,131043.42,Manhattan,East Harlem North,Boro Zone,#2a5a5b,-46.932487087029216,-76.31683346109874,#90b2b3,-64.6764152029584,12.687489056765521,0.0,8.154357882607191e-29,-64.6764152029584
75,401126.94,121591.7,Manhattan,East Harlem South,Boro Zone,#2a5a5b,-49.25806061140728,-72.95827789049761,#90b2b3,-57.85099099615741,13.166798625056186,0.0,7.50989452963777e-26,-57.85099099615741
76,53661.35,27052.97,Brooklyn,East New York,Boro Zone,#2a5a5b,22.18064885718657,-69.12449065282378,#b8d6be,-38.6385760775933,11.298671285851936,0.0,1.657599552816794e-17,-38.6385760775933
77,14658.38,8866.98,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,#5a9178,62.617386452008674,-65.27025380933338,#b8d6be,-31.900166158157088,10.06583426720578,0.0,1.3993742098972228e-14,-31.900166158157088
78,11843.79,9306.26,Bronx,East Tremont,Boro Zone,#5a9178,14.387882627684212,-63.35578545817376,#e8e8e8,-40.839550527100165,9.959397548537824,0.0,1.8348837844803136e-18,-40.839550527100165
79,608192.6900000001,652.92,Manhattan,East Village,Yellow Zone,#6c83b5,-80.17527322661222,-72.21510611044678,#567994,-80.16918056727236,13.319320000594633,0.0,1.5239378681748444e-35,-80.16918056727236
80,10702.72,3888.86,Brooklyn,East Williamsburg,Boro Zone,#90b2b3,-77.32827140864111,-92.51538212668957,#2a5a5b,-85.28560928073983,9.58819992900514,0.0,9.139669755536392e-38,-85.28560928073983
81,12374.7,8252.55,Bronx,Eastchester,Boro Zone,#5a9178,44.213658151153574,-66.3377899205287,#b8d6be,-37.675584607231315,9.934368296161992,0.0,4.342116810972963e-17,-37.675584607231315
82,17572.23,32120.45,Queens,Elmhurst,Boro Zone,#5a9178,-76.86626209923945,-88.71256521283827,#2a5a5b,-86.21667494342734,10.813612917535195,0.0,3.602249784281045e-38,-86.21667494342734
83,4495.52,5731.49,Queens,Elmhurst/Maspeth,Boro Zone,#b8d6be,-65.1349265746604,-85.06613617029039,#5a9178,-80.05388780103446,9.232787538609387,0.0,1.710166020403559e-35,-80.05388780103446
84,117.75,0.0,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,#e8e8e8,-64.51923946123482,-0.0,#b5c0da,-64.51923946123482,4.768563732896527,0.0,9.542239779146191e-29,-64.51923946123482
85,10445.21,9884.56,Brooklyn,Erasmus,Boro Zone,#5a9178,-28.385900704882488,-56.451059341542425,#b5c0da,-45.47174315371618,9.919841593228341,0.0,1.785964679896068e-20,-45.47174315371618
86,9899.07,7039.85,Queens,Far Rockaway,Boro Zone,#5a9178,-1.9380447779084242,-70.8305554784409,#90b2b3,-50.5130146799326,9.737369211746257,0.0,1.154719394458728e-22,-50.5130146799326
87,162412.25,446.71,Manhattan,Financial District North,Yellow Zone,#6c83b5,-86.66977588749101,-91.13051178600928,#2a5a5b,-86.68813961002049,12.000639829147852,0.0,2.2481191285470053e-38,-86.68813961002049
88,95877.06,652.45,Manhattan,Financial District South,Yellow Zone,#6c83b5,-86.28257068330359,-77.92854049958055,#2a5a5b,-86.24738732157113,11.477604043687643,0.0,3.49329777829014e-38,-86.24738732157113
89,30529.44,21865.57,Brooklyn,Flatbush/Ditmas Park,Boro Zone,#2a5a5b,-14.120985581737619,-64.4821497607298,#b5c0da,-46.04657777096773,10.86656663676693,0.0,1.0051372395087916e-20,-46.04657777096773
90,519610.11,1066.36,Manhattan,Flatiron,Yellow Zone,#6c83b5,-75.01138856891089,-73.97325470995834,#567994,-75.00934708016071,13.162884148961506,0.0,2.653716177130118e-33,-75.00934708016071
91,19604.41,13530.79,Brooklyn,Flatlands,Boro Zone,#5a9178,-4.6953708898185935,-69.36981334786955,#90b2b3,-48.8219544535906,10.408351440417796,0.0,6.264617871278086e-22,-48.8219544535906
92,14587.27,10120.58,Queens,Flushing,Boro Zone,#5a9178,-12.452707212030132,-88.33978544821794,#5a9178,-76.11798760057101,10.114876285889153,0.0,8.757456958193362e-34,-76.11798760057101
93,4380.56,958.14,Queens,Flushing Meadows-Corona Park,Boro Zone,#e8e8e8,-97.41623188135674,-92.21662247523979,#2a5a5b,-97.06425475144268,8.582737456623644,0.0,7.006962147677878e-43,-97.06425475144268
94,5362.65,5679.66,Bronx,Fordham South,Boro Zone,#b8d6be,29.341096395916185,-44.4724814367628,#e8e8e8,-23.182220404210742,9.309489537074068,0.0,8.552431415798563e-11,-23.182220404210742
95,18088.01,48963.68,Queens,Forest Hills,Boro Zone,#5a9178,-44.28049861656269,-76.5346125353452,#90b2b3,-72.19226509090433,11.113219093463023,0.0,4.43912766327304e-32,-72.19226509090433
96,382.7,386.84,Queens,Forest Park/Highland Park,Boro Zone,#e8e8e8,-51.350664208987475,-67.29814951011473,#90b2b3,-60.92872592126242,6.645792933734295,0.0,3.4593184488896625e-27,-60.92872592126242
97,35757.7,40190.65,Brooklyn,Fort Greene,Boro Zone,#2a5a5b,-66.57483815189218,-80.3599672922267,#5a9178,-75.62748632317671,11.237808782968973,0.0,1.4302106564522313e-33,-75.62748632317671
98,3804.06,1529.49,Queens,Fresh Meadows,Boro Zone,#e8e8e8,-25.504365093353076,-73.40304175897556,#90b2b3,-50.87473197114498,8.581772336728635,0.0,8.042380872050931e-23,-50.87473197114498
99,1773.59,0.0,Staten Island,Freshkills Park,Boro Zone,#e8e8e8,1427.6399655469424,-0.0,#e8e8e8,1427.6399655469424,7.480761020036319,7.263777986143558,1.0,7.264478197652923
100,451434.31,633.6,Manhattan,Garment District,Yellow Zone,#6c83b5,-81.89665335464687,-81.88580854877766,#2a5a5b,-81.8966381640951,13.021587690891796,0.0,2.7085818184519292e-36,-81.8966381640951
101,4487.07,2339.0,Queens,Glen Oaks,Boro Zone,#b8d6be,-48.0959960393016,-72.85585635769459,#90b2b3,-60.455859436099146,8.828504384321779,0.0,5.5507778702554894e-27,-60.455859436099146
102,4943.42,3674.13,Queens,Glendale,Boro Zone,#b8d6be,-16.443213933173766,-63.737760446738136,#b5c0da,-46.302579392897094,9.061556100520985,0.0,7.781176594468373e-21,-46.302579392897094
103,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,-0.0,-0.0,#e8e8e8,-0.0,0.0,0.0,0.5,-0.0
104,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,-0.0,-0.0,#e8e8e8,-0.0,0.0,0.0,0.5,-0.0
105,27.5,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,-84.22712933753942,-0.0,#6c83b5,-84.22712933753942,3.3141860046725258,0.0,2.634040827103521e-37,-84.22712933753942
106,7600.22,6339.66,Brooklyn,Gowanus,Boro Zone,#b8d6be,-55.7181635921784,-62.466253339143286,#b5c0da,-59.065186462029985,9.542509075956088,0.0,2.2300543465275008e-26,-59.065186462029985
107,629509.55,2081.92,Manhattan,Gramercy,Yellow Zone,#567994,-76.3231813175877,-58.13990895784072,#6c83b5,-76.28923088610551,13.355998055889273,0.0,7.379178187408451e-34,-76.28923088610551
108,7886.55,4779.03,Brooklyn,Gravesend,Boro Zone,#90b2b3,16.51791452501504,-77.36528664773428,#73ae80,-54.5747563414,9.446643356886602,0.0,1.98831170749322e-24,-54.5747563414
109,395.6,73.5,Staten Island,Great Kills,Boro Zone,#e8e8e8,-22.356774155561233,-0.0,#b5c0da,-7.931149535828536,6.150815965334412,0.0,0.00035924396058134415,-7.931149535828536
110,0.0,0.0,Staten Island,Great Kills Park,Boro Zone,#e8e8e8,-0.0,-0.0,#e8e8e8,-0.0,0.0,0.0,0.5,-0.0
111,27.68,72.95,Brooklyn,Green-Wood Cemetery,Boro Zone,#e8e8e8,-85.4591300693423,-23.97874114214257,#6c83b5,-64.8540094998603,4.611450423945242,0.0,6.827497423310893e-29,-64.8540094998603
112,7792.12,3164.24,Brooklyn,Greenpoint,Boro Zone,#90b2b3,-80.44454839949928,-90.92309223693522,#2a5a5b,-85.33414914690948,9.301675388550693,0.0,8.706626364680731e-38,-85.33414914690948
113,390452.4,940.21,Manhattan,Greenwich Village North,Yellow Zone,#6c83b5,-79.42688951345448,-59.24074668146388,#6c83b5,-79.40238442268385,12.87746645282565,0.0,3.280821446699181e-35,-79.40238442268385
114,271525.36,93.44,Manhattan,Greenwich Village South,Yellow Zone,#6c83b5,-82.82914656383616,-90.66952918268512,#2a5a5b,-82.8341087500607,12.512154891711473,0.0,1.060727080224221e-36,-82.8341087500607
115,2099.93,834.38,Staten Island,Grymes Hill/Clifton,Boro Zone,#e8e8e8,120.65737072724787,-78.45476916561873,#73ae80,-39.17721728892538,7.984227610926577,0.0,9.67276674583692e-18,-39.17721728892538
116,57644.64,27630.21,Manhattan,Hamilton Heights,Boro Zone,#2a5a5b,-53.01330503273072,-73.23314941233501,#90b2b3,-62.2524627019148,11.353634848270348,0.0,9.206593405878914e-28,-62.2524627019148
117,13211.06,9695.2,Queens,Hammels/Arverne,Boro Zone,#5a9178,48.664880430587175,-68.18830298679259,#b8d6be,-41.808094898523535,10.039165514631039,0.0,6.965865532556256e-19,-41.808094898523535
118,1484.4299999999994,117.79,Staten Island,Heartland Village/Todt Hill,Boro Zone,#e8e8e8,-47.550905756775954,-65.82329899898447,#90b2b3,-49.53447059416421,7.379145446539207,0.0,3.072223147184505e-22,-49.53447059416421
119,11371.71,12345.21,Bronx,Highbridge,Boro Zone,#5a9178,30.333141931734964,-53.047880458780384,#e8e8e8,-32.27278308769986,10.073943996451307,0.0,9.640696019517345e-15,-32.27278308769986
120,626.4300000000002,825.85,Manhattan,Highbridge Park,Boro Zone,#e8e8e8,-47.46257390866774,-18.118363259600038,#b5c0da,-34.01546611902186,7.280890014259553,0.0,1.6876048512169974e-15,-34.01546611902186
121,9816.38,5947.66,Queens,Hillcrest/Pomonok,Boro Zone,#90b2b3,-0.023628382576120342,-72.22624853605097,#b8d6be,-49.52822909336102,9.665486675738725,0.0,3.0914583963924095e-22,-49.52822909336102
122,5823.35,5020.06,Queens,Hollis,Boro Zone,#b8d6be,-4.588582448172407,-70.01393558807524,#90b2b3,-52.53428363315461,9.29131280117085,0.0,1.5298558353576727e-23,-52.53428363315461
123,9792.03,6335.62,Brooklyn,Homecrest,Boro Zone,#90b2b3,19.853781771803614,-70.9000400515894,#b8d6be,-46.13685170279775,9.688290469246725,0.0,9.183746621527308e-21,-46.13685170279775
124,5929.2,1813.58,Queens,Howard Beach,Boro Zone,#b8d6be,-46.98630577918293,-78.81937996718229,#5a9178,-60.78955857501469,8.954516075223163,0.0,3.975851487365858e-27,-60.78955857501469
125,110535.41,93.67,Manhattan,Hudson Sq,Yellow Zone,#6c83b5,-84.43156310385831,-91.05416969095008,#2a5a5b,-84.44131552380057,11.613938262986062,0.0,2.1261927031211013e-37,-84.44131552380057
126,6441.99,3651.08,Bronx,Hunts Point,Boro Zone,#b8d6be,101.05646880374022,-70.09583701564466,#b8d6be,-34.51730773472849,9.219604328714661,0.0,1.0217007699196461e-15,-34.51730773472849
127,9002.03,8797.26,Manhattan,Inwood,Boro Zone,#5a9178,-41.100453424236285,-68.38449811649484,#90b2b3,-58.711424958037085,9.786913847844193,0.0,3.176523817752012e-26,-58.711424958037085
128,2009.17,1090.98,Manhattan,Inwood Hill Park,Boro Zone,#e8e8e8,11.50780877113142,-41.12580744386342,#e8e8e8,-15.178021773569103,8.039205776399394,0.0,2.560169894611937e-07,-15.178021773569103
129,21038.28,18901.87,Queens,Jackson Heights,Boro Zone,#5a9178,-65.10526499111803,-87.98451541608972,#5a9178,-81.64542916607557,10.595137362596203,0.0,3.482095200449109e-36,-81.64542916607557
130,23018.42,32060.28,Queens,Jamaica,Boro Zone,#2a5a5b,-74.34327311799672,-80.60340430876545,#2a5a5b,-78.40094009107584,10.916518350530653,0.0,8.931087461836394e-35,-78.40094009107584
