PULocationID,yellow_total_amount,green_total_amount,Borough,Zone,service_zone,biv_amount_color,log_total_amount
42,177041.03,265423.67,Manhattan,Central Harlem North,Boro Zone,#2a5a5b,12.836361492646336
43,1387656.84,94383.34,Manhattan,Central Park,Yellow Zone,#2a5a5b,14.28979980332457
44,1507.92,340.98,Staten Island,Charleston/Tottenville,Boro Zone,#e8e8e8,7.345119490760096
45,239855.01,38.72,Manhattan,Chinatown,Yellow Zone,#6c83b5,12.452741142611261
46,1066.58,3197.8,Bronx,City Island,Boro Zone,#b8d6be,8.478676870120752
47,7721.99,23018.2,Bronx,Claremont/Bathgate,Boro Zone,#90b2b3,10.224410958767711
48,3214878.91,552.1899999999998,Manhattan,Clinton East,Yellow Zone,#6c83b5,14.986644461662923
49,32288.73,91980.27,Brooklyn,Clinton Hill,Boro Zone,#5a9178,11.509483146986152
50,839799.0700000002,24.46,Manhattan,Clinton West,Yellow Zone,#6c83b5,13.592753207065083
51,21542.92,61813.44,Bronx,Co-Op City,Boro Zone,#5a9178,11.343102988206999
52,65803.83,77380.12,Brooklyn,Cobble Hill,Boro Zone,#2a5a5b,11.687058083747463
53,5451.34,4666.37,Queens,College Point,Boro Zone,#b8d6be,9.582585764870862
54,4260.36,4227.91,Brooklyn,Columbia Street,Boro Zone,#b8d6be,8.924811978691613
55,9174.43,70997.56,Brooklyn,Coney Island,Boro Zone,#5a9178,11.325099707820037
56,18323.68,27928.0,Queens,Corona,Boro Zone,#5a9178,11.27083492269864
57,712.44,561.33,Queens,Corona,Boro Zone,#e8e8e8,6.717840970061029
58,912.44,1080.45,Bronx,Country Club,Boro Zone,#e8e8e8,7.639940463697399
59,758.59,1434.45,Bronx,Crotona Park,Boro Zone,#e8e8e8,7.055675159058728
60,3934.34,12582.8,Bronx,Crotona Park East,Boro Zone,#b8d6be,9.830781904358671
61,45109.24,124444.58,Brooklyn,Crown Heights North,Boro Zone,#2a5a5b,11.983164129093103
62,14468.02,34909.520000000004,Brooklyn,Crown Heights South,Boro Zone,#5a9178,10.741177403471506
63,5555.32,15254.41,Brooklyn,Cypress Hills,Boro Zone,#b8d6be,10.174858061829887
64,2634.26,3232.56,Queens,Douglaston,Boro Zone,#b8d6be,9.166582822928826
65,145599.96,231938.13,Brooklyn,Downtown Brooklyn/MetroTech,Boro Zone,#2a5a5b,12.576674084103253
66,55449.56,183621.2,Brooklyn,DUMBO/Vinegar Hill,Boro Zone,#2a5a5b,12.114484903848366
67,5807.65,11511.3,Brooklyn,Dyker Heights,Boro Zone,#b8d6be,9.597484674348102
68,2381091.51,186.21,Manhattan,East Chelsea,Yellow Zone,#6c83b5,14.75161036417265
69,19229.56,48500.59,Bronx,East Concourse/Concourse Village,Boro Zone,#5a9178,11.090719965132974
70,29810.87,11948.09,Queens,East Elmhurst,Boro Zone,#90b2b3,10.664482148798962
71,16878.71,40634.16,Brooklyn,East Flatbush/Farragut,Boro Zone,#5a9178,10.972267241483584
72,19169.67,48971.89,Brooklyn,East Flatbush/Remsen Village,Boro Zone,#5a9178,11.09046947589965
73,1677.48,4066.98,Queens,East Flushing,Boro Zone,#b8d6be,8.97870839570347
74,365297.04,551386.6900000001,Manhattan,East Harlem North,Boro Zone,#2a5a5b,13.606218739405234
75,726846.21,518353.56,Manhattan,East Harlem South,Boro Zone,#2a5a5b,13.953614491820026
76,47823.5,113142.71,Brooklyn,East New York,Boro Zone,#2a5a5b,11.830089273587244
77,9187.77,26310.05,Brooklyn,East New York/Pennsylvania Avenue,Boro Zone,#5a9178,10.52044675307119
78,9108.89,29114.98,Bronx,East Tremont,Boro Zone,#5a9178,10.540564785485302
79,2576729.46,288.7800000000001,Manhattan,East Village,Yellow Zone,#6c83b5,14.776433698700435
80,41164.64,55249.81,Brooklyn,East Williamsburg,Boro Zone,#5a9178,11.414699548534207
81,7830.45,25324.27,Bronx,Eastchester,Boro Zone,#90b2b3,10.495021631547322
82,44776.09,308647.2,Queens,Elmhurst,Boro Zone,#2a5a5b,12.713049241282604
83,14243.81,39504.32,Queens,Elmhurst/Maspeth,Boro Zone,#5a9178,10.747657597834323
84,0.31,556.5699999999998,Staten Island,Eltingville/Annadale/Prince's Bay,Boro Zone,#e8e8e8,5.494377449452505
85,11354.25,25892.7,Brooklyn,Erasmus,Boro Zone,#5a9178,10.526564942654295
86,7758.61,17096.79,Queens,Far Rockaway,Boro Zone,#90b2b3,10.519398334052436
87,1000347.89,301.77,Manhattan,Financial District North,Yellow Zone,#6c83b5,13.777598679113572
88,578662.54,263.97,Manhattan,Financial District South,Yellow Zone,#6c83b5,13.205356135550709
89,35321.12,71265.99,Brooklyn,Flatbush/Ditmas Park,Boro Zone,#5a9178,11.498319008166817
90,1663956.66,159.5,Manhattan,Flatiron,Yellow Zone,#6c83b5,14.349873631767451
91,19491.71,51249.81,Brooklyn,Flatlands,Boro Zone,#5a9178,11.135924190912643
92,15668.02,79877.67,Queens,Flushing,Boro Zone,#5a9178,11.455519314563757
93,60228.24,4528.58,Queens,Flushing Meadows-Corona Park,Boro Zone,#567994,12.314169947768844
94,4086.3,10239.33,Bronx,Fordham South,Boro Zone,#b8d6be,9.647438505042356
95,36117.23,240757.45,Queens,Forest Hills,Boro Zone,#5a9178,12.345024303191584
96,551.92,719.12,Queens,Forest Park/Highland Park,Boro Zone,#e8e8e8,6.984466288863056
97,89693.77,258480.2,Brooklyn,Fort Greene,Boro Zone,#2a5a5b,12.554194087346096
98,5010.37,6336.94,Queens,Fresh Meadows,Boro Zone,#b8d6be,9.399649128007143
99,133.17,0.0,Staten Island,Freshkills Park,Boro Zone,#e8e8e8,4.572646994282532
100,2122626.11,872.6,Manhattan,Garment District,Yellow Zone,#6c83b5,14.557978490478483
101,5753.05,7678.11,Queens,Glen Oaks,Boro Zone,#b8d6be,9.88399122832437
102,5311.28,10933.87,Queens,Glendale,Boro Zone,#b8d6be,9.67799374152402
103,0.0,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,0.0
104,31.56,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,0.0
105,287.36,0.0,Manhattan,Governor's Island/Ellis Island/Liberty Island,Yellow Zone,#e8e8e8,4.0007662152625345
106,14252.01,25649.65,Brooklyn,Gowanus,Boro Zone,#90b2b3,10.328365996490113
107,2302765.07,154.42000000000004,Manhattan,Gramercy,Yellow Zone,#6c83b5,14.648120410035363
108,5650.49,23411.23,Brooklyn,Gravesend,Boro Zone,#b8d6be,10.082734805162692
109,320.54,114.73,Staten Island,Great Kills,Boro Zone,#e8e8e8,5.61728005903285
110,0.0,0.0,Staten Island,Great Kills Park,Boro Zone,#e8e8e8,0.0
111,250.43,157.09,Brooklyn,Green-Wood Cemetery,Boro Zone,#e8e8e8,5.187776790848668
112,32067.32,62860.54,Brooklyn,Greenpoint,Boro Zone,#5a9178,10.931663428312557
113,1465175.59,91.72,Manhattan,Greenwich Village North,Yellow Zone,#6c83b5,14.234638299117382
114,1291491.3,100.04,Manhattan,Greenwich Village South,Yellow Zone,#6c83b5,14.082467245710179
115,627.18,2680.91,Staten Island,Grymes Hill/Clifton,Boro Zone,#b8d6be,8.380619461286907
116,127718.45,120699.42,Manhattan,Hamilton Heights,Boro Zone,#2a5a5b,12.326802180435433
117,5183.28,14113.98,Queens,Hammels/Arverne,Boro Zone,#b8d6be,10.938037828740596
118,1428.2,942.91,Staten Island,Heartland Village/Todt Hill,Boro Zone,#e8e8e8,8.353042342827257
119,11851.27,23609.28,Bronx,Highbridge,Boro Zone,#90b2b3,10.460817587269805
120,1379.32,898.95,Manhattan,Highbridge Park,Boro Zone,#e8e8e8,7.693577351842698
121,8359.460000000001,22683.07,Queens,Hillcrest/Pomonok,Boro Zone,#90b2b3,10.333329776316273
122,5224.11,15327.44,Queens,Hollis,Boro Zone,#b8d6be,10.034712286868729
123,8229.04,29331.08,Brooklyn,Homecrest,Boro Zone,#5a9178,10.35866747655659
124,11589.48,9680.87,Queens,Howard Beach,Boro Zone,#90b2b3,10.015830931159318
125,592806.85,18.72,Manhattan,Hudson Sq,Yellow Zone,#6c83b5,13.250322373023176
126,6156.77,13484.76,Bronx,Hunts Point,Boro Zone,#b8d6be,9.872471489004939
127,14887.3,32903.3,Manhattan,Inwood,Boro Zone,#5a9178,10.651050235814587
128,1675.43,1940.3,Manhattan,Inwood Hill Park,Boro Zone,#e8e8e8,8.5945337901409
129,64635.44,201328.63,Queens,Jackson Heights,Boro Zone,#2a5a5b,12.204492848307414
130,58714.81,174249.0,Queens,Jamaica,Boro Zone,#2a5a5b,12.398763958407557
131,9937.15,17354.2,Queens,Jamaica Estates,Boro Zone,#90b2b3,10.345639396757061
132,11161546.62,3157.45,Queens,JFK Airport,Airports,#567994,16.244306193433186
133,10675.16,16372.6,Brooklyn,Kensington,Boro Zone,#90b2b3,10.104048014650079
134,22365.26,78930.2,Queens,Kew Gardens,Boro Zone,#5a9178,11.481565542685356
135,14863.16,14901.03,Queens,Kew Gardens Hills,Boro Zone,#90b2b3,10.406556873807512
136,9941.08,30578.54,Bronx,Kingsbridge Heights,Boro Zone,#5a9178,10.718715409539584
137,1313494.91,157.73000000000005,Manhattan,Kips Bay,Yellow Zone,#6c83b5,14.016128542946344
138,7578763.39,2637.12,Queens,LaGuardia Airport,Airports,#6c83b5,15.508382935860496
139,10244.3,13461.23,Queens,Laurelton,Boro Zone,#90b2b3,10.34738877120565
140,2018263.34,313.28,Manhattan,Lenox Hill East,Yellow Zone,#6c83b5,14.562105690718555
141,2248642.25,78.69,Manhattan,Lenox Hill West,Yellow Zone,#6c83b5,14.67427934075108
142,2955157.45,471.81,Manhattan,Lincoln Square East,Yellow Zone,#6c83b5,14.9273438066406
143,1180524.61,21.89,Manhattan,Lincoln Square West,Yellow Zone,#6c83b5,13.992952554042054
144,957008.38,7.8,Manhattan,Little Italy/NoLiTa,Yellow Zone,#6c83b5,13.826540909345647
145,161387.34,109851.18,Queens,Long Island City/Hunters Point,Boro Zone,#2a5a5b,12.405028293866685
146,94563.6,42221.01,Queens,Long Island City/Queens Plaza,Boro Zone,#2a5a5b,11.661929092851048
147,6503.5,15147.33,Bronx,Longwood,Boro Zone,#b8d6be,10.041956920766705
148,1316410.77,69.65,Manhattan,Lower East Side,Yellow Zone,#6c83b5,14.146867174944223
149,7659.52,22516.76,Brooklyn,Madison,Boro Zone,#90b2b3,9.975046528758261
150,5239.63,17549.91,Brooklyn,Manhattan Beach,Boro Zone,#b8d6be,9.709552620797446
151,880013.17,14.69,Manhattan,Manhattan Valley,Yellow Zone,#6c83b5,13.665150282137606
152,96865.61,54661.78,Manhattan,Manhattanville,Boro Zone,#2a5a5b,11.826040388163628
153,5540.88,2773.11,Manhattan,Marble Hill,Boro Zone,#b8d6be,8.861162965414682
154,2019.11,589.29,Brooklyn,Marine Park/Floyd Bennett Field,Boro Zone,#e8e8e8,7.748490221890671
155,13699.01,35591.08,Brooklyn,Marine Park/Mill Basin,Boro Zone,#5a9178,10.616640526027227
156,2027.81,2478.06,Staten Island,Mariners Harbor,Boro Zone,#e8e8e8,8.542966195782933
157,22593.71,8375.75,Queens,Maspeth,Boro Zone,#90b2b3,10.955098201670664
158,1003620.16,34.99,Manhattan,Meatpacking/West Village West,Yellow Zone,#6c83b5,13.84618921836743
159,14301.43,35468.64,Bronx,Melrose South,Boro Zone,#5a9178,10.806369385600055
160,5641.88,7887.19,Queens,Middle Village,Boro Zone,#b8d6be,9.637987627017996
161,4422937.84,442.98,Manhattan,Midtown Center,Yellow Zone,#6c83b5,15.409672575770578
162,3854006.37,485.49,Manhattan,Midtown East,Yellow Zone,#6c83b5,15.21766011846945
163,2839451.52,282.61,Manhattan,Midtown North,Yellow Zone,#6c83b5,14.926215728767255
164,2383409.72,340.55,Manhattan,Midtown South,Yellow Zone,#6c83b5,14.70264951183128
165,13535.82,37093.81,Brooklyn,Midwood,Boro Zone,#5a9178,10.640644202217404
166,554591.75,290525.24,Manhattan,Morningside Heights,Boro Zone,#2a5a5b,13.550237204196696
167,8830.27,25206.44,Bronx,Morrisania/Melrose,Boro Zone,#90b2b3,10.342139178966766
168,33444.17,36922.49,Bronx,Mott Haven/Port Morris,Boro Zone,#5a9178,11.121633048120723
169,8465.61,25260.41,Bronx,Mount Hope,Boro Zone,#90b2b3,10.452081103904092
170,3266345.95,726.58,Manhattan,Murray Hill,Yellow Zone,#6c83b5,15.01234451424279
171,6682.01,10995.6,Queens,Murray Hill-Queens,Boro Zone,#b8d6be,10.129060949383199
172,263.24,384.93,Staten Island,New Dorp/Midland Beach,Boro Zone,#e8e8e8,4.471181545984774
173,6391.39,21419.37,Queens,North Corona,Boro Zone,#b8d6be,10.082746925627575
174,9636.81,40071.28,Bronx,Norwood,Boro Zone,#5a9178,10.741943005239422
175,4873.52,7326.78,Queens,Oakland Gardens,Boro Zone,#b8d6be,8.9988968575102
176,95.15,84.61,Staten Island,Oakwood,Boro Zone,#e8e8e8,4.909783119099854
177,14152.79,33143.91,Brooklyn,Ocean Hill,Boro Zone,#5a9178,10.852188551340081
178,3900.5,9636.89,Brooklyn,Ocean Parkway South,Boro Zone,#b8d6be,9.0497572147206
179,53890.91,59821.51,Queens,Old Astoria,Boro Zone,#2a5a5b,11.435837811819137
180,8268.42,6048.81,Queens,Ozone Park,Boro Zone,#90b2b3,9.403656268911352
181,102068.49,206995.43,Brooklyn,Park Slope,Boro Zone,#2a5a5b,12.221059923107104
182,13274.05,34206.96,Bronx,Parkchester,Boro Zone,#5a9178,10.58887092256415
183,4438.64,12796.99,Bronx,Pelham Bay,Boro Zone,#b8d6be,9.591772999558852
184,793.4200000000003,1259.94,Bronx,Pelham Bay Park,Boro Zone,#e8e8e8,7.149076608828688
185,5836.29,22008.79,Bronx,Pelham Parkway,Boro Zone,#b8d6be,10.259266845499246
186,3680708.88,374.74,Manhattan,Penn Station/Madison Sq West,Yellow Zone,#6c83b5,15.189320983012179
187,236.82,263.74,Staten Island,Port Richmond,Boro Zone,#e8e8e8,6.539687106571104
188,28163.71,73598.36,Brooklyn,Prospect-Lefferts Gardens,Boro Zone,#5a9178,11.501009551624847
189,23577.88,27080.9,Brooklyn,Prospect Heights,Boro Zone,#5a9178,10.55751779455802
190,4188.17,6770.53,Brooklyn,Prospect Park,Boro Zone,#b8d6be,8.944130121175533
191,17544.49,32027.88,Queens,Queens Village,Boro Zone,#5a9178,10.789328973783817
192,3508.99,10189.62,Queens,Queensboro Hill,Boro Zone,#b8d6be,9.518530705059314
193,47881.02,30684.66,Queens,Queensbridge/Ravenswood,Boro Zone,#2a5a5b,11.280338464316708
194,19725.89,495.93,Manhattan,Randalls Island,Yellow Zone,#b5c0da,10.216446944652558
195,11063.8,21851.36,Brooklyn,Red Hook,Boro Zone,#90b2b3,10.268209135267476
196,23087.58,73347.69,Queens,Rego Park,Boro Zone,#5a9178,11.521895017988314
197,29934.42,51938.49,Queens,Richmond Hill,Boro Zone,#5a9178,11.230052078898217
198,8854.9,12235.12,Queens,Ridgewood,Boro Zone,#90b2b3,9.981905402381337
199,49.47,0.0,Bronx,Rikers Island,Boro Zone,#e8e8e8,0.0
200,9119.12,19668.37,Bronx,Riverdale/North Riverdale/Fieldston,Boro Zone,#90b2b3,10.24583073566043
201,1625.99,2972.38,Queens,Rockaway Park,Boro Zone,#b8d6be,9.278575489773642
202,7073.01,2842.93,Manhattan,Roosevelt Island,Boro Zone,#b8d6be,9.320941233008353
203,11042.39,12418.35,Queens,Rosedale,Boro Zone,#90b2b3,10.399163801812914
204,345.4,179.44,Staten Island,Rossville/Woodrow,Boro Zone,#e8e8e8,5.43066055353575
205,25919.97,44270.63,Queens,Saint Albans,Boro Zone,#5a9178,11.233528310939235
206,1877.71,2510.55,Staten Island,Saint George/New Brighton,Boro Zone,#e8e8e8,7.533110652203019
207,3747.14,410.26,Queens,Saint Michaels Cemetery/Woodside,Boro Zone,#e8e8e8,8.442415764458413
208,6912.05,15293.11,Bronx,Schuylerville/Edgewater Park,Boro Zone,#b8d6be,10.488007498628832
209,274264.4,0.0,Manhattan,Seaport,Yellow Zone,#6c83b5,12.583381219425927
210,15170.24,62342.61,Brooklyn,Sheepshead Bay,Boro Zone,#5a9178,11.011060738835365
211,779267.2,70.60000000000002,Manhattan,SoHo,Yellow Zone,#6c83b5,13.644704834697343
212,7617.22,23850.44,Bronx,Soundview/Bruckner,Boro Zone,#b8d6be,10.431005678050273
213,19523.37,47872.02,Bronx,Soundview/Castle Hill,Boro Zone,#5a9178,11.244096680445685
214,1010.29,797.87,Staten Island,South Beach/Dongan Hills,Boro Zone,#e8e8e8,7.711629549346614
215,55903.25,29114.28,Queens,South Jamaica,Boro Zone,#2a5a5b,11.623970920691226
216,56092.66,30461.22,Queens,South Ozone Park,Boro Zone,#2a5a5b,11.446682345162822
217,9410.47,12355.45,Brooklyn,South Williamsburg,Boro Zone,#90b2b3,9.751972562890527
218,17813.0,24216.37,Queens,Springfield Gardens North,Boro Zone,#90b2b3,10.851682683102931
219,45351.16,12213.89,Queens,Springfield Gardens South,Boro Zone,#567994,10.865131501418514
220,11298.71,31184.51,Bronx,Spuyten Duyvil/Kingsbridge,Boro Zone,#5a9178,10.467722654991372
221,1506.49,2110.17,Staten Island,Stapleton,Boro Zone,#e8e8e8,6.849850704480606
222,13184.63,32283.31,Brooklyn,Starrett City,Boro Zone,#5a9178,10.72756211322105
223,80884.49,130395.42,Queens,Steinway,Boro Zone,#2a5a5b,12.105811384325133
224,208177.17,9.36,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone,#6c83b5,12.192440397230307
225,29070.7,68135.54,Brooklyn,Stuyvesant Heights,Boro Zone,#5a9178,11.429289584576496
226,233672.61,85181.4,Queens,Sunnyside,Boro Zone,#2a5a5b,12.615168986059825
227,7469.82,20519.06,Brooklyn,Sunset Park East,Boro Zone,#b8d6be,10.003042800185717
228,17957.29,31891.82,Brooklyn,Sunset Park West,Boro Zone,#5a9178,10.669138168669189
229,1872352.76,157.62,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,#6c83b5,14.490398142143288
230,3983842.97,811.4300000000003,Manhattan,Times Sq/Theatre District,Yellow Zone,#6c83b5,15.249923605481897
231,1907445.77,435.32,Manhattan,TriBeCa/Civic Center,Yellow Zone,#6c83b5,14.490216336340616
232,195873.54,108.71,Manhattan,Two Bridges/Seward Park,Yellow Zone,#6c83b5,12.109458766278907
233,1352409.98,41.39,Manhattan,UN/Turtle Bay South,Yellow Zone,#6c83b5,14.14970463010973
234,3099713.8,295.8,Manhattan,Union Sq,Yellow Zone,#6c83b5,14.921442366800527
235,14739.01,38195.28,Bronx,University Heights/Morris Heights,Boro Zone,#5a9178,10.786482066724387
236,3783647.2,17640.27,Manhattan,Upper East Side North,Yellow Zone,#567994,15.21599611356165
237,4414746.44,138.46,Manhattan,Upper East Side South,Yellow Zone,#6c83b5,15.260449353387472
238,1985587.14,119.92,Manhattan,Upper West Side North,Yellow Zone,#6c83b5,14.54392616609926
239,2522012.14,459.94,Manhattan,Upper West Side South,Yellow Zone,#6c83b5,14.788907707437708
240,1081.77,2657.14,Bronx,Van Cortlandt Park,Boro Zone,#b8d6be,8.462557475250023
241,7987.68,16828.3,Bronx,Van Cortlandt Village,Boro Zone,#90b2b3,10.358265228019945
242,12071.9,53393.77,Bronx,Van Nest/Morris Park,Boro Zone,#5a9178,11.107517555226206
243,31135.51,61798.23,Manhattan,Washington Heights North,Boro Zone,#5a9178,11.2907640561961
244,140898.05,288847.01,Manhattan,Washington Heights South,Boro Zone,#2a5a5b,12.813753491271523
245,294.62,131.98000000000002,Staten Island,West Brighton,Boro Zone,#e8e8e8,5.078356245925126
246,1459547.48,26.86,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,#6c83b5,14.468514700960517
247,18840.39,36132.82,Bronx,West Concourse,Boro Zone,#5a9178,10.78465812846897
248,6516.69,14751.38,Bronx,West Farms/Bronx River,Boro Zone,#b8d6be,10.017362070991968
249,1892372.14,101.56,Manhattan,West Village,Yellow Zone,#6c83b5,14.503585787900832
250,7023.85,23768.0,Bronx,Westchester Village/Unionport,Boro Zone,#b8d6be,10.431096249329414
251,673.74,1396.31,Staten Island,Westerleigh,Boro Zone,#e8e8e8,6.949290619010975
252,6146.35,6071.08,Queens,Whitestone,Boro Zone,#b8d6be,9.355285380765176
253,900.52,815.68,Queens,Willets Point,Boro Zone,#e8e8e8,7.410697913471
254,17372.37,43602.75,Bronx,Williamsbridge/Olinville,Boro Zone,#5a9178,10.927105065700221
255,69929.72,154339.63,Brooklyn,Williamsburg (North Side),Boro Zone,#2a5a5b,11.790051240258336
256,66516.93000000001,54012.84,Brooklyn,Williamsburg (South Side),Boro Zone,#2a5a5b,11.443575386835436
257,8777.31,13476.02,Brooklyn,Windsor Terrace,Boro Zone,#90b2b3,9.72789530308014
258,9939.49,14929.89,Queens,Woodhaven,Boro Zone,#90b2b3,10.046353801995071
259,9630.76,21676.43,Bronx,Woodlawn/Wakefield,Boro Zone,#90b2b3,10.236494864662173
260,72893.63,153466.04,Queens,Woodside,Boro Zone,#2a5a5b,12.110722469926028
261,756369.6900000002,200.52,Manhattan,World Trade Center,Yellow Zone,#6c83b5,13.586515344018888
262,1243369.14,317.64,Manhattan,Yorkville East,Yellow Zone,#6c83b5,14.133469941458609
263,1849907.03,5483.21,Manhattan,Yorkville West,Yellow Zone,#567994,14.450387334299124
264,2901264.84,10981.74,Unknown,NV,,#567994,13.797983329583408
265,269945.99,7569.09,Unknown,,,#567994,12.584974794706879
